Node1	Node2	Pvalue	Cor
BacV5_Otu_000086	BacV5_Otu_000003	0	0.570378396544
BacV5_Otu_000088	BacV5_Otu_000003	0	-0.626582324028
BacV5_Otu_000089	BacV5_Otu_000003	0	0.485826922286
BacV5_Otu_000094	BacV5_Otu_000003	0	-0.534005129552
BacV5_Otu_000098	BacV5_Otu_000003	0	0.508965887103
BacV5_Otu_000112	BacV5_Otu_000003	0.001	-0.50272193193
BacV5_Otu_000114	BacV5_Otu_000003	0	0.433310625313
BacV5_Otu_000117	BacV5_Otu_000003	0	-0.534678035453
BacV5_Otu_000118	BacV5_Otu_000003	0	-0.591600247857
BacV5_Otu_000125	BacV5_Otu_000003	0	-0.544432705691
BacV5_Otu_000126	BacV5_Otu_000003	0	-0.636068314955
BacV5_Otu_000127	BacV5_Otu_000003	0	0.657126719852
BacV5_Otu_000159	BacV5_Otu_000003	0	0.693784183635
BacV5_Otu_000161	BacV5_Otu_000003	0	0.524555616174
BacV5_Otu_000173	BacV5_Otu_000003	0	0.679120671804
BacV5_Otu_000181	BacV5_Otu_000003	0	0.6770006328
BacV5_Otu_000182	BacV5_Otu_000003	0.001	-0.628341711061
BacV5_Otu_000196	BacV5_Otu_000003	0	0.70474407508
BacV5_Otu_000199	BacV5_Otu_000003	0	0.620894988686
BacV5_Otu_000202	BacV5_Otu_000003	0	0.554344599717
BacV5_Otu_000211	BacV5_Otu_000003	0	0.520228141216
BacV5_Otu_000212	BacV5_Otu_000003	0	0.452027335522
BacV5_Otu_000225	BacV5_Otu_000003	0	0.662632053839
BacV5_Otu_000229	BacV5_Otu_000003	0	-0.623934398389
BacV5_Otu_000236	BacV5_Otu_000003	0	0.430580693245
BacV5_Otu_000243	BacV5_Otu_000003	0	-0.607789425155
BacV5_Otu_000250	BacV5_Otu_000003	0.001	0.51070241545
BacV5_Otu_000251	BacV5_Otu_000003	0	0.660932015853
BacV5_Otu_000283	BacV5_Otu_000003	0	-0.472102172418
BacV5_Otu_000290	BacV5_Otu_000003	0	0.672396399883
BacV5_Otu_000309	BacV5_Otu_000003	0	-0.48558269276
BacV5_Otu_000347	BacV5_Otu_000003	0	0.56402295517
BacV5_Otu_000348	BacV5_Otu_000003	0	0.594506995471
BacV5_Otu_000368	BacV5_Otu_000003	0	0.598005488012
BacV5_Otu_000371	BacV5_Otu_000003	0	-0.579944090839
BacV5_Otu_000377	BacV5_Otu_000003	0	0.652033489299
BacV5_Otu_000378	BacV5_Otu_000003	0	-0.488631517636
BacV5_Otu_000402	BacV5_Otu_000003	0	-0.548360955482
BacV5_Otu_000408	BacV5_Otu_000003	0	0.619557365564
BacV5_Otu_000412	BacV5_Otu_000003	0.001	0.433633521952
BacV5_Otu_000424	BacV5_Otu_000003	0	-0.456914930302
BacV5_Otu_000427	BacV5_Otu_000003	0	0.442340393595
BacV5_Otu_000455	BacV5_Otu_000003	0	-0.49812615145
BacV5_Otu_000498	BacV5_Otu_000003	0	-0.459824268192
BacV5_Otu_000561	BacV5_Otu_000003	0	-0.5322645602
BacV5_Otu_000574	BacV5_Otu_000003	0.001	-0.414406905407
BacV5_Otu_000609	BacV5_Otu_000003	0	0.710851128819
BacV5_Otu_000624	BacV5_Otu_000003	0	-0.442520653421
BacV5_Otu_000636	BacV5_Otu_000003	0	0.465153598285
BacV5_Otu_000665	BacV5_Otu_000003	0	-0.493932388447
BacV5_Otu_000714	BacV5_Otu_000003	0	0.572487744038
BacV5_Otu_000787	BacV5_Otu_000003	0	0.544895519111
BacV5_Otu_000866	BacV5_Otu_000003	0.001	-0.382487212023
BacV5_Otu_000888	BacV5_Otu_000003	0	0.5126903341
Ftrad_Otu_00001	BacV5_Otu_000003	0	-0.65570422858
Ftrad_Otu_00002	BacV5_Otu_000003	0	-0.767120126316
Ftrad_Otu_00003	BacV5_Otu_000003	0	-0.680538895245
Ftrad_Otu_00004	BacV5_Otu_000003	0	-0.745175827241
Ftrad_Otu_00005	BacV5_Otu_000003	0	-0.58897311177
Ftrad_Otu_00006	BacV5_Otu_000003	0	-0.710682507098
Ftrad_Otu_00008	BacV5_Otu_000003	0	-0.717819175296
Ftrad_Otu_00012	BacV5_Otu_000003	0	-0.656467652118
Ftrad_Otu_00013	BacV5_Otu_000003	0	-0.595698513073
Ftrad_Otu_00030	BacV5_Otu_000003	0	-0.640188034351
Ftrad_Otu_00037	BacV5_Otu_000003	0	-0.690921310197
Ftrad_Otu_00039	BacV5_Otu_000003	0	-0.665083051292
Ftrad_Otu_00042	BacV5_Otu_000003	0	-0.744597217732
Ftrad_Otu_00043	BacV5_Otu_000003	0	-0.565759035606
Ftrad_Otu_00051	BacV5_Otu_000003	0	-0.672814127702
Ftrad_Otu_00064	BacV5_Otu_000003	0	-0.63445838554
Ftrad_Otu_00078	BacV5_Otu_000003	0.001	0.454981046394
Ftrad_Otu_00080	BacV5_Otu_000003	0	-0.55752774648
Ftrad_Otu_00088	BacV5_Otu_000003	0	-0.49576582044
Ftrad_Otu_00099	BacV5_Otu_000003	0	-0.48197499317
Ftrad_Otu_00131	BacV5_Otu_000003	0	-0.468867958231
Ftrad_Otu_00134	BacV5_Otu_000003	0	-0.573918621698
Ftrad_Otu_00136	BacV5_Otu_000003	0.001	-0.41989765451
Ftrad_Otu_00142	BacV5_Otu_000003	0	0.584221676978
Ftrad_Otu_00149	BacV5_Otu_000003	0.001	0.439086209116
Ftrad_Otu_00151	BacV5_Otu_000003	0.001	0.450977020998
Ftrad_Otu_00171	BacV5_Otu_000003	0	-0.567169346322
Ftrad_Otu_00202	BacV5_Otu_000003	0.001	0.428454516357
Ftrad_Otu_00233	BacV5_Otu_000003	0	-0.525721745883
Ftrad_Otu_00235	BacV5_Otu_000003	0	0.602151354636
Ftrad_Otu_00238	BacV5_Otu_000003	0	-0.51368214225
Ftrad_Otu_00243	BacV5_Otu_000003	0	-0.593049054547
Ftrad_Otu_00258	BacV5_Otu_000003	0	0.491478336436
Ftrad_Otu_00279	BacV5_Otu_000003	0.001	-0.419866560585
Ftrad_Otu_00448	BacV5_Otu_000003	0	0.44879091711
Otrad_Otu_00004	BacV5_Otu_000003	0	-0.534830840545
Otrad_Otu_00012	BacV5_Otu_000003	0	-0.635871036228
BacV5_Otu_000005	BacV5_Otu_000004	0	-0.585118108407
BacV5_Otu_000007	BacV5_Otu_000004	0	-0.742945193162
BacV5_Otu_000008	BacV5_Otu_000004	0	0.735915184838
BacV5_Otu_000010	BacV5_Otu_000004	0.001	-0.530819198105
BacV5_Otu_000011	BacV5_Otu_000004	0	0.789760911587
BacV5_Otu_000014	BacV5_Otu_000004	0	-0.664321703987
BacV5_Otu_000016	BacV5_Otu_000004	0.001	-0.487434161037
BacV5_Otu_000025	BacV5_Otu_000004	0	-0.634122654195
BacV5_Otu_000027	BacV5_Otu_000004	0	0.627953848545
BacV5_Otu_000028	BacV5_Otu_000004	0	-0.601204708396
BacV5_Otu_000033	BacV5_Otu_000004	0	0.535738290008
BacV5_Otu_000036	BacV5_Otu_000004	0	-0.669994333802
BacV5_Otu_000037	BacV5_Otu_000004	0	-0.701474011366
BacV5_Otu_000040	BacV5_Otu_000004	0	0.519042643702
BacV5_Otu_000042	BacV5_Otu_000004	0	-0.777904482866
BacV5_Otu_000043	BacV5_Otu_000004	0	0.549951107222
BacV5_Otu_000045	BacV5_Otu_000004	0	0.634636971883
BacV5_Otu_000046	BacV5_Otu_000004	0	0.669425248084
BacV5_Otu_000060	BacV5_Otu_000004	0	-0.590371459403
BacV5_Otu_000072	BacV5_Otu_000004	0	0.563706474826
BacV5_Otu_000074	BacV5_Otu_000004	0	0.596296571077
BacV5_Otu_000075	BacV5_Otu_000004	0	-0.637458030729
BacV5_Otu_000085	BacV5_Otu_000004	0.001	-0.413880850897
BacV5_Otu_000086	BacV5_Otu_000004	0	-0.750509764365
BacV5_Otu_000094	BacV5_Otu_000004	0.001	0.498748383803
BacV5_Otu_000114	BacV5_Otu_000004	0	-0.537785685262
BacV5_Otu_000116	BacV5_Otu_000004	0	0.494343688075
BacV5_Otu_000122	BacV5_Otu_000004	0.001	0.463353782628
BacV5_Otu_000127	BacV5_Otu_000004	0	-0.576800546964
BacV5_Otu_000130	BacV5_Otu_000004	0	0.48860390876
BacV5_Otu_000144	BacV5_Otu_000004	0	0.523557619467
BacV5_Otu_000146	BacV5_Otu_000004	0	-0.623575409351
BacV5_Otu_000159	BacV5_Otu_000004	0	-0.611058485726
BacV5_Otu_000181	BacV5_Otu_000004	0	-0.652560034861
BacV5_Otu_000186	BacV5_Otu_000004	0.001	0.52054893689
BacV5_Otu_000196	BacV5_Otu_000004	0	-0.536799868026
BacV5_Otu_000212	BacV5_Otu_000004	0	-0.503250283286
BacV5_Otu_000225	BacV5_Otu_000004	0	-0.707618666949
BacV5_Otu_000347	BacV5_Otu_000004	0	-0.631569685987
BacV5_Otu_000348	BacV5_Otu_000004	0	-0.616314049811
BacV5_Otu_000368	BacV5_Otu_000004	0	-0.680897319322
BacV5_Otu_000408	BacV5_Otu_000004	0	-0.635623941547
BacV5_Otu_000554	BacV5_Otu_000004	0	-0.595729751642
BacV5_Otu_000609	BacV5_Otu_000004	0	-0.52459872611
BacV5_Otu_000636	BacV5_Otu_000004	0	-0.478972393585
BacV5_Otu_000714	BacV5_Otu_000004	0	-0.641199535997
Ftrad_Otu_00007	BacV5_Otu_000004	0.001	-0.429203190404
Ftrad_Otu_00024	BacV5_Otu_000004	0	-0.431250089272
Ftrad_Otu_00041	BacV5_Otu_000004	0	-0.583036234371
Ftrad_Otu_00078	BacV5_Otu_000004	0	-0.592360761923
Ftrad_Otu_00090	BacV5_Otu_000004	0	-0.695717544533
Ftrad_Otu_00142	BacV5_Otu_000004	0	-0.747396065617
Ftrad_Otu_00149	BacV5_Otu_000004	0	-0.582685755899
Ftrad_Otu_00151	BacV5_Otu_000004	0	-0.503699541557
Ftrad_Otu_00210	BacV5_Otu_000004	0	-0.520094890365
Ftrad_Otu_00258	BacV5_Otu_000004	0	-0.60575188264
Ftrad_Otu_00448	BacV5_Otu_000004	0	-0.65991838606
BacV5_Otu_000006	BacV5_Otu_000005	0	-0.619465686797
BacV5_Otu_000007	BacV5_Otu_000005	0	0.845610877965
BacV5_Otu_000008	BacV5_Otu_000005	0	-0.605862215035
BacV5_Otu_000009	BacV5_Otu_000005	0	-0.641305835021
BacV5_Otu_000010	BacV5_Otu_000005	0	0.735501386381
BacV5_Otu_000011	BacV5_Otu_000005	0	-0.719941313716
BacV5_Otu_000012	BacV5_Otu_000005	0	-0.714840080765
BacV5_Otu_000014	BacV5_Otu_000005	0	0.755165018853
BacV5_Otu_000015	BacV5_Otu_000005	0	0.560242374344
BacV5_Otu_000016	BacV5_Otu_000005	0	0.689285634771
BacV5_Otu_000025	BacV5_Otu_000005	0	0.85617812951
BacV5_Otu_000028	BacV5_Otu_000005	0	0.652666977032
BacV5_Otu_000031	BacV5_Otu_000005	0	0.611034684882
BacV5_Otu_000036	BacV5_Otu_000005	0	0.749572134969
BacV5_Otu_000037	BacV5_Otu_000005	0	0.74970813574
BacV5_Otu_000042	BacV5_Otu_000005	0	0.77707519819
BacV5_Otu_000046	BacV5_Otu_000005	0	-0.758937581544
BacV5_Otu_000053	BacV5_Otu_000005	0	0.669451163999
BacV5_Otu_000058	BacV5_Otu_000005	0	0.627450156266
BacV5_Otu_000060	BacV5_Otu_000005	0	0.587957549111
BacV5_Otu_000064	BacV5_Otu_000005	0	0.618802316944
BacV5_Otu_000066	BacV5_Otu_000005	0	0.64913155908
BacV5_Otu_000067	BacV5_Otu_000005	0	0.584775013301
BacV5_Otu_000069	BacV5_Otu_000005	0.001	-0.504625524723
BacV5_Otu_000072	BacV5_Otu_000005	0	-0.604915313158
BacV5_Otu_000073	BacV5_Otu_000005	0.001	0.445633174295
BacV5_Otu_000075	BacV5_Otu_000005	0	0.542257917946
BacV5_Otu_000085	BacV5_Otu_000005	0	0.697451527177
BacV5_Otu_000086	BacV5_Otu_000005	0	0.732444307646
BacV5_Otu_000088	BacV5_Otu_000005	0	-0.656288823187
BacV5_Otu_000094	BacV5_Otu_000005	0	-0.736994519525
BacV5_Otu_000097	BacV5_Otu_000005	0.001	0.402003373997
BacV5_Otu_000098	BacV5_Otu_000005	0	0.480890679289
BacV5_Otu_000105	BacV5_Otu_000005	0	-0.489833148105
BacV5_Otu_000112	BacV5_Otu_000005	0	-0.533102376814
BacV5_Otu_000114	BacV5_Otu_000005	0	0.637364559573
BacV5_Otu_000116	BacV5_Otu_000005	0	-0.594231104253
BacV5_Otu_000117	BacV5_Otu_000005	0	-0.574350500032
BacV5_Otu_000118	BacV5_Otu_000005	0	-0.66569518882
BacV5_Otu_000125	BacV5_Otu_000005	0.001	-0.5082360302
BacV5_Otu_000126	BacV5_Otu_000005	0	-0.663390049726
BacV5_Otu_000127	BacV5_Otu_000005	0	0.660384794636
BacV5_Otu_000132	BacV5_Otu_000005	0.001	0.43496774535
BacV5_Otu_000133	BacV5_Otu_000005	0	0.487150898059
BacV5_Otu_000147	BacV5_Otu_000005	0	-0.536011628987
BacV5_Otu_000159	BacV5_Otu_000005	0	0.619965477816
BacV5_Otu_000167	BacV5_Otu_000005	0.001	0.491375423859
BacV5_Otu_000173	BacV5_Otu_000005	0.001	0.491859319261
BacV5_Otu_000181	BacV5_Otu_000005	0	0.713190095556
BacV5_Otu_000182	BacV5_Otu_000005	0	-0.728365320136
BacV5_Otu_000185	BacV5_Otu_000005	0	-0.556859552577
BacV5_Otu_000186	BacV5_Otu_000005	0	-0.476682832075
BacV5_Otu_000189	BacV5_Otu_000005	0	0.554149714073
BacV5_Otu_000192	BacV5_Otu_000005	0	-0.528409993285
BacV5_Otu_000196	BacV5_Otu_000005	0	0.567277323532
BacV5_Otu_000202	BacV5_Otu_000005	0	0.616927542066
BacV5_Otu_000212	BacV5_Otu_000005	0	0.650039620763
BacV5_Otu_000221	BacV5_Otu_000005	0	-0.604421134544
BacV5_Otu_000225	BacV5_Otu_000005	0	0.757570269542
BacV5_Otu_000229	BacV5_Otu_000005	0	-0.664329401661
BacV5_Otu_000241	BacV5_Otu_000005	0	-0.518974916927
BacV5_Otu_000243	BacV5_Otu_000005	0	-0.569393537822
BacV5_Otu_000257	BacV5_Otu_000005	0.001	-0.489855654491
BacV5_Otu_000283	BacV5_Otu_000005	0.001	-0.429043936089
BacV5_Otu_000290	BacV5_Otu_000005	0	0.449722420549
BacV5_Otu_000301	BacV5_Otu_000005	0	-0.466096190975
BacV5_Otu_000309	BacV5_Otu_000005	0	-0.562211225658
BacV5_Otu_000347	BacV5_Otu_000005	0	0.555167387748
BacV5_Otu_000348	BacV5_Otu_000005	0	0.620168973878
BacV5_Otu_000368	BacV5_Otu_000005	0	0.701575723849
BacV5_Otu_000371	BacV5_Otu_000005	0	-0.615084400252
BacV5_Otu_000377	BacV5_Otu_000005	0	0.495237306761
BacV5_Otu_000378	BacV5_Otu_000005	0	-0.611944758461
BacV5_Otu_000402	BacV5_Otu_000005	0	-0.517681358931
BacV5_Otu_000408	BacV5_Otu_000005	0	0.682599686899
BacV5_Otu_000424	BacV5_Otu_000005	0.001	-0.434685407254
BacV5_Otu_000425	BacV5_Otu_000005	0.001	-0.403783765618
BacV5_Otu_000445	BacV5_Otu_000005	0.001	-0.46314496008
BacV5_Otu_000455	BacV5_Otu_000005	0	-0.669118985247
BacV5_Otu_000495	BacV5_Otu_000005	0	-0.483896005827
BacV5_Otu_000498	BacV5_Otu_000005	0	-0.509189642156
BacV5_Otu_000554	BacV5_Otu_000005	0	0.530478790242
BacV5_Otu_000560	BacV5_Otu_000005	0	-0.519961303008
BacV5_Otu_000561	BacV5_Otu_000005	0	-0.531593851999
BacV5_Otu_000574	BacV5_Otu_000005	0	-0.483622556881
BacV5_Otu_000609	BacV5_Otu_000005	0	0.578665477361
BacV5_Otu_000615	BacV5_Otu_000005	0	-0.487197862158
BacV5_Otu_000622	BacV5_Otu_000005	0	-0.429006948419
BacV5_Otu_000624	BacV5_Otu_000005	0.001	-0.453417241633
BacV5_Otu_000636	BacV5_Otu_000005	0	0.559721494194
BacV5_Otu_000665	BacV5_Otu_000005	0	-0.560033588474
BacV5_Otu_000714	BacV5_Otu_000005	0	0.679824169126
BacV5_Otu_000787	BacV5_Otu_000005	0	0.511436287029
BacV5_Otu_000812	BacV5_Otu_000005	0.001	-0.456764949057
BacV5_Otu_000866	BacV5_Otu_000005	0	-0.460791021795
Ftrad_Otu_00001	BacV5_Otu_000005	0	-0.68014775763
Ftrad_Otu_00002	BacV5_Otu_000005	0	-0.663951897979
Ftrad_Otu_00003	BacV5_Otu_000005	0	-0.641541369063
Ftrad_Otu_00004	BacV5_Otu_000005	0	-0.596108678122
Ftrad_Otu_00006	BacV5_Otu_000005	0	-0.520048626609
Ftrad_Otu_00007	BacV5_Otu_000005	0	0.594684688524
Ftrad_Otu_00008	BacV5_Otu_000005	0.001	-0.563346993158
Ftrad_Otu_00012	BacV5_Otu_000005	0	-0.569620230168
Ftrad_Otu_00013	BacV5_Otu_000005	0.001	-0.557010173662
Ftrad_Otu_00029	BacV5_Otu_000005	0.001	0.517895581489
Ftrad_Otu_00030	BacV5_Otu_000005	0	-0.613392810531
Ftrad_Otu_00037	BacV5_Otu_000005	0	-0.550697912048
Ftrad_Otu_00039	BacV5_Otu_000005	0	-0.723826009554
Ftrad_Otu_00041	BacV5_Otu_000005	0	0.611694622359
Ftrad_Otu_00042	BacV5_Otu_000005	0	-0.649320181399
Ftrad_Otu_00043	BacV5_Otu_000005	0	-0.553445575964
Ftrad_Otu_00064	BacV5_Otu_000005	0	-0.508317068264
Ftrad_Otu_00078	BacV5_Otu_000005	0	0.641843854177
Ftrad_Otu_00087	BacV5_Otu_000005	0	-0.512683573394
Ftrad_Otu_00125	BacV5_Otu_000005	0	0.453896986046
Ftrad_Otu_00134	BacV5_Otu_000005	0	-0.536269883744
Ftrad_Otu_00138	BacV5_Otu_000005	0.001	-0.457695130033
Ftrad_Otu_00142	BacV5_Otu_000005	0	0.748028354959
Ftrad_Otu_00149	BacV5_Otu_000005	0	0.517238831034
Ftrad_Otu_00151	BacV5_Otu_000005	0	0.605127877188
Ftrad_Otu_00171	BacV5_Otu_000005	0.001	-0.483715858783
Ftrad_Otu_00210	BacV5_Otu_000005	0	0.534746515896
Ftrad_Otu_00233	BacV5_Otu_000005	0	-0.498894874866
Ftrad_Otu_00235	BacV5_Otu_000005	0	0.665847620544
Ftrad_Otu_00238	BacV5_Otu_000005	0	-0.548205005422
Ftrad_Otu_00243	BacV5_Otu_000005	0	-0.485848052101
Ftrad_Otu_00258	BacV5_Otu_000005	0	0.607641875511
Ftrad_Otu_00448	BacV5_Otu_000005	0	0.500630816193
Otrad_Otu_00004	BacV5_Otu_000005	0	-0.583992262685
Otrad_Otu_00012	BacV5_Otu_000005	0.001	-0.571258873405
BacV5_Otu_000007	BacV5_Otu_000006	0.001	-0.550411716066
BacV5_Otu_000009	BacV5_Otu_000006	0	0.867904326663
BacV5_Otu_000010	BacV5_Otu_000006	0	-0.504775027557
BacV5_Otu_000011	BacV5_Otu_000006	0	0.562620234777
BacV5_Otu_000012	BacV5_Otu_000006	0	0.800771822564
BacV5_Otu_000014	BacV5_Otu_000006	0	-0.503157981817
BacV5_Otu_000015	BacV5_Otu_000006	0	-0.653354227773
BacV5_Otu_000016	BacV5_Otu_000006	0	-0.632705599838
BacV5_Otu_000022	BacV5_Otu_000006	0.001	-0.540574926375
BacV5_Otu_000025	BacV5_Otu_000006	0	-0.594009070677
BacV5_Otu_000028	BacV5_Otu_000006	0	-0.61415627736
BacV5_Otu_000036	BacV5_Otu_000006	0.001	-0.474554063339
BacV5_Otu_000037	BacV5_Otu_000006	0	-0.548483702479
BacV5_Otu_000039	BacV5_Otu_000006	0	-0.563265458802
