SUID,AverageShortestPathLength,BetweennessCentrality,Class,ClosenessCentrality,ClusteringCoefficient,Core,Degree,Eccentricity,Family,Genus,IsSingleNode,Kingdom,Locus,name,NeighborhoodConnectivity,NumberOfDirectedEdges,NumberOfUndirectedEdges,Ocurrence.y1,Ocurrence.y2,Ocurrence.y3,Order,PartnerOfMultiEdgedNodePairs,Phylum,Radiality,Relative.abundance.y1,Relative.abundance.y2,Relative.abundance.y3,selected,SelfLoops,shared name,size,Species,Stress,Taxonomy,TopologicalCoefficient,TotalOcurrence,TotalRelativeabundance
27748,1.96963563,0.00352854,c__Actinobacteria,0.50770812,0.55503804,no,114,4,f__Streptosporangiaceae,g__Streptosporangium,FALSE,k__Bacteria,BacV5,BacV5_Otu_000429,104.5877193,114,0,0.5,0.542857143,0.75,o__Actinomycetales,0,p__Actinobacteria,0.83839406,9.92E-05,9.74E-05,2.80E-04,FALSE,0,BacV5_Otu_000429,499,g__Streptosporangium_unclassified,41382,"""k__Bacteria(100);p__Actinobacteria(100);c__Actinobacteria(100);o__Actinomycetales(100);f__Streptosporangiaceae(100);g__Streptosporangium(100);g__Streptosporangium_unclassified(100);""",0.25952288,0.601941748,1.62E-04
27749,1.91902834,0.0045485,c__Alphaproteobacteria,0.52109705,0.47739284,no,131,4,f__Bradyrhizobiaceae,g__Balneimonas,FALSE,k__Bacteria,BacV5,BacV5_Otu_000414,101.6717557,131,0,0.5625,0.514285714,0.833333333,o__Rhizobiales,0,p__Proteobacteria,0.84682861,1.32E-04,8.07E-05,2.97E-04,FALSE,0,BacV5_Otu_000414,519,g__Balneimonas_unclassified,57818,"""k__Bacteria(100);p__Proteobacteria(100);c__Alphaproteobacteria(100);o__Rhizobiales(100);f__Bradyrhizobiaceae(83);g__Balneimonas(83);g__Balneimonas_unclassified(83);""",0.24919548,0.640776699,1.72E-04
27750,2.1902834,0.0023318,c__Bacilli,0.45656192,0.62368024,no,52,4,f__Paenibacillaceae,g__Paenibacillus,FALSE,k__Bacteria,BacV5,BacV5_Otu_000403,113.3846154,52,0,0.53125,0.571428571,0.777777778,o__Bacillales,0,p__Firmicutes,0.80161943,1.33E-04,1.32E-04,2.85E-04,FALSE,0,BacV5_Otu_000403,533,s__chondroitinus,19968,"""k__Bacteria(100);p__Firmicutes(100);c__Bacilli(100);o__Bacillales(100);f__Paenibacillaceae(100);g__Paenibacillus(100);s__chondroitinus(100);""",0.3167168,0.631067961,1.86E-04
27751,2.24696356,1.10E-04,c__Alphaproteobacteria,0.44504505,0.80243902,no,41,4,f__Rhodospirillaceae,f__Rhodospirillaceae_unclassified,FALSE,k__Bacteria,BacV5,BacV5_Otu_000391,120.5853659,41,0,0.578125,0.557142857,0.819444444,o__Rhodospirillales,0,p__Proteobacteria,0.79217274,1.28E-04,1.45E-04,2.96E-04,FALSE,0,BacV5_Otu_000391,544,f__Rhodospirillaceae_unclassified,1868,"""k__Bacteria(100);p__Proteobacteria(100);c__Alphaproteobacteria(100);o__Rhodospirillales(100);f__Rhodospirillaceae(100);f__Rhodospirillaceae_unclassified(100);f__Rhodospirillaceae_unclassified(100);""",0.3495228,0.655339806,1.92E-04
12685,3.10323887,6.43E-05,c__Acidimicrobiia,0.32224397,0.5,no,4,5,f__EB1017,f__EB1017_unclassified,FALSE,k__Bacteria,BacV5,BacV5_Otu_000288,25.25,4,0,0.65625,0.757142857,0.708333333,o__Acidimicrobiales,0,p__Actinobacteria,0.64946019,3.66E-04,2.90E-04,2.39E-04,FALSE,0,BacV5_Otu_000288,803,f__EB1017_unclassified,214,"""k__Bacteria(100);p__Actinobacteria(100);c__Acidimicrobiia(100);o__Acidimicrobiales(100);f__EB1017(100);f__EB1017_unclassified(100);f__EB1017_unclassified(100);""",0.34589041,0.708737864,2.96E-04
27752,2.11538462,0.00255641,c__Thermoleophilia,0.47272727,0.56220657,no,72,4,f__Gaiellaceae,f__Gaiellaceae_unclassified,FALSE,k__Bacteria,BacV5,BacV5_Otu_000346,104.8194444,72,0,0.71875,0.585714286,0.736111111,o__Gaiellales,0,p__Actinobacteria,0.81410256,2.38E-04,1.92E-04,2.36E-04,FALSE,0,BacV5_Otu_000346,621,f__Gaiellaceae_unclassified,33056,"""k__Bacteria(100);p__Actinobacteria(100);c__Thermoleophilia(100);o__Gaiellales(100);f__Gaiellaceae(100);f__Gaiellaceae_unclassified(100);f__Gaiellaceae_unclassified(100);""",0.27877512,0.67961165,2.21E-04
12704,2.56882591,1.75E-04,c__Deltaproteobacteria,0.3892829,0.58333333,no,9,4,o__Myxococcales_unclassified,o__Myxococcales_unclassified,FALSE,k__Bacteria,BacV5,BacV5_Otu_000222,67,9,0,0.765625,0.757142857,0.861111111,o__Myxococcales,0,p__Proteobacteria,0.73852901,4.25E-04,2.88E-04,4.36E-04,FALSE,0,BacV5_Otu_000222,1079,o__Myxococcales_unclassified,1472,"""k__Bacteria(100);p__Proteobacteria(100);c__Deltaproteobacteria(99);o__Myxococcales(97);o__Myxococcales_unclassified(97);o__Myxococcales_unclassified(97);o__Myxococcales_unclassified(97);""",0.27916667,0.796116505,3.82E-04
99,2.14777328,0.002254,c__Thermoleophilia,0.46559849,0.52488688,no,52,4,f__Gaiellaceae,f__Gaiellaceae_unclassified,FALSE,k__Bacteria,BacV5,BacV5_Otu_000164,90.23076923,52,0,0.90625,0.8,0.902777778,o__Gaiellales,0,p__Actinobacteria,0.80870445,7.89E-04,4.01E-04,7.76E-04,FALSE,0,BacV5_Otu_000164,1799,f__Gaiellaceae_unclassified,21518,"""k__Bacteria(100);p__Actinobacteria(100);c__Thermoleophilia(100);o__Gaiellales(100);f__Gaiellaceae(95);f__Gaiellaceae_unclassified(93);f__Gaiellaceae_unclassified(93);""",0.23997545,0.868932039,6.53E-04
27664,3.86234818,0,c__Alphaproteobacteria,0.25890985,0,no,1,6,f__Methylobacteriaceae,g__Methylobacterium,FALSE,k__Bacteria,BacV5,BacV5_Otu_000564,5,1,0,0.40625,0.471428571,0.527777778,o__Rhizobiales,0,p__Proteobacteria,0.52294197,1.43E-04,1.63E-04,9.59E-05,FALSE,0,BacV5_Otu_000564,347,s__mesophilicum,0,"""k__Bacteria(100);p__Proteobacteria(100);c__Alphaproteobacteria(100);o__Rhizobiales(100);f__Methylobacteriaceae(100);g__Methylobacterium(100);s__mesophilicum(62);""",0,0.470873786,1.33E-04
27753,1.84008097,0.00460466,c__Actinobacteria,0.54345435,0.48188586,no,156,4,f__Nocardioidaceae,g__Nocardioides,FALSE,k__Bacteria,BacV5,BacV5_Otu_000344,99.93589744,156,0,0.4375,0.3,0.847222222,o__Actinomycetales,0,p__Actinobacteria,0.8599865,8.23E-05,6.73E-05,4.18E-04,FALSE,0,BacV5_Otu_000344,624,s__tritolerans,72378,"""k__Bacteria(100);p__Actinobacteria(100);c__Actinobacteria(100);o__Actinomycetales(100);f__Nocardioidaceae(100);g__Nocardioides(100);s__tritolerans(100);""",0.23737743,0.533980583,1.94E-04
27754,2.13562753,0.00152024,c__Bacilli,0.46824645,0.63636364,no,55,4,f__Bacillaceae,g__Bacillus,FALSE,k__Bacteria,BacV5,BacV5_Otu_000320,112.3090909,55,0,0.65625,0.757142857,0.930555556,o__Bacillales,0,p__Firmicutes,0.81072874,1.70E-04,2.60E-04,3.38E-04,FALSE,0,BacV5_Otu_000320,699,s__flexus,15370,"""k__Bacteria(100);p__Firmicutes(100);c__Bacilli(100);o__Bacillales(100);f__Bacillaceae(100);g__Bacillus(100);s__flexus(86);""",0.29628208,0.786407767,2.59E-04
100,2.22874494,0.00577561,c__Thermoleophilia,0.44868302,0.38792102,no,42,4,o__Solirubrobacterales_unclassified,o__Solirubrobacterales_unclassified,FALSE,k__Bacteria,BacV5,BacV5_Otu_000142,74.45238095,42,0,0.9375,0.785714286,0.972222222,o__Solirubrobacterales,0,p__Actinobacteria,0.79520918,7.70E-04,4.66E-04,0.001054627,FALSE,0,BacV5_Otu_000142,2191,o__Solirubrobacterales_unclassified,44230,"""k__Bacteria(100);p__Actinobacteria(100);c__Thermoleophilia(100);o__Solirubrobacterales(100);o__Solirubrobacterales_unclassified(99);o__Solirubrobacterales_unclassified(99);o__Solirubrobacterales_unclassified(99);""",0.2133306,0.898058252,7.66E-04
18768,2.18016194,0.00143457,c__Gammaproteobacteria,0.45868152,0.65456745,no,58,4,f__Xanthomonadaceae,f__Xanthomonadaceae_unclassified,FALSE,k__Bacteria,BacV5,BacV5_Otu_000044,80.4137931,58,0,0.515625,0.714285714,0.236111111,o__Xanthomonadales,0,p__Proteobacteria,0.80330634,1.82E-04,0.012965896,2.10E-04,FALSE,0,BacV5_Otu_000044,11544,f__Xanthomonadaceae_unclassified,13220,"""k__Bacteria(100);p__Proteobacteria(100);c__Gammaproteobacteria(100);o__Xanthomonadales(100);f__Xanthomonadaceae(100);f__Xanthomonadaceae_unclassified(86);f__Xanthomonadaceae_unclassified(86);""",0.22715761,0.485436893,0.004535869
101,2.35222672,0.00450056,c__Thermoleophilia,0.42512909,0.4,no,41,4,f__Gaiellaceae,f__Gaiellaceae_unclassified,FALSE,k__Bacteria,BacV5,BacV5_Otu_000132,60.6097561,41,0,0.9375,0.871428571,0.958333333,o__Gaiellales,0,p__Actinobacteria,0.77462888,0.001129451,6.81E-04,9.78E-04,FALSE,0,BacV5_Otu_000132,2415,f__Gaiellaceae_unclassified,41198,"""k__Bacteria(100);p__Actinobacteria(100);c__Thermoleophilia(100);o__Gaiellales(100);f__Gaiellaceae(100);f__Gaiellaceae_unclassified(100);f__Gaiellaceae_unclassified(100);""",0.20468029,0.922330097,9.24E-04
27755,1.93724696,0.00447819,c__Alphaproteobacteria,0.51619645,0.48711485,no,120,4,f__Sphingomonadaceae,f__Sphingomonadaceae_unclassified,FALSE,k__Bacteria,BacV5,BacV5_Otu_000270,103.2083333,120,0,0.609375,0.585714286,0.833333333,o__Sphingomonadales,0,p__Proteobacteria,0.84379217,2.56E-04,1.80E-04,3.47E-04,FALSE,0,BacV5_Otu_000270,869,f__Sphingomonadaceae_unclassified,55608,"""k__Bacteria(100);p__Proteobacteria(100);c__Alphaproteobacteria(100);o__Sphingomonadales(100);f__Sphingomonadaceae(55);f__Sphingomonadaceae_unclassified(55);f__Sphingomonadaceae_unclassified(55);""",0.25172764,0.67961165,2.62E-04
84,2.67004049,2.80E-05,k__Fungi_unclassified,0.37452616,0.63888889,no,9,4,k__Fungi_unclassified,k__Fungi_unclassified,FALSE,k__Fungi,Ftrad,Ftrad_Otu_00174,64.66666667,9,0,0.375,0.385714286,0.375,k__Fungi_unclassified,0,k__Fungi_unclassified,0.72165992,2.79E-04,1.23E-04,2.12E-04,FALSE,0,Ftrad_Otu_00174,1237,k__Fungi_unclassified,344,"""k__Fungi(100);k__Fungi_unclassified(100);k__Fungi_unclassified(100);k__Fungi_unclassified(100);k__Fungi_unclassified(100);k__Fungi_unclassified(100);k__Fungi_unclassified(100);""",0.34767025,0.378640777,2.03E-04
102,2.13157895,0.00388418,c__Thermoleophilia,0.4691358,0.49939638,no,71,4,f__Gaiellaceae,f__Gaiellaceae_unclassified,FALSE,k__Bacteria,BacV5,BacV5_Otu_000113,97.38028169,71,0,0.9375,0.871428571,0.958333333,o__Gaiellales,0,p__Actinobacteria,0.81140351,0.001148838,7.71E-04,0.001256753,FALSE,0,BacV5_Otu_000113,2914,f__Gaiellaceae_unclassified,37914,"""k__Bacteria(100);p__Actinobacteria(100);c__Thermoleophilia(100);o__Gaiellales(100);f__Gaiellaceae(100);f__Gaiellaceae_unclassified(100);f__Gaiellaceae_unclassified(100);""",0.26534137,0.922330097,0.001058275
103,2.26518219,0.00402132,c__Gemm-1,0.44146559,0.3993994,no,37,4,c__Gemm-1_unclassified,c__Gemm-1_unclassified,FALSE,k__Bacteria,BacV5,BacV5_Otu_000102,68.56756757,37,0,0.9375,0.9,0.986111111,c__Gemm-1_unclassified,0,p__Gemmatimonadetes,0.7891363,0.001262763,9.89E-04,0.0015079,FALSE,0,BacV5_Otu_000102,3481,c__Gemm-1_unclassified,34478,"""k__Bacteria(100);p__Gemmatimonadetes(100);c__Gemm-1(100);c__Gemm-1_unclassified(100);c__Gemm-1_unclassified(100);c__Gemm-1_unclassified(100);c__Gemm-1_unclassified(100);""",0.19990544,0.941747573,0.001255376
27756,1.97773279,0.00522698,c__Gammaproteobacteria,0.50562948,0.5468841,no,102,4,f__Sinobacteraceae,g__Nevskia,FALSE,k__Bacteria,BacV5,BacV5_Otu_000248,97.54901961,102,0,0.71875,0.5,0.222222222,o__Xanthomonadales,0,p__Proteobacteria,0.83704453,3.93E-04,3.02E-04,3.55E-04,FALSE,0,BacV5_Otu_000248,965,s__ramosa,56678,"""k__Bacteria(100);p__Proteobacteria(100);c__Gammaproteobacteria(100);o__Xanthomonadales(100);f__Sinobacteraceae(100);g__Nevskia(99);s__ramosa(99);""",0.23909073,0.470873786,3.49E-04
27695,2.60728745,2.13E-05,k__Fungi_unclassified,0.38354037,0.21428571,no,8,4,k__Fungi_unclassified,k__Fungi_unclassified,FALSE,k__Fungi,Ftrad,Ftrad_Otu_00506,63,8,0,0.078125,0.157142857,0.013888889,k__Fungi_unclassified,0,k__Fungi_unclassified,0.73211876,2.89E-05,7.31E-05,5.41E-06,FALSE,0,Ftrad_Otu_00506,190,k__Fungi_unclassified,190,"""k__Fungi(100);k__Fungi_unclassified(86);k__Fungi_unclassified(86);k__Fungi_unclassified(86);k__Fungi_unclassified(86);k__Fungi_unclassified(86);k__Fungi_unclassified(86);""",0.27888889,0.082524272,3.57E-05
150,2.93319838,5.05E-05,c__Alphaproteobacteria,0.34092478,0.6,no,5,5,f__Sphingomonadaceae,g__Novosphingobium,FALSE,k__Bacteria,BacV5,BacV5_Otu_000151,32.8,5,0,0.890625,0.771428571,0.819444444,o__Sphingomonadales,0,p__Proteobacteria,0.67780027,0.001171361,4.50E-04,5.70E-04,FALSE,0,BacV5_Otu_000151,2016,g__Novosphingobium_unclassified,224,"""k__Bacteria(100);p__Proteobacteria(100);c__Alphaproteobacteria(100);o__Sphingomonadales(100);f__Sphingomonadaceae(84);g__Novosphingobium(74);g__Novosphingobium_unclassified(72);""",0.3184466,0.825242718,7.16E-04
18751,2.02226721,0.00258323,c__Betaproteobacteria,0.49449449,0.62134063,no,86,4,f__Oxalobacteraceae,g__Massilia,FALSE,k__Bacteria,BacV5,BacV5_Otu_000208,103.5348837,86,0,0.453125,0.614285714,0.569444444,o__Burkholderiales,0,p__Proteobacteria,0.82962213,1.11E-04,0.001011575,2.01E-04,FALSE,0,BacV5_Otu_000208,1201,g__Massilia_unclassified,25172,"""k__Bacteria(100);p__Proteobacteria(100);c__Betaproteobacteria(100);o__Burkholderiales(100);f__Oxalobacteraceae(100);g__Massilia(76);g__Massilia_unclassified(76);""",0.25627446,0.548543689,4.48E-04
151,3.20850202,0,c__Alphaproteobacteria,0.31167192,0,no,1,5,f__Aurantimonadaceae,f__Aurantimonadaceae_unclassified,FALSE,k__Bacteria,BacV5,BacV5_Otu_000060,43,1,0,0.765625,0.557142857,0.430555556,o__Rhizobiales,0,p__Proteobacteria,0.63191633,0.005600034,0.003557978,7.96E-04,FALSE,0,BacV5_Otu_000060,7292,f__Aurantimonadaceae_unclassified,0,"""k__Bacteria(100);p__Proteobacteria(100);c__Alphaproteobacteria(100);o__Rhizobiales(100);f__Aurantimonadaceae(100);f__Aurantimonadaceae_unclassified(100);f__Aurantimonadaceae_unclassified(100);""",0,0.577669903,0.003227144
27696,2.36842105,0.00116678,c__Agaricomycetes,0.42222222,0.71659919,no,39,4,f__Peniophoraceae,g__Peniophora,FALSE,k__Fungi,Ftrad,Ftrad_Otu_00371,81.76923077,39,0,0.296875,0.342857143,0.194444444,o__Russulales,0,p__Basidiomycota,0.77192982,2.06E-04,5.82E-05,6.07E-05,FALSE,0,Ftrad_Otu_00371,338,s__Peniophora_incarnata,7048,"""k__Fungi(100);p__Basidiomycota(100);c__Agaricomycetes(100);o__Russulales(100);f__Peniophoraceae(100);g__Peniophora(97);s__Peniophora_incarnata(89);""",0.28581675,0.276699029,1.05E-04
152,2.23076923,0.00469668,c__Deltaproteobacteria,0.44827586,0.59919028,no,39,4,f__Polyangiaceae,g__Aetherobacter,FALSE,k__Bacteria,BacV5,BacV5_Otu_000048,94.1025641,39,0,0.90625,0.928571429,0.902777778,o__Myxococcales,0,p__Proteobacteria,0.79487179,0.006049934,0.002776783,0.004899339,FALSE,0,BacV5_Otu_000048,11027,s__fasciculatus,29616,"""k__Bacteria(100);p__Proteobacteria(100);c__Deltaproteobacteria(100);o__Myxococcales(100);f__Polyangiaceae(100);g__Aetherobacter(100);s__fasciculatus(100);""",0.27033599,0.912621359,0.004535549
153,2.06477733,0.00619507,c__Flavobacteriia,0.48431373,0.61517615,no,82,4,f__Flavobacteriaceae,g__Flavobacterium,FALSE,k__Bacteria,BacV5,BacV5_Otu_000046,103.7682927,82,0,0.625,0.757142857,0.861111111,o__Flavobacteriales,0,p__Bacteroidetes,0.82253711,0.001180323,0.004800571,0.005711286,FALSE,0,BacV5_Otu_000046,11379,s__succinicans,49818,"""k__Bacteria(100);p__Bacteroidetes(100);c__Flavobacteriia(100);o__Flavobacteriales(100);f__Flavobacteriaceae(100);g__Flavobacterium(100);s__succinicans(99);""",0.26949636,0.752427184,0.003994142
74,3.64979757,0,c__Oomycetes(100),0.2739878,0,no,1,5,f__Pythiaceae(100),g__Pythium(100),FALSE,k__Stramenopila(100),Otrad,Otrad_Otu_00008,11,1,0,0.3125,0.514285714,0.277777778,o__Pythiales(100),0,p__Oomycota(100),0.55836707,0.017573624,0.025519752,0.016401825,FALSE,0,Otrad_Otu_00008,31975,s__Pythium_sp(100),0,"""k__Stramenopila(100);p__Oomycota(100);c__Oomycetes(100);o__Pythiales(100);f__Pythiaceae(100);g__Pythium(100);s__Pythium_sp(100);""",0,0.368932039,0.019864204
27682,2.83603239,1.65E-04,c__Betaproteobacteria,0.35260528,0.33333333,no,7,4,f__Oxalobacteraceae,f__Oxalobacteraceae_unclassified,FALSE,k__Bacteria,BacV5,BacV5_Otu_000379,29.42857143,7,0,0.359375,0.457142857,0.472222222,o__Burkholderiales,0,p__Proteobacteria,0.6939946,1.17E-04,3.14E-04,2.32E-04,FALSE,0,BacV5_Otu_000379,562,f__Oxalobacteraceae_unclassified,630,"""k__Bacteria(100);p__Proteobacteria(100);c__Betaproteobacteria(100);o__Burkholderiales(100);f__Oxalobacteraceae(100);f__Oxalobacteraceae_unclassified(79);f__Oxalobacteraceae_unclassified(79);""",0.22702104,0.432038835,2.24E-04
110,2.04453441,0.00465318,c__Acidimicrobiia,0.48910891,0.50257679,no,99,4,f__C111,f__C111_unclassified,FALSE,k__Bacteria,BacV5,BacV5_Otu_000219,98.26262626,99,0,0.8125,0.628571429,0.861111111,o__Acidimicrobiales,0,p__Actinobacteria,0.82591093,4.44E-04,1.87E-04,5.53E-04,FALSE,0,BacV5_Otu_000219,1095,f__C111_unclassified,59314,"""k__Bacteria(100);p__Actinobacteria(100);c__Acidimicrobiia(100);o__Acidimicrobiales(100);f__C111(100);f__C111_unclassified(100);f__C111_unclassified(100);""",0.25790716,0.766990291,3.95E-04
93,2.54453441,5.20E-04,c__Thermoleophilia,0.3929992,0.35,no,16,5,o__Solirubrobacterales_unclassified,o__Solirubrobacterales_unclassified,FALSE,k__Bacteria,BacV5,BacV5_Otu_000230,45.3125,16,0,0.953125,0.657142857,0.888888889,o__Solirubrobacterales,0,p__Actinobacteria,0.7425776,5.93E-04,2.43E-04,4.48E-04,FALSE,0,BacV5_Otu_000230,1051,o__Solirubrobacterales_unclassified,2902,"""k__Bacteria(100);p__Actinobacteria(100);c__Thermoleophilia(100);o__Solirubrobacterales(100);o__Solirubrobacterales_unclassified(100);o__Solirubrobacterales_unclassified(100);o__Solirubrobacterales_unclassified(100);""",0.18880208,0.830097087,4.23E-04
154,2.01012146,0.00600868,c__Leotiomycetes,0.49748238,0.56204744,no,90,4,o__Helotiales_unclassified,o__Helotiales_unclassified,FALSE,k__Fungi,Ftrad,Ftrad_Otu_00106,94.28888889,90,0,0.59375,0.828571429,0.458333333,o__Helotiales,0,p__Ascomycota,0.83164642,3.96E-04,0.002134174,1.39E-04,FALSE,0,Ftrad_Otu_00106,2657,o__Helotiales_unclassified,45212,"""k__Fungi(100);p__Ascomycota(100);c__Leotiomycetes(99);o__Helotiales(99);o__Helotiales_unclassified(99);o__Helotiales_unclassified(99);o__Helotiales_unclassified(99);""",0.23569444,0.626213592,8.97E-04
