SUID,AverageShortestPathLength,BetweennessCentrality,Class,ClosenessCentrality,ClusteringCoefficient,Core,Degree,Eccentricity,Family,Genus,IsSingleNode,Kingdom,Locus,name,NeighborhoodConnectivity,NumberOfDirectedEdges,NumberOfUndirectedEdges,Ocurrence.y1,Ocurrence.y2,Ocurrence.y3,Order,PartnerOfMultiEdgedNodePairs,Phylum,Radiality,Relative.abundance.y1,Relative.abundance.y2,Relative.abundance.y3,selected,SelfLoops,shared name,size,Species,Stress,Taxonomy,TopologicalCoefficient,TotalOcurrence,TotalRelativeabundance
96,2.32268371,0.00623085,c__Dothideomycetes,0.43053645,0.75641026,no,13,4,f__Didymellaceae,g__Neoascochyta,FALSE,k__Fungi,Ftrad,Ftrad_Otu_00128,100.6153846,13,0,0.484375,0.642857143,0.722222222,o__Pleosporales,0,p__Ascomycota,0.73546326,2.56E-04,3.36E-04,2.88E-04,FALSE,0,Ftrad_Otu_00128,1990,g__Neoascochyta_unclassified,17736,"""k__Fungi(100);p__Ascomycota(100);c__Dothideomycetes(100);o__Pleosporales(100);f__Didymellaceae(100);g__Neoascochyta(100);g__Neoascochyta_unclassified(100);""",0.49043152,0.621359223,2.94E-04
97,2.54313099,1.39E-04,p__Ascomycota_unclassified,0.39321608,0.57142857,no,8,4,p__Ascomycota_unclassified,p__Ascomycota_unclassified,FALSE,k__Fungi,Ftrad,Ftrad_Otu_00122,57.625,8,0,0.65625,0.8,0.541666667,p__Ascomycota_unclassified,0,p__Ascomycota,0.6913738,4.81E-04,0.001478319,2.36E-04,FALSE,0,Ftrad_Otu_00122,2082,p__Ascomycota_unclassified,222,"""k__Fungi(100);p__Ascomycota(98);p__Ascomycota_unclassified(98);p__Ascomycota_unclassified(98);p__Ascomycota_unclassified(98);p__Ascomycota_unclassified(98);p__Ascomycota_unclassified(98);""",0.38851351,0.665048544,7.34E-04
98,3.00958466,0,c__Alphaproteobacteria,0.33227176,0,no,1,5,f__Rhizobiaceae,g__Agrobacterium,FALSE,k__Bacteria,BacV5,BacV5_Otu_000061,52,1,0,0.828125,0.657142857,0.611111111,o__Rhizobiales,0,p__Proteobacteria,0.59808307,0.002454489,0.003881316,0.001995933,FALSE,0,BacV5_Otu_000061,7222,g__Agrobacterium_unclassified,0,"""k__Bacteria(100);p__Proteobacteria(100);c__Alphaproteobacteria(100);o__Rhizobiales(100);f__Rhizobiaceae(100);g__Agrobacterium(89);g__Agrobacterium_unclassified(89);""",0,0.694174757,0.002779061
99,2.32587859,1.39E-04,c__Thermoleophilia,0.42994505,0.57575758,no,12,4,f__Gaiellaceae,f__Gaiellaceae_unclassified,FALSE,k__Bacteria,BacV5,BacV5_Otu_000164,59.5,12,0,0.90625,0.8,0.902777778,o__Gaiellales,0,p__Actinobacteria,0.73482428,7.89E-04,4.01E-04,7.76E-04,FALSE,0,BacV5_Otu_000164,1799,f__Gaiellaceae_unclassified,452,"""k__Bacteria(100);p__Actinobacteria(100);c__Thermoleophilia(100);o__Gaiellales(100);f__Gaiellaceae(95);f__Gaiellaceae_unclassified(93);f__Gaiellaceae_unclassified(93);""",0.28743961,0.868932039,6.53E-04
100,2.4600639,1.90E-04,c__Thermoleophilia,0.40649351,0.50909091,no,11,4,o__Solirubrobacterales_unclassified,o__Solirubrobacterales_unclassified,FALSE,k__Bacteria,BacV5,BacV5_Otu_000142,39.45454545,11,0,0.9375,0.785714286,0.972222222,o__Solirubrobacterales,0,p__Actinobacteria,0.70798722,7.70E-04,4.66E-04,0.001054627,FALSE,0,BacV5_Otu_000142,2191,o__Solirubrobacterales_unclassified,460,"""k__Bacteria(100);p__Actinobacteria(100);c__Thermoleophilia(100);o__Solirubrobacterales(100);o__Solirubrobacterales_unclassified(99);o__Solirubrobacterales_unclassified(99);o__Solirubrobacterales_unclassified(99);""",0.23484848,0.898058252,7.66E-04
101,2.33865815,5.37E-04,c__Thermoleophilia,0.42759563,0.39393939,no,12,4,f__Gaiellaceae,f__Gaiellaceae_unclassified,FALSE,k__Bacteria,BacV5,BacV5_Otu_000132,35.75,12,0,0.9375,0.871428571,0.958333333,o__Gaiellales,0,p__Actinobacteria,0.73226837,0.001129451,6.81E-04,9.78E-04,FALSE,0,BacV5_Otu_000132,2415,f__Gaiellaceae_unclassified,1264,"""k__Bacteria(100);p__Actinobacteria(100);c__Thermoleophilia(100);o__Gaiellales(100);f__Gaiellaceae(100);f__Gaiellaceae_unclassified(100);f__Gaiellaceae_unclassified(100);""",0.17610837,0.922330097,9.24E-04
102,2.54952077,7.61E-04,c__Thermoleophilia,0.39223058,0.45714286,no,15,4,f__Gaiellaceae,f__Gaiellaceae_unclassified,FALSE,k__Bacteria,BacV5,BacV5_Otu_000113,30.93333333,15,0,0.9375,0.871428571,0.958333333,o__Gaiellales,0,p__Actinobacteria,0.69009585,0.001148838,7.71E-04,0.001256753,FALSE,0,BacV5_Otu_000113,2914,f__Gaiellaceae_unclassified,1608,"""k__Bacteria(100);p__Actinobacteria(100);c__Thermoleophilia(100);o__Gaiellales(100);f__Gaiellaceae(100);f__Gaiellaceae_unclassified(100);f__Gaiellaceae_unclassified(100);""",0.22095238,0.922330097,0.001058275
103,2.03833866,0.01026181,c__Gemm-1,0.49059561,0.3525641,no,40,4,c__Gemm-1_unclassified,c__Gemm-1_unclassified,FALSE,k__Bacteria,BacV5,BacV5_Otu_000102,66.175,40,0,0.9375,0.9,0.986111111,c__Gemm-1_unclassified,0,p__Gemmatimonadetes,0.79233227,0.001262763,9.89E-04,0.0015079,FALSE,0,BacV5_Otu_000102,3481,c__Gemm-1_unclassified,27388,"""k__Bacteria(100);p__Gemmatimonadetes(100);c__Gemm-1(100);c__Gemm-1_unclassified(100);c__Gemm-1_unclassified(100);c__Gemm-1_unclassified(100);c__Gemm-1_unclassified(100);""",0.25248092,0.941747573,0.001255376
104,2.19169329,0.00407292,c__MB-A2-108,0.45626822,0.43333333,no,25,4,o__0319-7L14_unclassified,o__0319-7L14_unclassified,FALSE,k__Bacteria,BacV5,BacV5_Otu_000169,61.24,25,0,0.953125,0.857142857,0.875,o__0319-7L14,0,p__Actinobacteria,0.76166134,7.08E-04,4.97E-04,6.66E-04,FALSE,0,BacV5_Otu_000169,1710,o__0319-7L14_unclassified,10152,"""k__Bacteria(100);p__Actinobacteria(100);c__MB-A2-108(100);o__0319-7L14(100);o__0319-7L14_unclassified(100);o__0319-7L14_unclassified(100);o__0319-7L14_unclassified(100);""",0.26626087,0.893203883,6.22E-04
105,2.19169329,0.0010015,c__Gemmatimonadetes,0.45626822,0.41052632,no,20,4,f__Ellin5301,f__Ellin5301_unclassified,FALSE,k__Bacteria,BacV5,BacV5_Otu_000119,54.3,20,0,0.890625,0.885714286,0.944444444,o__Gemmatimonadales,0,p__Gemmatimonadetes,0.76166134,0.001081797,8.30E-04,0.001038554,FALSE,0,BacV5_Otu_000119,2661,f__Ellin5301_unclassified,2316,"""k__Bacteria(100);p__Gemmatimonadetes(100);c__Gemmatimonadetes(100);o__Gemmatimonadales(100);f__Ellin5301(100);f__Ellin5301_unclassified(100);f__Ellin5301_unclassified(100);""",0.22815126,0.90776699,9.81E-04
106,2.33865815,0.00144605,c__Gammaproteobacteria,0.42759563,0.47953216,no,19,4,f__Xanthomonadaceae,f__Xanthomonadaceae_unclassified,FALSE,k__Bacteria,BacV5,BacV5_Otu_000149,52.73684211,19,0,0.84375,0.742857143,0.972222222,o__Xanthomonadales,0,p__Proteobacteria,0.73226837,6.25E-04,4.82E-04,9.78E-04,FALSE,0,BacV5_Otu_000149,2069,f__Xanthomonadaceae_unclassified,3232,"""k__Bacteria(100);p__Proteobacteria(100);c__Gammaproteobacteria(100);o__Xanthomonadales(100);f__Xanthomonadaceae(100);f__Xanthomonadaceae_unclassified(72);f__Xanthomonadaceae_unclassified(72);""",0.27017544,0.854368932,7.00E-04
107,2.43450479,2.20E-04,c__Bacilli,0.41076115,0.625,no,16,4,f__Paenibacillaceae,g__Ammoniphilus,FALSE,k__Bacteria,BacV5,BacV5_Otu_000126,59.5,16,0,0.421875,0.628571429,0.805555556,o__Bacillales,0,p__Firmicutes,0.71309904,1.10E-04,3.99E-04,0.001634334,FALSE,0,BacV5_Otu_000126,2520,g__Ammoniphilus_unclassified,646,"""k__Bacteria(100);p__Firmicutes(100);c__Bacilli(100);o__Bacillales(100);f__Paenibacillaceae(100);g__Ammoniphilus(100);g__Ammoniphilus_unclassified(65);""",0.34593023,0.626213592,7.41E-04
108,2.20447284,0.00463967,c__Microbotryomycetes,0.45362319,0.66176471,no,17,4,f__Leucosporidiaceae,g__Leucosporidium,FALSE,k__Fungi,Ftrad,Ftrad_Otu_00059,97.88235294,17,0,0.390625,0.185714286,0.625,o__Leucosporidiales,0,p__Basidiomycota,0.75910543,3.48E-04,7.87E-05,0.002405437,FALSE,0,Ftrad_Otu_00059,5899,g__Leucosporidium_unclassified,12314,"""k__Fungi(100);p__Basidiomycota(100);c__Microbotryomycetes(100);o__Leucosporidiales(100);f__Leucosporidiaceae(100);g__Leucosporidium(100);g__Leucosporidium_unclassified(100);""",0.42165314,0.402912621,9.76E-04
109,2.15335463,8.92E-04,c__Betaproteobacteria,0.46439169,0.39130435,no,23,4,o__SC-I-84_unclassified,o__SC-I-84_unclassified,FALSE,k__Bacteria,BacV5,BacV5_Otu_000131,60.95652174,23,0,0.921875,0.857142857,0.972222222,o__SC-I-84,0,p__Proteobacteria,0.76932907,9.91E-04,7.00E-04,9.52E-04,FALSE,0,BacV5_Otu_000131,2433,o__SC-I-84_unclassified,2700,"""k__Bacteria(100);p__Proteobacteria(100);c__Betaproteobacteria(100);o__SC-I-84(100);o__SC-I-84_unclassified(100);o__SC-I-84_unclassified(100);o__SC-I-84_unclassified(100);""",0.24779074,0.917475728,8.78E-04
110,2.61980831,7.81E-05,c__Acidimicrobiia,0.38170732,0.5,no,4,4,f__C111,f__C111_unclassified,FALSE,k__Bacteria,BacV5,BacV5_Otu_000219,63.5,4,0,0.8125,0.628571429,0.861111111,o__Acidimicrobiales,0,p__Actinobacteria,0.67603834,4.44E-04,1.87E-04,5.53E-04,FALSE,0,BacV5_Otu_000219,1095,f__C111_unclassified,214,"""k__Bacteria(100);p__Actinobacteria(100);c__Acidimicrobiia(100);o__Acidimicrobiales(100);f__C111(100);f__C111_unclassified(100);f__C111_unclassified(100);""",0.49414063,0.766990291,3.95E-04
111,2.20766773,0.00198796,c__Bacilli,0.45296671,0.36594203,no,24,4,f__Alicyclobacillaceae,g__Alicyclobacillus,FALSE,k__Bacteria,BacV5,BacV5_Otu_000100,56.45833333,24,0,0.90625,0.928571429,0.930555556,o__Bacillales,0,p__Firmicutes,0.75846645,9.56E-04,0.001513836,0.001643906,FALSE,0,BacV5_Otu_000100,3615,g__Alicyclobacillus_unclassified,4524,"""k__Bacteria(100);p__Firmicutes(100);c__Bacilli(100);o__Bacillales(100);f__Alicyclobacillaceae(100);g__Alicyclobacillus(100);g__Alicyclobacillus_unclassified(100);""",0.24744152,0.922330097,0.001386085
112,2.33546326,2.75E-04,k__Fungi_unclassified,0.42818057,0.6969697,no,12,4,k__Fungi_unclassified,k__Fungi_unclassified,FALSE,k__Fungi,Ftrad,Ftrad_Otu_00338,90.58333333,12,0,0.140625,0.085714286,0.319444444,k__Fungi_unclassified,0,k__Fungi_unclassified,0.73290735,2.21E-05,2.79E-06,2.17E-04,FALSE,0,Ftrad_Otu_00338,393,k__Fungi_unclassified,622,"""k__Fungi(100);k__Fungi_unclassified(100);k__Fungi_unclassified(100);k__Fungi_unclassified(100);k__Fungi_unclassified(100);k__Fungi_unclassified(100);k__Fungi_unclassified(100);""",0.44403595,0.184466019,8.36E-05
