"SUID","AverageShortestPathLength","BetweennessCentrality","Class","ClosenessCentrality","ClusteringCoefficient","Core","Degree","Eccentricity","Family","Genus","IsSingleNode","Kingdom","Locus","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","Ocurrence.y1","Ocurrence.y2","Ocurrence.y3","Order","PartnerOfMultiEdgedNodePairs","Phylum","Radiality","Relative.abundance.y1","Relative.abundance.y2","Relative.abundance.y3","selected","SelfLoops","shared name","size","Species","Stress","Taxonomy","TopologicalCoefficient","TotalOcurrence","TotalRelativeabundance"
"26619","1.94014085","0.00747967","c--Alphaproteobacteria","0.5154265","0.62309543","no","87","4","o--Rhizobiales-unclassified","o--Rhizobiales-unclassified","false","k--Bacteria","BacV5","BacV5-Otu-000177","66.17241379","87","0","0.78125","0.742857143","0.791666667","o--Rhizobiales","0","p--Proteobacteria","0.86569416","7.85154E-4","2.76924E-4","4.74916E-4","false","0","BacV5-Otu-000177","1558","o--Rhizobiales-unclassified","26522","""k--Bacteria(100);p--Proteobacteria(100);c--Alphaproteobacteria(100);o--Rhizobiales(100);o--Rhizobiales-unclassified(100);o--Rhizobiales-unclassified(100);o--Rhizobiales-unclassified(100);""","0.3007837","0.77184466","5.04021E-4"
"10748","2.03169014","0.06817072","c--Actinobacteria","0.49220104","0.39838036","no","88","5","f--Microbacteriaceae","f--Microbacteriaceae-unclassified","false","k--Bacteria","BacV5","BacV5-Otu-000191","53.59090909","88","0","0.1875","0.914285714","0.236111111","o--Actinomycetales","0","p--Actinobacteria","0.85261569","1.65347E-4","0.001387022","1.82258E-4","false","0","BacV5-Otu-000191","1372","f--Microbacteriaceae-unclassified","141580","""k--Bacteria(100);p--Actinobacteria(100);c--Actinobacteria(100);o--Actinomycetales(100);f--Microbacteriaceae(100);f--Microbacteriaceae-unclassified(89);f--Microbacteriaceae-unclassified(89);""","0.27589035","0.451456311","5.8639E-4"
"26623","2.15492958","0.00110744","c--Betaproteobacteria","0.46405229","0.80255517","no","42","4","f--Comamonadaceae","g--Paucibacter","false","k--Bacteria","BacV5","BacV5-Otu-000315","73.69047619","42","0","0.375","0.485714286","0.736111111","o--Burkholderiales","0","p--Proteobacteria","0.83501006","1.84063E-4","1.26176E-4","3.72054E-4","false","0","BacV5-Otu-000315","711","g--Paucibacter-unclassified","5602","""k--Bacteria(100);p--Proteobacteria(100);c--Betaproteobacteria(100);o--Burkholderiales(100);f--Comamonadaceae(100);g--Paucibacter(78);g--Paucibacter-unclassified(78);""","0.35946574","0.538834951","2.30098E-4"
"10751","2.25352113","0.00911538","c--Dothideomycetes","0.44375","0.44666667","yes","25","5","f--Cladosporiaceae","g--Cladosporium","false","k--Fungi","Ftrad","Ftrad-Otu-00012","35.12","25","0","0.984375","0.985714286","1.0","o--Capnodiales","0","p--Ascomycota","0.82092555","0.014175676","0.013201675","0.029755538","false","0","Ftrad-Otu-00012","97867","g--Cladosporium-unclassified","18740","""k--Fungi(100);p--Ascomycota(100);c--Dothideomycetes(100);o--Capnodiales(100);f--Cladosporiaceae(100);g--Cladosporium(100);g--Cladosporium-unclassified(73);""","0.18010256","0.990291262","0.019290094"
"10753","1.96830986","0.00637352","c--Betaproteobacteria","0.50805009","0.61944444","no","81","4","f--Oxalobacteraceae","f--Oxalobacteraceae-unclassified","false","k--Bacteria","BacV5","BacV5-Otu-000027","66.17283951","81","0","0.984375","0.9","1.0","o--Burkholderiales","0","p--Proteobacteria","0.86167002","0.002541831","0.002371438","0.010523153","false","0","BacV5-Otu-000027","17690","f--Oxalobacteraceae-unclassified","26954","""k--Bacteria(100);p--Proteobacteria(100);c--Betaproteobacteria(100);o--Burkholderiales(100);f--Oxalobacteraceae(100);f--Oxalobacteraceae-unclassified(59);f--Oxalobacteraceae-unclassified(59);""","0.30354514","0.961165049","0.005273519"
"10757","2.92605634","0.00245433","c--Tremellomycetes","0.34175692","0.36363636","no","12","5","f--Bulleribasidiaceae","g--Vishniacozyma","false","k--Fungi","Ftrad","Ftrad-Otu-00071","20.91666667","12","0","0.78125","0.628571429","0.680555556","o--Tremellales","0","p--Basidiomycota","0.72484909","0.002985571","5.53022E-4","3.17218E-4","false","0","Ftrad-Otu-00071","4658","s--Vishniacozyma-sp","9480","""k--Fungi(100);p--Basidiomycota(100);c--Tremellomycetes(100);o--Tremellales(100);f--Bulleribasidiaceae(100);g--Vishniacozyma(100);s--Vishniacozyma-sp(100);""","0.33879781","0.694174757","0.001226348"
"11270","1.96478873","0.00678209","c--Thermoleophilia","0.50896057","0.61072261","no","78","4","f--Gaiellaceae","f--Gaiellaceae-unclassified","false","k--Bacteria","BacV5","BacV5-Otu-000132","66.15384615","78","0","0.9375","0.871428571","0.958333333","o--Gaiellales","0","p--Actinobacteria","0.86217304","0.001129451","6.81031E-4","9.78169E-4","false","0","BacV5-Otu-000132","2415","f--Gaiellaceae-unclassified","23916","""k--Bacteria(100);p--Actinobacteria(100);c--Thermoleophilia(100);o--Gaiellales(100);f--Gaiellaceae(100);f--Gaiellaceae-unclassified(100);f--Gaiellaceae-unclassified(100);""","0.2979903","0.922330097","9.242E-4"
"11271","1.91549296","0.0074949","c--Chloroflexi","0.52205882","0.58508649","no","93","4","f--[Kouleothrixaceae]","f--[Kouleothrixaceae]-unclassified","false","k--Bacteria","BacV5","BacV5-Otu-000097","64.1827957","93","0","0.9375","0.857142857","0.972222222","o--[Roseiflexales]","0","p--Chloroflexi","0.86921529","0.002046667","8.69549E-4","0.001186828","false","0","BacV5-Otu-000097","3928","f--[Kouleothrixaceae]-unclassified","30138","""k--Bacteria(100);p--Chloroflexi(100);c--Chloroflexi(100);o--[Roseiflexales](100);f--[Kouleothrixaceae](100);f--[Kouleothrixaceae]-unclassified(100);f--[Kouleothrixaceae]-unclassified(100);""","0.29041989","0.922330097","0.001346149"
"27655","2.36971831","2.1365E-4","c--Cytophagia","0.42199108","0.42857143","no","7","4","f--Cytophagaceae","g--Hymenobacter","false","k--Bacteria","BacV5","BacV5-Otu-000297","76.57142857","7","0","0.65625","0.585714286","0.680555556","o--Cytophagales","0","p--Bacteroidetes","0.80432596","2.69708E-4","1.67378E-4","3.40002E-4","false","0","BacV5-Otu-000297","763","g--Hymenobacter-unclassified","1468","""k--Bacteria(100);p--Bacteroidetes(100);c--Cytophagia(100);o--Cytophagales(100);f--Cytophagaceae(100);g--Hymenobacter(100);g--Hymenobacter-unclassified(100);""","0.42072214","0.640776699","2.59504E-4"
"26633","1.95774648","0.03584029","c--Gammaproteobacteria","0.51079137","0.31885759","no","72","4","c--Gammaproteobacteria-unclassified","c--Gammaproteobacteria-unclassified","false","k--Bacteria","BacV5","BacV5-Otu-000357","46.84722222","72","0","0.078125","0.271428571","0.027777778","c--Gammaproteobacteria-unclassified","0","p--Proteobacteria","0.86317907","3.39E-5","6.04578E-4","2.88E-6","false","0","BacV5-Otu-000357","604","c--Gammaproteobacteria-unclassified","90328","""k--Bacteria(100);p--Proteobacteria(100);c--Gammaproteobacteria(75);c--Gammaproteobacteria-unclassified(71);c--Gammaproteobacteria-unclassified(71);c--Gammaproteobacteria-unclassified(71);c--Gammaproteobacteria-unclassified(71);""","0.20637543","0.126213592","2.16968E-4"
