"SUID","AverageShortestPathLength","BetweennessCentrality","Class","ClosenessCentrality","ClusteringCoefficient","Core","Degree","Eccentricity","Family","Genus","IsSingleNode","Kingdom","Locus","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","Ocurrence.y1","Ocurrence.y2","Ocurrence.y3","Order","PartnerOfMultiEdgedNodePairs","Phylum","Radiality","Relative.abundance.y1","Relative.abundance.y2","Relative.abundance.y3","selected","SelfLoops","shared name","size","Species","Stress","Taxonomy","TopologicalCoefficient","TotalOcurrence","TotalRelativeabundance"
"12690","3.0398773","1.6878E-4","c__Dothideomycetes","0.32896065","0.0","no","3","5","f__Phaeosphaeriaceae","g__Setophoma","false","k__Fungi","Ftrad","Ftrad_Otu_00502","20.66666667","3","0","0.21875","0.042857143","0.041666667","o__Pleosporales","0","p__Ascomycota","0.70858896","1.40665E-4","5.28E-5","1.08808E-4","false","0","Ftrad_Otu_00502","191","s__Setophoma_terrestris","232","""k__Fungi(100);p__Ascomycota(100);c__Dothideomycetes(100);o__Pleosporales(100);f__Phaeosphaeriaceae(100);g__Setophoma(100);s__Setophoma_terrestris(93);""","0.39333333","0.097087379","9.97E-5"
"148","1.91104294","0.01119462","c__Tremellomycetes","0.52327448","0.45263158","no","95","5","f__Bulleraceae","g__Bullera","false","k__Fungi","Ftrad","Ftrad_Otu_00017","64.04210526","95","0","0.8125","0.871428571","0.944444444","o__Tremellales","0","p__Basidiomycota","0.86985101","0.003570007","0.015842549","0.013421607","false","0","Ftrad_Otu_00017","58553","s__Bullera_crocea","39404","""k__Fungi(100);p__Basidiomycota(100);c__Tremellomycetes(100);o__Tremellales(100);f__Bulleraceae(100);g__Bullera(100);s__Bullera_crocea(100);""","0.23985807","0.878640777","0.011183566"
"214","2.8190184","5.748E-5","c__Sordariomycetes","0.35473341","0.16666667","no","4","5","f__Nectriaceae","g__Gibberella","false","k__Fungi","Ftrad","Ftrad_Otu_00067","38.25","4","0","0.703125","0.728571429","0.319444444","o__Hypocreales","0","p__Ascomycota","0.74014023","0.006522335","0.001645526","1.14062E-4","false","0","Ftrad_Otu_00067","4949","s__Gibberella_avenacea","118","""k__Fungi(100);p__Ascomycota(100);c__Sordariomycetes(100);o__Hypocreales(100);f__Nectriaceae(100);g__Gibberella(100);s__Gibberella_avenacea(92);""","0.38131313","0.577669903","0.002625382"
"215","2.08895706","0.00769578","c__Dothideomycetes","0.47870778","0.45194805","no","56","4","f__Venturiaceae","g__Venturia","false","k__Fungi","Ftrad","Ftrad_Otu_00066","50.375","56","0","0.671875","0.742857143","0.138888889","o__Venturiales","0","p__Ascomycota","0.84443471","0.001403789","0.002015298","5.16E-5","false","0","Ftrad_Otu_00066","4958","g__Venturia_unclassified","24490","""k__Fungi(100);p__Ascomycota(100);c__Dothideomycetes(100);o__Venturiales(100);f__Venturiaceae(100);g__Venturia(100);g__Venturia_unclassified(96);""","0.20069721","0.509708738","0.001138978"
"89","3.15030675","7.032E-5","c__Deinococci","0.31742941","0.5","no","4","5","f__Deinococcaceae","g__Deinococcus","false","k__Bacteria","BacV5","BacV5_Otu_000124","16.75","4","0","0.8125","0.857142857","0.680555556","o__Deinococcales","0","p__[Thermi]","0.69281332","6.12491E-4","9.617E-4","8.67833E-4","false","0","BacV5_Otu_000124","2549","g__Deinococcus_unclassified","78","""k__Bacteria(100);p__[Thermi](100);c__Deinococci(100);o__Deinococcales(100);f__Deinococcaceae(100);g__Deinococcus(100);g__Deinococcus_unclassified(100);""","0.42307692","0.781553398","8.204E-4"
"12685","3.20245399","0.00136789","c__Acidimicrobiia","0.31226054","0.0","no","3","6","f__EB1017","f__EB1017_unclassified","false","k__Bacteria","BacV5","BacV5_Otu_000288","22.33333333","3","0","0.65625","0.757142857","0.708333333","o__Acidimicrobiales","0","p__Actinobacteria","0.68536372","3.65606E-4","2.90226E-4","2.39434E-4","false","0","BacV5_Otu_000288","803","f__EB1017_unclassified","2286","""k__Bacteria(100);p__Actinobacteria(100);c__Acidimicrobiia(100);o__Acidimicrobiales(100);f__EB1017(100);f__EB1017_unclassified(100);f__EB1017_unclassified(100);""","0.46376812","0.708737864","2.95893E-4"
"12704","2.62576687","5.028E-5","c__Deltaproteobacteria","0.38084112","0.63636364","no","11","6","o__Myxococcales_unclassified","o__Myxococcales_unclassified","false","k__Bacteria","BacV5","BacV5_Otu_000222","61.09090909","11","0","0.765625","0.757142857","0.861111111","o__Myxococcales","0","p__Proteobacteria","0.76774759","4.24999E-4","2.88069E-4","4.35794E-4","false","0","BacV5_Otu_000222","1079","o__Myxococcales_unclassified","132","""k__Bacteria(100);p__Proteobacteria(100);c__Deltaproteobacteria(99);o__Myxococcales(97);o__Myxococcales_unclassified(97);o__Myxococcales_unclassified(97);o__Myxococcales_unclassified(97);""","0.40397351","0.796116505","3.82242E-4"
"217","2.28527607","0.00218174","k__Fungi_unclassified","0.43758389","0.47368421","no","19","5","k__Fungi_unclassified","k__Fungi_unclassified","false","k__Fungi","Ftrad","Ftrad_Otu_00040","65.94736842","19","0","0.546875","0.585714286","0.569444444","k__Fungi_unclassified","0","k__Fungi_unclassified","0.81638913","0.003775879","0.003816336","5.35896E-4","false","0","Ftrad_Otu_00040","12535","k__Fungi_unclassified","5788","""k__Fungi(99);k__Fungi_unclassified(99);k__Fungi_unclassified(99);k__Fungi_unclassified(99);k__Fungi_unclassified(99);k__Fungi_unclassified(99);k__Fungi_unclassified(99);""","0.29051704","0.567961165","0.002657205"
"99","2.07668712","0.00739645","c__Thermoleophilia","0.48153619","0.62491582","no","55","5","f__Gaiellaceae","f__Gaiellaceae_unclassified","false","k__Bacteria","BacV5","BacV5_Otu_000164","73.52727273","55","0","0.90625","0.8","0.902777778","o__Gaiellales","0","p__Actinobacteria","0.84618755","7.8945E-4","4.00895E-4","7.76251E-4","false","0","BacV5_Otu_000164","1799","f__Gaiellaceae_unclassified","17836","""k__Bacteria(100);p__Actinobacteria(100);c__Thermoleophilia(100);o__Gaiellales(100);f__Gaiellaceae(95);f__Gaiellaceae_unclassified(93);f__Gaiellaceae_unclassified(93);""","0.2928649","0.868932039","6.52803E-4"
"218","2.35276074","1.6919E-4","c__Microbotryomycetes","0.42503259","0.75789474","no","20","4","f__Leucosporidiaceae","g__Leucosporidium","false","k__Fungi","Ftrad","Ftrad_Otu_00027","68.25","20","0","0.625","0.5","0.180555556","o__Leucosporidiales","0","p__Basidiomycota","0.80674847","0.01340535","0.0017932","1.56569E-4","false","0","Ftrad_Otu_00027","29392","s__Leucosporidium_intermedium","1032","""k__Fungi(100);p__Basidiomycota(100);c__Microbotryomycetes(100);o__Leucosporidiales(100);f__Leucosporidiaceae(100);g__Leucosporidium(100);s__Leucosporidium_intermedium(100);""","0.328125","0.427184466","0.004828832"
"219","2.64110429","2.6469E-4","c__Microbotryomycetes","0.3786295","0.5","no","8","5","f__Ustilentylomataceae","g__Ustilentyloma","false","k__Fungi","Ftrad","Ftrad_Otu_00009","41.625","8","0","0.890625","0.928571429","0.902777778","o__Microbotryales","0","p__Basidiomycota","0.76555653","0.033298819","0.035015272","0.015601064","false","0","Ftrad_Otu_00009","134569","s__Ustilentyloma_graminis","574","""k__Fungi(100);p__Basidiomycota(100);c__Microbotryomycetes(100);o__Microbotryales(100);f__Ustilentylomataceae(100);g__Ustilentyloma(100);s__Ustilentyloma_graminis(100);""","0.31063433","0.90776699","0.027696457"
"100","2.12883436","0.00157996","c__Thermoleophilia","0.46974063","0.62684989","no","44","4","o__Solirubrobacterales_unclassified","o__Solirubrobacterales_unclassified","false","k__Bacteria","BacV5","BacV5_Otu_000142","72.06818182","44","0","0.9375","0.785714286","0.972222222","o__Solirubrobacterales","0","p__Actinobacteria","0.83873795","7.70272E-4","4.66163E-4","0.001054627","false","0","BacV5_Otu_000142","2191","o__Solirubrobacterales_unclassified","7154","""k__Bacteria(100);p__Actinobacteria(100);c__Thermoleophilia(100);o__Solirubrobacterales(100);o__Solirubrobacterales_unclassified(99);o__Solirubrobacterales_unclassified(99);o__Solirubrobacterales_unclassified(99);""","0.29296009","0.898058252","7.6632E-4"
"220","2.03374233","0.00848652","c__Actinobacteria","0.49170437","0.44522145","no","66","4","f__Nocardioidaceae","g__Nocardioides","false","k__Bacteria","BacV5","BacV5_Otu_000209","55.8030303","66","0","0.859375","0.571428571","0.958333333","o__Actinomycetales","0","p__Actinobacteria","0.85232252","4.10447E-4","1.77269E-4","6.47132E-4","false","0","BacV5_Otu_000209","1195","g__Nocardioides_unclassified","25944","""k__Bacteria(100);p__Actinobacteria(100);c__Actinobacteria(100);o__Actinomycetales(100);f__Nocardioidaceae(100);g__Nocardioides(100);g__Nocardioides_unclassified(100);""","0.21629082","0.796116505","4.13937E-4"
