ID	S78	S79	S80	S81	S84	S86	S87	S88	S89	S90	S91	S93	S94	S95	S96	S97	S98	S99	S103	S106	S107	S211	S220	S221	S223	S224	S225	S226	S212	S213	S214	S251	S252	S215	S216	S217	S218	S219
Ftrad_Otu_00076	0	0	0.00079907	0	0	0.000650629	0.000455952	0.000549392	0	0	0	0.001225091	0.04230898	0.035576154	0.010033652	0.004395537	0.00909917	0.013363962	0.017973371	0.014124643	0.018529802	0.000214691	0	0.002863874	2.47236E-05	0.025892819	0.000360112	0.00034546	0.000536209	0.001930783	0.000650116	0.000584265	0	0	0	0	0	0.000011603
Ftrad_Otu_00078	0.003080116	0.000718436	0.00079907	0	0.004571563	0.003243439	0.012589127	0.034339023	0.003189447	0.03753716	0.002328662	0	0.000214625	0.00240075	0	0.000192038	0.000706745	0	0.001221645	0	0	0	0	0	0	0	0	0	0.000137552	0	0	0.003203772	0.001994752	0	0	0	0	0
Ftrad_Otu_00080	0	0.000718436	0.00079907	0	0	0	0.000911426	0.000274783	0.001065754	0	0	0	0	0	0	0.000383992	0	0.002082951	0.003654674	0	0	0.000396269	0.001381451	0.000175168	9.88859E-05	0.000789922	0.001815517	0.000223565	0.000275061	0.003679499	0.002288192	0.000212551	0.000945403	0.002276527	0.003137406	0	0.000324771	0.000127616
Ftrad_Otu_00087	0.001542788	0	0	0	0	0	0	0	0	0.020614455	0.013788284	0	0	0	0.001086189	0	0	0	0.016798013	0.001790908	0	0.000891098	0.001472049	0.001137332	0.000111245	0.004119637	0.002496623	0.000731238	0.00162035	0.001688693	0.000342288	0	0.000673811	0.000590849	0.000678871	0.000110903	0.000411335	0.001494233
Ftrad_Otu_00088	0	0	0	0	0	0	0	0	0	0.001505355	0	0	0	0	0	0	0	0	0	0	0	0.000825153	0.000272605	0.000157655	0.001197476	4.65058E-05	0	0	0.000192561	0.000816051	0.001060215	0	0	0.001222031	0.00228045	0.000263347	0.001016805	0
Ftrad_Otu_00089	0	0	0	0	0	0.000650629	0.000455952	0	0	0.001505355	0.000466732	0	0.001500155	0.00192166	0.000362365	0	0.002116793	0	0.001221645	0.001790908	0.00111215	1.65184E-05	0	0.000297744	0	0.000185993	0	0	0.000371292	0.000126394	0	0	0.000141942	0	0	0	0.001092429	0.000162414
Ftrad_Otu_00090	0.013691678	0.005004272	0.006351769	0.018483406	0.074754541	0.051514103	0.074056994	0.035353731	0.009498921	0.059121452	0.036268207	0	0.000643558	0.000961893	0.001086189	0.000767644	0.001412341	0.007247037	0.006074148	0.001790908	0	0.000643754	4.03967E-05	0.000367772	8.65264E-05	0.000836344	0.000737908	0	0.000646118	0.000602472	0.001026055	0.000424998	0.001146037	0.00024743	0	0.000374183	0.000357235	0.000545006
Ftrad_Otu_00092	0	0.000718436	0.001596673	0	0	0	0.000455952	0.00109809	0	0	0	0	0.000643558	0	0	0.000383992	0	0	0	0	0	1.65184E-05	1.00995E-05	7.00758E-05	0.000494204	9.30066E-05	0	0	0	0.000553916	0.00219735	0.000185988	0.000874569	0	0	0	0	0
Ftrad_Otu_00095	0.001542788	0	0	0	0	0	0	0.002193411	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004322846	0.000514776	0.000595284	0	0.000325436	0.000791852	0	0.003016136	0.000369356	0.000581729	0	0.000153768	0.00079677	0	0.001328965	0	0.003225274
Ftrad_Otu_00099	0	0	0.00079907	0.001884144	0.00114741	0	0.000911426	0.000549392	0	0.001505355	0	0.001225091	0.000214625	0	0.000724428	0.000192038	0	0.001042724	0.001221645	0.000896377	0	0.000874613	5.04952E-05	0.000595284	0.00029659	0.000325436	0.000791852	0.000629751	0.001291277	0.000553916	0.000171178	0.000332065	0.000591118	0.000453514	0	0	0.000346414	0.000440696
Ftrad_Otu_00105	0	0	0	0.001884144	0	0	0	0	0	0	0	0.047593834	0.013734612	0.05847316	0.02087846	0.031841547	0.070368826	0.01538394	0.014437711	0.026117757	0.064073828	0.000115616	0	0	0	0.000124004	0	0	6.87817E-05	0.000174997	0	0	0	0	0	0	0	0
Ftrad_Otu_00107	0	0.000718436	0.001596673	0	0.002291797	0.001300284	0.001366423	0.00109809	0	0	0.000932964	0	0.000214625	0	0	0.000192038	0	0	0	0	0	0.000643754	2.01988E-05	0.000175168	0.000284236	0.000464834	0.000809831	0	0.00175739	0.000456789	0.002367664	0	0.000661998	0.000783045	0.000587546	0	0.000184067	0.000243598
Ftrad_Otu_00109	0	0	0	0	0.00114741	0.001300284	0.000455952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.01988E-05	0.000175168	0.00014832	0.000216985	0.000378109	0	4.12703E-05	0.000573339	0	0.000703677	0.000862763	0	0	0	4.33168E-05	0
Ftrad_Otu_00111	0	0.000718436	0	0	0.00114741	0	0	0.000274783	0	0.005990364	0	0.001225091	0.000643558	0	0.00144765	0.003824723	0	0.001042724	0	0.000896377	0.00222146	9.91012E-05	3.02979E-05	0.001067429	0	9.30066E-05	0	0	9.62913E-05	0.000825757	0	0.001406215	0.000957208	0	0	0	0.002063571	0.000208807
Ftrad_Otu_00112	0	0.001435686	0	0	0	0.001300284	0	0.000549392	0.001065754	0	0	0	0.000429145	0	0	0.000383992	0	0.003120692	0	0.000896377	0	0.000247711	0	0.000630275	0	0.002873984	1.80127E-05	0.001076118	0.000824662	0.000379072	0.000296665	0.000942402	0.000532043	0	0	0	0.000346414	0.000765134
Ftrad_Otu_00114	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000481213	0	0	0	0	0	0	0.00111215	0.000231201	0	5.25579E-05	0.000160678	0.000294453	0.000719925	0	8.25367E-05	0	0.000319477	0	9.4633E-05	0	0	0	0	0.000011603
Ftrad_Otu_00118	0	0	0	0	0	0	0.000455952	0.000549392	0	0.001505355	0.001398695	0.012098122	0.004909747	0.017459055	0.004328552	0.015100851	0	0.005188765	0.001221645	0.00623613	0.004431615	0.000148643	0	0	0	0.000124004	0	0.000162604	0	0.000126394	0.000136947	0.000278952	0	0	0	0	4.33168E-05	0
Ftrad_Otu_00125	0	0.000718436	0	0	0.00114741	0	0	0.005462896	0	0.001505355	0.000932964	0	0.003421343	0.007162798	0.00289049	0.012495821	0.002116793	0.012350438	0	0.005350718	0.006630579	0	0	0	0	9.30066E-05	0.00014408	0	0	0	0	0.000345342	0.000130115	0	0	0	0	0
Ftrad_Otu_00126	0	0	0	0	0	0.000650629	0	0	0.008453687	0	0	0	0.002355066	0.000961893	0.000362365	0.00057586	0.001412341	0	0	0.000896377	0.00111215	0	0.000100985	0.000105109	0	0.002103275	9.00559E-05	0.000426705	0.000247563	0.000126394	0.000444921	0.000106288	0.000082805	0.000426042	0	0.000110903	0.000595228	0.000602945
Ftrad_Otu_00128	0	0	0	0	0	0	0.000455952	0.000549392	0	0	0	0	0	0	0	0.00057586	0	0	0.001221645	0	0	0.001731015	0.000131275	0.000192681	0	0.000294453	0	0.000101635	6.87817E-05	0.00052478	0.000991892	0.000172705	0.000236544	0.000590849	0	0.000194061	0.000551966	0
Ftrad_Otu_00130	0	0	0	0	0	0	0	0.00109809	0	0	0	0	0	0.000481213	0.000724428	0.00057586	0	0.001042724	0	0	0	0.000280728	0.000797139	3.50393E-05	2.47236E-05	6.20066E-05	0	0	0.001003133	6.80629E-05	0.000342288	0.000358619	0.00062656	0	0.000483152	0.001550065	0.000205716	0
Ftrad_Otu_00131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001121825	4.03967E-05	0.00014014	0.0005189	0.000340927	0.000234106	0	0.001538105	0.000184717	0.000136947	7.97188E-05	0.00017742	0.000302395	0.000117573	0.000138624	0.001092429	0
Ftrad_Otu_00132	0	0.000718436	0.002392813	0	0.002291797	0	0	0	0.018794521	0.001505355	0	0	0.004272484	0	0	0.008747032	0.002116793	0	0.004866096	0	0.005532489	0.00013213	2.01988E-05	0.000367772	0	0.000309945	0	0	0.00017881	0.001310764	0.000171178	0	0	0	0	0	8.66293E-05	0.000220404
Ftrad_Otu_00134	0	0	0	0	0	0	0	0	0	0	0	0	0.000643558	0	0.000362365	0	0	0.003120692	0	0	0	0.00019818	5.04952E-05	0.000315252	0.004562308	0.000170497	0.001133342	0.000121959	0.000961954	0.000136115	7.98912E-05	0.000225832	1.18303E-05	0.00324659	0.000378732	0	0.000238189	0.000452287
Ftrad_Otu_00135	0	0.000718436	0.00079907	0	0	0.001948969	0	0.000549392	0.001065754	0	0.016943526	0	0	0	0	0.000192038	0.000706745	0	0	0	0.00111215	0	0	0	0	0.000108506	0	0	0.000398782	2.91711E-05	0	0.000783266	0	0.000109986	0	0	0.000129938	0.000220404
Ftrad_Otu_00136	0	0	0	0	0.00114741	0	0.001366423	0.000549392	0	0	0.000932964	0	0.000857866	0	0	0.000192038	0	0.001042724	0	0	0	0.00013213	5.04952E-05	0.000315252	0.000494204	0.000836344	0.000360112	0	0.000522468	0.000971316	0.000593127	0.000159423	0.000248368	0.000522187	0	0	0.000476248	4.64101E-05
Ftrad_Otu_00137	0.000772079	0	0	0	0.00114741	0	0.000455952	0	0	0	0	0	0.001072068	0.001442042	0.002530229	0.003634285	0.004923229	0.001042724	0.001221645	0.0026836	0.008818465	0.000412773	2.01988E-05	0	0	7.75069E-05	0.000683957	0	5.50262E-05	2.91711E-05	0	0	0.000153768	0	0	0.00036033	0	0.000243598
Ftrad_Otu_00138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010181678	0	0	0.004996783	0.000223565	0.00251034	0	0	0	0	0.006103175	0	0.000651147	0.000227365	0.000487059
Ftrad_Otu_00142	0.006899793	0.033876243	0.030868725	0.122572003	0.09920181	0.152224145	0.045438039	0.066160736	0.017771447	0.053825112	0.095225611	0	0.000429145	0.000481213	0	0.000383992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000278952	0.000307482	0	0	0	0	0
Ftrad_Otu_00146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003733263	0	0	0.003534151	0	0.008743657	0	0	0	0	0.006536819	0	0.000623459	0	0
Ftrad_Otu_00149	0.005375951	0.000718436	0.003980729	0.011184167	0.027813246	0.020972206	0.020493593	0.020403245	0.003189447	0.011899223	0.026273996	0	0.000643558	0.001442042	0.001086189	0.000959343	0.000706745	0.009295599	0	0	0	0.00013213	0	3.50393E-05	4.94458E-05	0.000139502	0.000558046	0	0.000206312	5.83402E-05	4.56539E-05	0	0.000909988	0	0	0	2.1659E-05	4.64101E-05
Ftrad_Otu_00151	0.000772079	0	0.00079907	0.003760149	0.011339926	0.014093388	0.015239967	0.006276435	0.001065754	0.007475133	0.006489046	0	0.001714041	0.000481213	0.001086189	0.002489898	0.004923229	0.001042724	0	0	0	3.30362E-05	0	0	0	4.65058E-05	0	0	6.87817E-05	0.000106951	7.98912E-05	0.00014614	0.001063434	0	0	0	0	0
Ftrad_Otu_00156	0.003080116	0	0	0.009340026	0.009095505	0.008383079	0.018749436	0.006005425	0.001065754	0.022050141	0.0027929	0	0	0	0	0.000383992	0.001412341	0	0	0.000896377	0.00222146	9.91012E-05	4.03967E-05	0.000175168	0	0.000124004	0	0	0	0.000174997	0.000410713	0	0.000342947	0	0	0.000291059	0	6.96133E-05
Ftrad_Otu_00158	0	0	0	0	0	0	0.000911426	0.000549392	0	0.001505355	0.000466732	0	0.000429145	0	0	0.000192038	0	0.001042724	0	0	0	0	0	0.000227705	0	7.75069E-05	0	0	4.12703E-05	0.000194437	0.000125537	0.000358619	0.000378408	0	0	0.000388035	0.000281482	0.000162414
Ftrad_Otu_00163	0	0	0	0	0	0	0	0	0	0	0	0	0.000214625	0	0	0	0.001412341	0	0	0	0.00111215	0.000693234	1.00995E-05	0.000402781	0	4.65058E-05	0	0	0.000604905	0.000213876	0	0.000119573	0.00029566	0.00038483	0	0	0.000227365	0.000672462
Ftrad_Otu_00164	0	0	0	0	0	0	0	0	0.002128899	0	0	0	0.000429145	0.00526424	0.002530229	0.007616056	0	0	0	0.0026836	0.00222146	0	0	0.005241864	0	3.10044E-05	0	0.00125859	8.25367E-05	0	0	0.000225832	0	0	0	0	0	0
Ftrad_Otu_00165	0	0	0	0	0	0	0	0.000274783	0	0	0	0	0.000857866	0.000481213	0.000724428	0.00057586	0.002116793	0	0	0.0026836	0.00222146	1.65184E-05	0	0	0	0.000263467	0	0	0.000220063	0	0.000410713	0.000424998	0.000331125	0	0	0.000110903	0	0.000174012
Ftrad_Otu_00166	0	0	0	0	0	0	0	0.000274783	0	0	0	0	0	0	0.000362365	0	0	0	0	0	0	1.65184E-05	0.000464335	0	0	0.000170497	0.000504073	0.000101635	4.12703E-05	0.000408217	0	0	0.000532043	0	0	0	9.74568E-05	0
Ftrad_Otu_00171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00013213	3.02979E-05	0.000105109	0.004195164	0.00282778	0.004212569	0.000304832	6.87817E-05	0.000106951	0.000228222	0.000132856	0.000118288	0.001030029	0.001955404	0.000346477	6.49736E-05	0.000417513
Ftrad_Otu_00176	0	0	0	0	0	0	0	0	0	0	0	0	0.000429145	0	0	0.000383992	0.000706745	0.001042724	0	0.000896377	0	1.65184E-05	0	0.000350266	0.000185393	0.006447561	0.000396106	6.09836E-05	0.000165058	0.000223595	0.000205405	0	3.54898E-05	1.37498E-05	0	0.001826281	1.08296E-05	0.000313172
Ftrad_Otu_00180	0.001542788	0	0.00079907	0	0	0	0.000911426	0.00109809	0	0.001505355	0.001398695	0	0	0	0.001086189	0.000192038	0	0	0	0	0.00111215	0.000445777	8.07896E-05	0.000280235	0.001259112	0	0	0	0.001496977	0	0.000308071	0	0	0	0	0.000291059	0	0.001181912
Ftrad_Otu_00185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002082951	0	0	0.00111215	0.000297236	0.000100985	0.000122625	0	0.000201489	7.20462E-05	0.000589149	5.50262E-05	0.000126394	0	0.000106288	0.00020107	0	0	0	0.000216541	0.000127616
Ftrad_Otu_00188	0	0	0	0	0.00114741	0.000650629	0	0	0	0.001505355	0	0	0	0.00192166	0	0.000383992	0.000706745	0.002082951	0	0.000896377	0	0.000148643	0	0	0	0.000495805	0.000108065	0	0.000206312	8.75074E-05	0.000182587	0	0	0.000700686	0	0	0.006545738	3.48081E-05
Ftrad_Otu_00197	0	0	0	0	0	0.000650629	0.000455952	0	0	0.001505355	0	0	0	0	0	0	0	0	0	0	0	0	0	3.50393E-05	0	0	0	0.000284517	0.000192561	6.80629E-05	0	0.000345342	0.000461141	0	0	0	0.000281482	0
Ftrad_Otu_00202	0	0	0	0	0	0	0	0	0	0	0.004644905	0	0.00469743	0.006214557	0.001808809	0.00534523	0.061251043	0	0	0.001790908	0.003327943	0	0	0	0	0	0	0	0	0	0	0.000252393	0.000130115	0	0	0	0	0
Ftrad_Otu_00205	0	0	0	0	0	0	0	0.000549392	0	0	0	0.001225091	0.000429145	0.001442042	0.00144765	0.001533934	0.001412341	0.001042724	0	0	0.00222146	3.30362E-05	5.04952E-05	0.000210193	0	0.000557741	0.00089972	0.000670349	0.000330053	8.75074E-05	0	0.000252393	0.000721056	1.37498E-05	0.0012655	0	0.000162416	9.28153E-05
Ftrad_Otu_00206	0	0.000718436	0	0	0.002291797	0.004534063	0.008582282	0.003285976	0.002128899	0.00300551	0.001398695	0	0	0.000961893	0	0.000959343	0.001412341	0	0	0	0.003327943	6.607E-05	0	5.25579E-05	0.006210625	0.000232479	0.000180093	0	4.12703E-05	0.000204157	0.000251037	0	0	0.000329875	0	0	5.41454E-05	6.96133E-05
Ftrad_Otu_00210	0.003080116	0.000718436	0	0.003760149	0.012457801	0.010930268	0.035042749	0.011661433	0.005302807	0.008954843	0.015143339	0	0.001500155	0	0.00144765	0.000192038	0.004223318	0.005188765	0	0.0026836	0	0.00013213	0	0	0.00014832	7.75069E-05	0.000576035	0	0.000137552	4.86174E-05	0	0.00014614	0.000567489	0	0	0	0	0
Ftrad_Otu_00214	0	0.000718436	0	0.001884144	0	0	0	0	0.002128899	0.001505355	0	0	0	0	0.000362365	0	0.000706745	0	0	0	0	0	0	0.000297744	0	0	0	0	0	0	0	0.000278952	0.000567489	0.000164969	0	0	0.006321657	0
Ftrad_Otu_00222	0.001542788	0	0.001596673	0	0.003433176	0	0	0.00191984	0	0	0	0	0.000643558	0.000481213	0	0	0.000706745	0	0	0	0	0	0	0.000280235	0	0.000356417	0	0.001096396	0.000206312	0.000136115	0	0.000305509	0	0	0	0	0	0
Ftrad_Otu_00233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000115616	1.00995E-05	0.000472792	6.18063E-05	0.000185993	0.000252109	0	0.000165058	4.86174E-05	0	0	1.18303E-05	0.001427653	0.000169817	0.000277203	7.58016E-05	0.000463878
Ftrad_Otu_00235	0.009931529	0.009248225	0.010274962	0.02566199	0.006839425	0	0.004086439	0.00109809	0.001065754	0.027745888	0.001863928	0.007299239	0.000857866	0.004311839	0.003610116	0.002680839	0	0	0.001221645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ftrad_Otu_00238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000362365	0	0	0.001042724	0	0.000896377	0	0	5.04952E-05	0.000665264	0	0	0.00140275	0.000182925	0.001428421	6.80629E-05	0	0	0	0.004718037	0.000535352	0.00044344	0.000119111	8.12145E-05
Ftrad_Otu_00243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.30362E-05	2.01988E-05	0.001992741	0.000815136	0.00027896	7.20462E-05	0	0	0.000165277	0.000114126	9.30038E-05	0	0.001194608	0.000208996	0.000166343	0.001286831	0.000521828
Ftrad_Otu_00255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000462279	0.000111082	0.000385277	0	0.002396305	5.40358E-05	4.06567E-05	0.000426271	0.000689858	0	0	0	5.49966E-05	0.000443997	0.000623459	0	0.000452287
Ftrad_Otu_00258	0.001542788	0.000718436	0.006351769	0.01302051	0.002291797	0.00710386	0.010367667	0.00735879	0.003189447	0.008954843	0.00786703	0	0.000429145	0	0	0.000192038	0	0	0.001221645	0	0	6.607E-05	1.00995E-05	3.50393E-05	0	3.10044E-05	0.000288113	0	0	0	0	3.98612E-05	0.001853414	0	0	0	0	3.48081E-05
Ftrad_Otu_00262	0	0	0.00079907	0	0.002291797	0.001948969	0	0	0.001065754	0	0	0	0	0	0.000362365	0	0.000706745	0.003120692	0	0	0.00111215	0.000445777	0	7.00758E-05	0.000135962	0.000697065	0	0	0.000123799	0	0.000102715	0.000371896	9.4633E-05	0	0	0	0	0.000278386
Ftrad_Otu_00265	0.000772079	0	0	0	0	0	0.000455952	0.000274783	0	0	0	0	0	0.000481213	0	0.000192038	0	0	0	0.000896377	0	6.607E-05	0	0.00045529	0.000210106	0.000464834	0	0.000467322	0	0.000379072	0	0	0	0.000206201	0	0.00055423	6.49736E-05	0.000255194
Ftrad_Otu_00267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000767644	0	0	0	0	0	0.00019818	0	0.000262726	0	0.000805397	7.20462E-05	0	0	3.88944E-05	0.000536131	0	0.001346577	0	0	0	0.000400516	0
Ftrad_Otu_00279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000115616	0	0.002010181	0	0.000929171	1.80127E-05	0	0.001496977	0.000136115	0	6.64333E-05	0	0.000563385	0	5.54548E-05	0.000346414	0.000104416
Ftrad_Otu_00280	0	0	0	0	0	0	0	0.000549392	0	0	0	0	0	0	0	0.000192038	0	0	0	0	0	0.000313743	0	0.000157655	0	0.000139502	0	0	0.000357546	0.000204157	3.42409E-05	0	0.000567489	5.49966E-05	0.000313457	0	4.33168E-05	0
Ftrad_Otu_00282	0	0	0	0	0	0	0	0	0	0	0	0	0.000214625	0	0.000724428	0.00057586	0	0.001042724	0	0	0.00111215	0.00019818	0	0.000350266	0	0.000371907	0.000108065	0	0.000220063	8.75074E-05	0	7.97188E-05	0	0	0	0	0	0.000429105
Ftrad_Otu_00299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000706745	0	0	0	0	3.30362E-05	3.02979E-05	1.752E-05	0.000580632	0.002781571	0.000288113	0	0.000165058	0	4.56539E-05	0	0.000189245	0	0	0.000457291	1.08296E-05	0.000197209
Ftrad_Otu_00307	0	0	0	0	0	0.002596686	0	0.000274783	0	0	0	0	0	0	0	0	0	0.001042724	0	0	0	0	0	0.000245216	0	0.00048032	0	0	0.000357546	0	0.000433519	0	0	0	0	0	0	0.000127616
Ftrad_Otu_00325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.25859E-05	3.02979E-05	7.00758E-05	0	9.30066E-05	0.000216103	0	0.000206312	0.000621892	0.000490528	0	0	0	0.000287344	0	0	0
Ftrad_Otu_00344	0	0	0	0	0	0	0	0	0	0	0	0	0.000857866	0	0.001086189	0.000192038	0	0.002082951	0	0.008881587	0	0.00026422	0	0	0	0	0	0	0.000302558	0	0.000136947	0.000332065	0	0	0	0.000277203	1.08296E-05	0
Ftrad_Otu_00367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000379765	0	1.752E-05	0	0.000124004	0	0.000365773	0.000577428	0	0.000479127	0	0	0	0	0	0.000119111	0
Ftrad_Otu_00388	0	0	0	0	0	0	0	0	0	0	0	0.001225091	0.000857866	0.000481213	0.000724428	0.00057586	0.000706745	0	0	0	0	0	2.01988E-05	3.50393E-05	0	0.000944641	0.000396106	0	0.000165058	0	0	0	0	0	0	0.000166343	0.000443793	0.000545006
Ftrad_Otu_00410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000297744	0	0	0.001420704	0	0.000453758	0	0	0	0	0.001824914	0	0	0	0.000197209
Ftrad_Otu_00439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.03967E-05	0.000245216	2.47236E-05	0.000356417	0	0	0.001030583	0	0	0	0	0.000426042	0.000900579	0	7.58016E-05	0.000011603
Ftrad_Otu_00448	0.00461202	0	0	0.009340026	0.006839425	0.011564738	0.021797129	0.007898957	0.002128899	0.016278701	0.008325389	0	0	0	0	0	0	0	0.002439863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ftrad_Otu_00464	0	0	0	0	0.002291797	0.003243439	0.000455952	0.002193411	0.001065754	0.001505355	0.002328662	0	0.000429145	0.000481213	0	0	0	0.001042724	0	0	0	0.000165156	4.03967E-05	5.25579E-05	0	0.000402885	9.00559E-05	0.000142282	0.000426271	0.000116673	0.000353693	0	0	0.000164969	0	0.000180202	0.00015159	0.000185611
Ftrad_Otu_00473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000315252	0.000123604	0	0.000270112	0	5.50262E-05	0.000456789	0.000422116	0	0	6.87447E-05	0	0	0.000530334	0
Ftrad_Otu_00526	0	0	0	0	0	0	0	0.000274783	0	0	0	0	0	0	0	0	0	0	0	0	0	3.30362E-05	0	0	0	0.000418373	3.60246E-05	0	0.000453758	0.00030134	0.000182587	0	0	0	0	0	4.33168E-05	0.000243598
Ftrad_Otu_00568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00014832	9.30066E-05	0	0.000670349	0	0	0.000159768	0	0.000283837	0	0.000208996	0.000124763	2.1659E-05	3.48081E-05
Otrad_Otu_00001	0.124938737	0.300479908	0.0043758	0.041392685	0.117385599	0.23312976	0.101083087	0.018261317	0.075821117	0.102330946	0.262765496	0.207724107	0.098222539	0.167723091	0.283217776	0.10110227	0.04590531	0.19144839	0.231056751	0.1123827	0.213720006	0.018435484	0.088297207	0.000155948	0.087837228	0.001438944	0.012389237	0.10881608	0.00981565	0.039285232	0.021819168	0.300992695	0.157061074	0.044893567	0.009495625	0.018758192	0.04783747	0.080466142
Otrad_Otu_00002	0.124938737	0	0.014063067	0.267171728	0.150385859	0.04689887	0.205987919	0.031346497	0.257498234	0.215508572	0.031530132	0	0.009253961	0	0.001713195	0.002001361	0.000738596	0.00203417	0	0.002244421	0	0.014282173	0.020333883	0.005059121	0.03916895	0.000513047	0.001891176	0.09445517	0.0085861	0.011768773	0.027476838	8.28862E-06	0.031816021	0.015730149	0.012259853	0.003748536	0.018880625	0.052822147
Otrad_Otu_00003	0	0	0	0	0.069080919	0	0.002984854	0.00053255	0	0.006248949	0.033956365	0.018268886	0.008014889	0.008616423	0.020671292	0.010405728	0.005143988	0.037108381	0.039508541	0.015472687	0.038506997	0.002294067	0	0.275968943	0.111685317	0.000197398	0.000135357	0	0	0.009885936	0	3.31535E-05	0.036548741	0.010504886	0	0.005116071	0	0.010488412
Otrad_Otu_00004	0	0	0	0	0	0	0	0	0	0	0	0	0.005026613	0.063857404	0	0	0	0	0.034762106	0	0.014147651	0.001864851	0.011615874	0.000116966	0	0.015457779	0.215823412	0.007807752	0.187851457	0.002694143	0.002827244	0	0	0.218758363	0.038390061	0.230371709	0.131924563	0
Otrad_Otu_00005	0.106455331	0	0.282785542	0	0	0	0	0	0	0	0	0.015794267	0.226475367	0.007395922	0	0	0	0.014043077	0	0	0	0.160728053	0	0.037037279	0	0.000276332	0.06785481	0	0.018899341	0.043112568	0	1.65771E-05	0.023517843	0.02697018	0.019181905	0	0.018561955	0.190891717
Otrad_Otu_00008	0	0	0	0	0	0.001900635	0.050819602	0.274384546	0	0	0	0.006386799	0.000505287	0.122653518	0.001713195	0.077422458	0.071725364	0.066072077	0	0.031460792	0.038506997	0.003864237	0.004996047	0.002914739	0	0.290012335	0.003483274	0	0	0.004455523	0.006361493	0	0	0	0	0	0	0
Otrad_Otu_00010	0.023481096	0.00109809	0.016186761	0	0.04275198	0.06694679	0	0	0	0	0.00130615	0.108214119	0.002771834	0.001654457	0.007375524	0.178757696	0.228160001	0.060786481	0.039508541	0.198029988	0.054019163	0.074943723	0.225052834	0.00175119	0.09554154	0.000157925	0.013702959	0.162612976	0.04796461	0.031276461	0.038671869	0	0.128675561	0.002409884	0	0.040625869	0.021527156	0
Otrad_Otu_00011	0	0	0.000549392	0.021189299	0	0.001900635	0	0	0	0.032334518	0.003906723	0.003843339	0.001009988	0.001241433	0.002851583	0.002001361	0.001844141	0.00203417	0.010219165	0.004477302	0.005714484	0	0	0	0	0.000118449	0.044605245	0	0	0.005104664	0	8.28862E-06	0	0.03545201	0.25631255	0	0.03308681	0
Otrad_Otu_00012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.103274775	0.00385915	0	0.057717376	0.00330443	0.002295359	0	0.098557466	0.216808375	0.24766571	8.28862E-06	0	0.008681394	0.003188332	0.055984045	0.117443965	0.03769204
