ID	S54	S56	S109	S110	S131	S132	S133	S134	S135	S136	S137	S138	S139	S140	S141	S142	S143	S144	S145	S195	S196	S197	S198	S199	S201	S203	S204	S205	S206	S207	S208	S209	S210	S243	S244	S245	S246	S247	S248	S249	S250	S253	S254	S255	S256
BacV5_Otu_000133	0.000415991	0.000101293	0	0	0	0.000444443	0.006653066	0	0.000269163	0	0	0.001492573	0	0.000798371	0.000722675	0.000260732	7.2576E-05	2.66839E-05	4.72959E-05	0.000112201	0	0	0	0	9.11426E-05	0.000169008	8.04522E-05	2.26213E-05	0.00101541	0.000245212	3.18013E-05	0	0.000141645	0.000221824	0.000420851	4.66858E-05	0.000120957	0.000137858	0.000142818	0.000409378	0.001264483	0.00011416	0.00096648	0.000550398	0.000110409
BacV5_Otu_000134	0	0.000202563	0	0	0.000131187	0	0.001430618	0.00205009	0.000269163	0	0	0.000966368	0.001862447	0.000418377	0.001214719	2.26786E-05	0.000290231	0.000533368	0.001699415	0.000179507	5.03501E-05	0.00093652	0	1.32684E-05	4.55737E-05	0	0.000348519	0	0	0	0	0	0	0	0	0.000746371	9.07206E-05	2.75751E-05	2.85673E-05	0.00130123	0.00033022	5.70839E-05	0	0	8.28095E-05
BacV5_Otu_000136	0.000415991	0	0.000144548	0.000190857	0.000131187	0.000592489	0.000409229	0.000270302	8.97395E-05	7.80333E-05	0	0.000219818	6.91222E-05	0.000266287	9.86174E-05	0.000226732	0.000108859	0.000120065	0.000283698	0.000695176	0.0001762	0.000718905	0.000632811	0.001046956	0.000501048	0.000760019	0.001552774	0.001107059	0.000395164	0.000588276	0.000699091	0.001796092	0.000141645	0.000110926	4.67813E-05	0.000186713	6.04825E-05	0.000192989	0.000228486	0	0.000110101	8.56231E-05	0.000303983	0.000244707	0.000138007
BacV5_Otu_000137	0.000104035	0	0	9.54388E-05	0.000393442	0.000444443	0.000664802	0.000486423	0.000538159	0.000156053	0.000317119	0.000219818	0.000103679	0.000418377	0.000295785	0.000215399	0.000362759	0.000506715	0.000236428	0.000426208	0	0.000305135	3.72497E-05	0.00161576	0.002030975	0.00033795	0.00085739	0.000271378	0.000696	0.000294237	0.00022256	5.14201E-05	0.000323693	0.000184861	0	9.33665E-05	6.04825E-05	0.00011029	0.000228486	0.000334975	8.25786E-05	8.56231E-05	2.76436E-05	0	8.28095E-05
BacV5_Otu_000138	0.000104035	0.000303809	0	0.00014315	0.000917478	0.000592489	0.000102343	0.000216255	0.000358847	0.000312049	0.000528403	0.000659121	0.000241879	0.000228256	0.000492863	0.000611906	0.000181417	0.000666607	0.000378223	0.000829598	0	0.000762436	0.000483997	0.000291811	0.000637597	0.000140845	0.000455699	0.000723297	0.000677204	0.000490285	0.001587219	0.001232406	0.001071309	7.39539E-05	4.67813E-05	0	6.04825E-05	8.27201E-05	0.000171376	0.000297768	0.000550227	0.000313869	0.000607753	0.000152958	0.000441468
BacV5_Otu_000139	0	0	0	0	0	0.000148198	0	5.40739E-05	0	0	0	4.39725E-05	0	0	0	0.000136054	0	4.00253E-05	0	0.000448628	0	0	0.00022345	0.000477407	4.55737E-05	0.00039425	0	0.000203549	0.001897265	0	0.000445006	0	2.02379E-05	0	0	0	0	0	0	0	0	0	0	0	0
BacV5_Otu_000141	0.000415991	0.000101293	0.001010827	0	0.000262334	0.000888431	0.000204663	0.000270302	0.000269163	0.000390027	0.000317119	0.000351655	0.000241879	0.000152184	0.000197212	0.000272065	0.000217691	0.000493388	0.000141872	0.000739988	0	0.000152594	0.000204834	0.000185721	0.000258188	0	0.000348519	0.000452202	5.6474E-05	0.000392272	0.001428758	0.001642432	4.04748E-05	0.000849711	0.000233856	0.000140042	0.000423201	0.000716385	0.001055741	0.000632513	0.000275201	0.000883959	0.001269787	0.000275286	0.000910037
BacV5_Otu_000142	0.000208045	0.000303809	0	0	0.000393442	0.000444443	0.000102343	0.000648443	0.000179461	7.80333E-05	0.000105732	0.000131904	6.91222E-05	7.60986E-05	0.000328638	0.000476001	0.000290231	0.000346763	0.000189153	0.000246803	0.000628957	0.000326922	0.000316521	0.000238769	0.000318915	0.00033795	0.000241312	0.000678126	0	0.002299542	0.001523842	0.001719269	0.000384358	0.000184861	0.00037411	0.000559898	0.000181422	0.00035834	0.001141229	0.000409378	0.000632701	0.000969408	0.00135247	0.000886409	0.000772275
BacV5_Otu_000143	0.000208045	0.000303809	0	0	0.000917478	0.000592489	0.000255813	0.000270302	0.000179461	0.000312049	0.000317119	0.000131904	0.000276423	0.000228256	0.000230072	0.000543959	0.000181417	0.000413417	0.000425478	0.00062795	0.00055353	0.00113228	0.000651409	0.001404199	0.000516222	0.000872501	0.00085739	0.001422844	0.000639609	0.000637263	0.00196729	0.001514341	0.000566304	0.000147895	4.67813E-05	0	0.000120957	8.27201E-05	0.000114258	0.000148909	0.000137622	0.000256819	0.000414469	0.000152958	0.000165603
BacV5_Otu_000144	0.000312031	0.000202563	0	9.54388E-05	0.002746639	0.000740485	0.000204663	0.000432403	0.000179461	0.000234058	0.000950663	0.000483453	0.000310963	0.000304314	0.000492863	0.001075926	0.000399018	0.000733212	0.000519972	0.000134637	0	0.000239767	0.000502602	0.000556924	0.000728606	0.00019717	0	0.001016793	0.000150581	0.002982166	0.000762589	0.000462562	0.000950162	0.000406591	0	0	0.000332549	0.000743915	0.000342684	0.000409378	0.000412736	0.000570502	0.000994062	0.000947474	0.000717158
BacV5_Otu_000145	0.000831584	0.000607405	0	0	0.001833021	0.000148198	0.000153506	0.000216255	0.000269163	7.80333E-05	0	0.000219818	6.91222E-05	0.000152184	0.000394335	0.000498655	0.000253963	0.000613316	0.000141872	0.00020194	0	0.000130798	0	0.000238769	0.001046987	0.000169008	0	0	0	9.81013E-05	0.000826078	0.000924632	0	0.000406591	0	0	0.000211652	0.00066132	0.000399771	0.000260558	0.000797603	0.000798493	0.000883723	0.000458713	0.00063447
BacV5_Otu_000146	0.000208045	0.000202563	0	4.7722E-05	0	0	0	5.40739E-05	0	0	0.001477912	0	6.91222E-05	0	3.28749E-05	1.13394E-05	0.000108859	0	4.72959E-05	2.24424E-05	2.51758E-05	6.54042E-05	3.72497E-05	0	1.51918E-05	0.000506827	0	0.000158324	0	0.000147144	9.53969E-05	0.000154242	0	7.39539E-05	0	0.000163378	0.000211652	0.00455366	5.71327E-05	0	0.001044837	0	0.000248729	0.000336437	0.000579335
BacV5_Otu_000147	0.001972418	0.000202563	0	0.000190857	0	0	0.000204663	0.000162201	0.000448512	0	0	0.000219818	0.000276423	0.000114143	9.86174E-05	9.07071E-05	0	2.66839E-05	4.72959E-05	0.00035894	0.000377483	0.000261558	7.44962E-05	0.000715914	0.000986361	0.000816264	0.000643201	0.000723297	0.000451587	0.000147144	6.36003E-05	0.000359813	0.00010118	0	0	2.33435E-05	0.000181422	0.000248113	0.000314137	0.000297768	0.000220175	0.000228291	0.000248729	0.000214127	0.00022079
BacV5_Otu_000148	0	0.000202563	0.000289048	4.7722E-05	0	0	0	0	0	0	0	0	0	0	0	0.000158725	0	0	0	0	0.000779771	8.72034E-05	0	0	0	0.002107889	0.000402112	0	0	0.000539283	0	0	0	0	0	0	0	0	0	0.000446575	8.25786E-05	0.000142696	0.000221099	0.000122371	5.52081E-05
BacV5_Otu_000149	0.000519926	0.000202563	0	0.00038163	0	0.000444443	0.000102343	0.000270302	0.000627788	0	0.000105732	0.000527376	0.000103679	3.80509E-05	0.00026293	5.66942E-05	0.000181417	0.000293433	0.000283698	0.000672769	0.0001762	0.000326922	0.00013036	0.001655416	0.001622512	0.000422397	5.36365E-05	0.000271378	0.000508002	0.00102896	0.000762589	0.000334122	0.000283244	0.000184861	0	2.33435E-05	6.04825E-05	8.27201E-05	0.000257038	0.000297768	0.000550227	0.00039943	0.000414469	0.000367009	0.000138007
BacV5_Otu_000150	0.000208045	0.000303809	0	0	0.000917478	0.000444443	0.000306958	0.000162201	8.97395E-05	7.80333E-05	0.000422774	4.39725E-05	0.000207333	0.000190221	9.86174E-05	0.000408033	0.000253963	0.000266766	0.000189153	0.000314088	0	0.000370493	0.000167599	0.000344847	0.000637597	0.000900617	0.001071473	0.000903933	0.000319922	0.002445909	0.001238528	0.001770486	0.000546092	0.000480476	0.000233856	0.00025671	0.000362769	0.000743915	0.000399771	0.000483769	0.000605212	0.000798493	0.000552538	0.000428148	0.000799831
BacV5_Otu_000151	0.001143018	0.00101187	0	0.00014315	0	0	0.000664802	0.000216255	0.000538159	0	0.000105732	0.000263768	0.000172785	0.000266287	0.000197212	0.000181395	0.000108859	0.000266766	0.000141872	0.000224372	0	0.001610434	0.000539808	0.000159194	0.000136707	2.81726E-05	0.000294919	0.000316591	0.000338734	0	0.00022256	0.000179944	0.000161877	0.000147895	0	0.002653112	0.000423201	0.002337658	0.000285589	0.000297768	0.000385232	0.000969408	0.000248729	0.000244707	0.000193198
BacV5_Otu_000152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001299747	0.013386849	0.000697137	0.001264702	0.00136452	0.001395422	0.000563105	0.001953452	0.001107059	0.004178012	0.002494687	0.001143382	0.0015912	0.001797487	0.000443535	9.35576E-05	0.000303368	9.07206E-05	0	0	0	0.000192659	0	0.000110564	3.0596E-05	5.52081E-05
BacV5_Otu_000153	0.000208045	0.000101293	0.000144548	0.000667632	0	0	0.000460356	0	0	7.80333E-05	0	0.000351655	0.000103679	0.000114143	0.000328638	0.000543959	7.2576E-05	8.00469E-05	0.000141872	0.000157073	0	0.000348708	0.001969846	0	0	2.81726E-05	5.36365E-05	6.78603E-05	1.88255E-05	0	0	0	0	0	0.000233856	0	0.003674103	0.001706356	0.000142818	0.001449694	2.75279E-05	5.70839E-05	5.52854E-05	0	0.000193198
BacV5_Otu_000154	0.000208045	0	0.0004335	0	0.000393442	0.000592489	0.000204663	0.000432403	0.000179461	0	0.000528403	0.000307714	3.45625E-05	0.000114143	3.28749E-05	7.93698E-05	3.62895E-05	0.000160079	0.000236428	0.000112201	0	8.72034E-05	9.31183E-05	0.000517167	0.001016675	0.00115358	0.000348519	0.000180937	0.002215793	0.000980017	0.000730841	0.000796329	2.02379E-05	0.000221824	0	0.00025671	0.000120957	8.27201E-05	0.000428312	0.000260558	8.25786E-05	0.000171229	0.000165835	0.000122371	0.000110409
BacV5_Otu_000155	0.001350516	0.000101293	0	0.000190857	0	0.000444443	0.000358097	0.001295919	0	0.000234058	0.000317119	0.000219818	0.000138233	0.000228256	0	0.00161854	0.00014514	0.000466732	0.000378223	0.00020194	0.000654096	0.000588283	0.000353743	0.000172458	0.000789268	0.000140845	0.001017962	0.00022616	0.000188218	0	0.000254345	0.000154242	0.000263019	0	9.35576E-05	0	0	0.000192989	5.71327E-05	0	0	0.000570502	2.76436E-05	6.11898E-05	0.000138007
BacV5_Otu_000156	0	0.000405031	0.000144548	0	0.000131187	0.000592489	0.000562591	0.000162201	0.000627788	7.80333E-05	0.000422774	0.000307714	0.000103679	0.000152184	0.000197212	0.000396704	7.2576E-05	0.000400087	0.000283698	0.000695176	0.000352328	0.000740671	0.0009117	0.00072916	0.000440345	0.000112679	0.000375316	0.000723297	0.000376355	0.000588276	0.001238528	0.000873315	0.000465232	0.000147895	0	0	0.000120957	5.51485E-05	0.000485389	0.000148909	0.000192659	0.000313869	0	0.000152958	0.000303558
BacV5_Otu_000157	0	0	0.003455942	0	0.000917478	0.001627404	0.000102343	0.000270302	0.000806989	0.000779703	0.001793954	0.000263768	0.000449097	0.000190221	0.00016435	0.000589258	0.001195955	0.000546693	0.000614445	0	0	0	0	6.63379E-05	1.51918E-05	0	0	4.52414E-05	0	4.90534E-05	0	0.000102834	0	0	0	0	0	0	0	0.000148909	0	0	0	0	2.76049E-05
BacV5_Otu_000158	0.001039231	0	0	4.7722E-05	0.00052451	0.000444443	0.000204663	0.000864375	8.97395E-05	0	0.000105732	8.79406E-05	0.000172785	0.000152184	0.00016435	4.53559E-05	0.00014514	0.000213426	9.45866E-05	0.000426208	2.51758E-05	2.18025E-05	0.000390963	0.000424388	0.000592085	8.45123E-05	8.04522E-05	4.52414E-05	0.000131761	0.000637263	0.000286128	0.000385503	0.000161877	0.000110926	4.67813E-05	4.66858E-05	3.02423E-05	5.51485E-05	0.000257038	0.000148909	0.000165141	5.70839E-05	5.52854E-05	6.11898E-05	0.00022079
BacV5_Otu_000159	0.000312031	0.001516923	0.002019307	0	0.004178452	0.001922642	0.000562591	0.001565416	0.001701888	0.0035751	0.002950811	0.003023706	0.00220647	0.001329803	0.001706206	0.001200335	0.001846909	0.000613316	0.002781682	2.24424E-05	0	4.36039E-05	0	0	0	0	0	0	0	4.90534E-05	0	0	2.02379E-05	3.69785E-05	0	0	0	0	0	0	8.25786E-05	0	5.52854E-05	0	2.76049E-05
BacV5_Otu_000160	0	0.000202563	0.000144548	0.000286254	0	0	0.000102343	0.000486423	0.000538159	0.000156053	0.000211438	0.000131904	0.000172785	0.000190221	3.28749E-05	0.000136054	0	2.66839E-05	0.000189153	0.000134637	0	4.36039E-05	0	0.001377747	0.000516222	2.81726E-05	0.001044718	0.000158324	0	4.90534E-05	0.000540306	7.71279E-05	0.000161877	0	0	0	0	2.75751E-05	0.000142818	7.44611E-05	0.000165141	0.000142696	0.000248729	0	8.28095E-05
BacV5_Otu_000161	0.000208045	0	0.000144548	0.000238558	0.00052451	0.000592489	0.000306958	0	0.000179461	7.80333E-05	0.000317119	0.000307714	0.000414568	0.000190221	0.000131485	0.000498655	0.00014514	8.00469E-05	0.000283698	0.000426208	0.000151033	0.000479402	0.000204834	0.00014593	0.000136707	0.000169008	0.000294919	0.000316591	0.0001694	0.00019618	0.000158983	0.000488246	4.04748E-05	0.000147895	0	0.000186713	9.07206E-05	2.75751E-05	0.000314137	0.000111687	8.25786E-05	0.000171229	0.000276357	3.0596E-05	0.000138007
BacV5_Otu_000163	0.003523286	0.000809685	0	0.000190857	0.001179259	0.00147971	0.002093236	0.000432403	0.000896562	7.80333E-05	0.000317119	0.000659121	0.000241879	0.000266287	0.000230072	0.000747768	0.00014514	0.000466732	0.000236428	0.00020194	0	8.72034E-05	3.72497E-05	7.96043E-05	0.000258188	0.000112679	0.000107266	0.00013571	1.88255E-05	0.000441281	0.000158983	0	0.000202336	0.000443535	0	0.000116705	6.04825E-05	0.000909056	0.002393127	0	0.000137622	0.00233431	2.76436E-05	0.000152958	0.001433135
BacV5_Otu_000164	0.000312031	0.000202563	0	9.54388E-05	0.000393442	0.000444443	0.000204663	0.000324342	0.000269163	0	0.000211438	0.000131904	0.000172785	7.60986E-05	6.57474E-05	0.000362715	0.00014514	0.000146741	0	0.000291661	0.000251692	0.000130798	0.00022345	0.000305071	0.000288553	0.000506827	0	0.000158324	0.000244668	0.001664716	0.000349686	0.000821993	0.000161877	0.000258784	0.000280612	0.000536584	0.000362769	0.000440992	0.000570989	0.000334975	0.000247689	0.000741506	0.000635358	0.000214127	0.00049662
BacV5_Otu_000166	0.000415991	0	0.000144548	9.54388E-05	0.000131187	0.000592489	0.000204663	0.000324342	0	0.000312049	0.000211438	0.000131904	0.000345501	0.000152184	6.57474E-05	0.000272065	0.000253963	0.000120065	0.000189153	0.000157073	0	8.72034E-05	0.000279295	0.000265291	0.000485873	0.000422397	0	0.000339195	0.00030111	0.000931069	0.000603827	0.001309315	2.02379E-05	0.000221824	0	0.000280039	3.02423E-05	0.000275673	0.000142818	0.000446575	0.000137622	0.000513485	0.000359229	0.000214127	0.000303558
BacV5_Otu_000167	0.000312031	0.00050623	0	0.026519795	0.000131187	0.000148198	0.000818073	0.000108141	8.97395E-05	0	0.000211438	0.000834717	0	0.000418377	0.000131485	0.000102044	0	0.000120065	0.000614445	0	0	0	3.72497E-05	5.30711E-05	7.59535E-05	5.63433E-05	0	6.78603E-05	0	4.90534E-05	0	0	4.04748E-05	0.000221824	0	7.00268E-05	3.02423E-05	0.00011029	0.000371228	0.000148909	0.000440238	0.000142696	5.52854E-05	0.000122371	0.000193198
BacV5_Otu_000168	0.000519926	0	0.000289048	0	0.000393442	0.000148198	0.000204663	0.000378376	0.000269163	0.000312049	0.000317119	4.39725E-05	0.000172785	0.000114143	6.57474E-05	0.000487328	0.000181417	0.000160079	0.000141872	0.000224372	0	0.000326922	0.000353743	0.00014593	6.07639E-05	0.000563105	0.000321719	0.000316591	0.00056441	0.001713582	0.000667339	0.001488718	0.000445015	0.000443535	0	0.000116705	0.00015119	0.000688853	0.000599519	0.000409378	0.000550227	0.000684512	0.000469702	0.000642063	0.000551765
BacV5_Otu_000169	0.000312031	0.000101293	0.000144548	4.7722E-05	0.00131009	0.000444443	0.000204663	0.000162201	0.000358847	0.000234058	0	0.000263768	0.000172785	0.000114143	0.00026293	0.000464674	0.000181417	0.000333431	0.000236428	0	0	0.000217976	0.000316521	0.000238769	0.000106331	0.000563105	0.000321719	0.000339195	0.000244668	0.004247055	0.000953028	0.001796092	0.000384358	0.000258784	0	0.000186713	9.07206E-05	0.00066132	0.000456852	0.000148909	0.000220175	0.000570502	0.000552538	0.000672614	0.000579335
BacV5_Otu_000170	0.000727723	0	0.000144548	0.00014315	0.000393442	0.000592489	0.000153506	0.000324342	0.000269163	0	0.000211438	0.000219818	0.000138233	3.80509E-05	9.86174E-05	0.000260732	0.000108859	0.000133403	0.000141872	0.000448628	0	0.000305135	0.000335133	0.000450898	0.000409991	0.000422397	0.00016089	0.000655539	0.000451587	0.000441281	0.000127191	0.001001596	0.000303469	0.000591279	4.67813E-05	9.33665E-05	0.00015119	0.000220552	0.000285589	3.72322E-05	0.000220175	0.000199761	0.000165835	0.000183543	0.00022079
BacV5_Otu_000171	0.000831584	0	0	9.54388E-05	0	0.000444443	0.000255813	0.000756423	0.000179461	0.000156053	0.000105732	8.79406E-05	0.000172785	0.000152184	0.00016435	0.000204064	0.00014514	8.00469E-05	0.000236428	0.000471047	0.000276853	0.000217976	0.00011174	0.000358104	0.000334096	0.000281644	0.000294919	0.00013571	0.0001694	0.000392272	0.000540306	0.000205644	0.00010118	0.000369644	0	0.000326695	0.000241879	0.000330786	0.001112735	0.000372178	0.000247689	0.00011416	0.000469702	0.000672614	0.000469045
BacV5_Otu_000172	0.000312031	0	0.00144332	0.000524654	0	0	0.000409229	0.00113414	0	0	0.000105732	0.000175863	0.000172785	0.000228256	0.00026293	0.000498655	0.00014514	0.000306766	0	0.000179507	0.000679234	0.00093652	0.000465392	0.000212246	0.000182266	2.81726E-05	0.000107266	2.26213E-05	0.0001694	9.81013E-05	0.000381462	0.000205644	0.000202336	0	0.000841294	0	3.02423E-05	0	8.56963E-05	0.000297768	0	2.85429E-05	8.29255E-05	0	0
BacV5_Otu_000173	0	0.000101293	0.000289048	9.54388E-05	0.000393442	0	0.003263087	0.000108141	0	0.000156053	0.000211438	0	0.000103679	7.60986E-05	9.86174E-05	0.000860954	7.2576E-05	0	0.000189153	0.000246803	7.55229E-05	0.000392277	9.31183E-05	0.000609927	7.59535E-05	0.000366101	0.00016089	9.0478E-05	0.000413972	4.90534E-05	0.000254345	0.000436877	2.02379E-05	0.000406591	0.000420851	0.00102593	0.000211652	0.00030323	0.000171376	0.000372178	8.25786E-05	0.00011416	0.0001382	0.000183543	5.52081E-05
BacV5_Otu_000174	0.000104035	0	0	0.001286658	0.000262334	0	0	5.40739E-05	0	7.80333E-05	0.000317119	0	6.91222E-05	0	0	0.000226732	3.62895E-05	9.33866E-05	0.000236428	0.000560713	0.002234947	4.36039E-05	0.0009117	5.30711E-05	0.000592085	0.000309798	0.000884156	0.000316591	0.000940276	0.000392272	0.002600004	0.001155483	0.000202336	7.39539E-05	0.00037411	0.000116705	0	0.000192989	0.000513924	0.000111687	0	0	5.52854E-05	0	5.52081E-05
BacV5_Otu_000176	0.000312031	0	0	0	0.000131187	0.000148198	0	0	0	0	0.000105732	0.000175863	0.000103679	0.000152184	0.000328638	0.000113381	0.002857568	0.000106726	4.72959E-05	0.000224372	0	8.72034E-05	7.44962E-05	0.000198983	0.000136707	0.000563105	0.000187699	4.52414E-05	1.88255E-05	0	0.000572067	0	0.000141645	0.000184861	0	0.000116705	3.02423E-05	0.00011029	8.56963E-05	0	0.000110101	0.000456461	0	6.11898E-05	0.00027597
BacV5_Otu_000177	0.000831584	0.000202563	0	0	0	0	0.000153506	0.000108141	8.97395E-05	0.000156053	0	0.000131904	6.91222E-05	0	3.28749E-05	6.80321E-05	7.2576E-05	0.000106726	4.72959E-05	6.73238E-05	0	8.72034E-05	0	1.32684E-05	0.000501048	0.00039425	0.000214506	0	0.00043278	0.000294237	0.000127191	0.00030843	0	0.000886617	9.35576E-05	0.000163378	0.000120957	0.00030323	0.001625345	0.000855533	0.000385232	0.000484974	0.00129735	0.000367009	0.00041389
BacV5_Otu_000178	0	0.000101293	0	0	0	0	0.007760447	0	0	0	0	0	3.45625E-05	0.000114143	3.28749E-05	0	0	2.66839E-05	4.72959E-05	0	0	0	7.44962E-05	0	0	0	0	0	0	0	0	0	0	7.39539E-05	0	0.000280039	0	0.000496085	0.000399771	0	0.003044998	0.000142696	0.000110564	6.11898E-05	0
BacV5_Otu_000179	0.000104035	0.000809685	0.001010827	0	0.001833021	0.004424091	0.000511476	0.001834746	0.002505724	0.003652494	0.003265783	0.001711637	0.001208052	0.001443597	0.000657027	0.000985424	0.00144922	0.000520041	0.001982006	2.24424E-05	0	4.36039E-05	0	0	0	0	0	0	0	9.81013E-05	0	5.14201E-05	2.02379E-05	0	0	0	0	2.75751E-05	0	0	0	0	0	0	2.76049E-05
BacV5_Otu_000180	0.000519926	0.000303809	0.000144548	4.7722E-05	0.000131187	0.000592489	0.000562591	0.000540436	0.000358847	0.000312049	0.000422774	0.000439525	0.000449097	0.001481522	0.000394335	0.000238066	0.000290231	0.000613316	0.000378223	0.000717583	0.000352328	0.000740671	0.000372354	0.000808631	0.000698272	0.000844384	0.000830622	0.001061928	0.000451587	0.000392272	0.000857819	0.000590964	0.000768377	7.39539E-05	9.35576E-05	9.33665E-05	0	0.00030323	2.85673E-05	3.72322E-05	2.75279E-05	0.000142696	5.52854E-05	0.000152958	0.000138007
BacV5_Otu_000182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.28749E-05	0	0	0	0	0.000134637	0.000226529	8.72034E-05	0	0.001483546	0.00177384	0.000422397	0.000964444	0.000813624	3.76502E-05	0	3.18013E-05	0.000231343	8.09458E-05	0	0	0	0	0	0	0	0	0	0	0	0
BacV5_Otu_000183	0.000415991	0.000101293	0.000722259	0	0	0.000296346	5.11747E-05	0.000108141	8.97395E-05	0.000234058	0.000211438	0.000219818	0.000172785	0.000152184	0.000197212	0.000136054	7.2576E-05	0.000253431	0.000283698	0.000583126	0	0.000305135	0.000316521	0.000344847	0.000151894	0.00039425	0.000268116	0.000474799	5.6474E-05	0.000539283	0.000381462	0.000385503	0.000263019	0.000406591	0.000140329	0	0.000120957	5.51485E-05	0.000199932	7.44611E-05	0.000165141	0.000285345	0.000193468	0.000214127	0.00022079
BacV5_Otu_000185	0	0	0	0	0	0	0	0.000108141	0	0	0	0	0	0	0	4.53559E-05	0	0	0	8.97627E-05	0	0	0.000242066	0.000768898	0.001471132	2.81726E-05	0.000107266	0.001016793	0.001409652	0	0	0	0.000485449	0	0	0	0	2.75751E-05	0	0	0	0	0	0	0
BacV5_Otu_000186	0.000415991	0	0.000144548	0	0.000262334	0.000592489	0.000204663	0.000108141	0.000179461	0.000234058	0	0.000175863	0.000103679	0.000152184	9.86174E-05	0.000249399	0.000290231	0.000240096	0.000425478	0.00035894	0	0.000152594	0.000204834	0.000198983	0.000956045	0.00019717	0.000321719	0.001715867	0.000489198	0.000980017	0.000667339	0.000821993	0.000263019	0.000110926	0	4.66858E-05	0.000272105	0.00030323	0.000142818	0.000223345	0.000165141	0.000513485	0.000359229	0.000214127	0.000193198
BacV5_Otu_000187	0	0.000202563	0	9.54388E-05	0	0.000444443	5.11747E-05	5.40739E-05	0.000358847	0	0	0.000307714	0.000103679	0	6.57474E-05	9.07071E-05	0.000108859	0.000266766	9.45866E-05	0.000538298	0.000151033	0.000305135	0.000483997	0.000132666	0.000318915	0.000900617	2.68191E-05	0.000519991	0.000338734	0.000784191	0.000158983	0.00025704	0	0	0	2.33435E-05	6.04825E-05	0	0.000114258	0	5.50541E-05	0.000171229	5.52854E-05	0.000214127	8.28095E-05
BacV5_Otu_000189	0.000312031	0.000202563	0.000289048	0	0.001571634	0.001036326	0.000358097	0.000162201	0.000269163	7.80333E-05	0.000211438	0.000131904	0.000207333	0.000114143	0.00026293	0.000827001	0.000471527	0.000120065	0.000189153	0.000224372	0	0.000109001	9.31183E-05	0.000384619	9.11426E-05	0.000366101	0.000134079	0.000339195	0	0.001224676	0.000413235	0.000565287	2.02379E-05	0.000258784	0.000280612	0.000116705	0.000211652	0.000523628	0.000685097	0.000483769	0.00033022	0.000427947	0.000994062	0.000428148	0.00049662
BacV5_Otu_000190	0	0	0	0	0.000262334	0.000148198	0.000204663	0.000378376	8.97395E-05	0.000312049	0	0	3.45625E-05	0	6.57474E-05	3.40174E-05	0	2.66839E-05	0	0.000314088	0.001708636	0.000130798	0.000465392	0.000172458	0.000212636	0.000760019	0.000375316	0.000407003	0.000526805	9.81013E-05	0.000127191	0.000282735	0.000505664	0	0.000747897	0.000326695	0.000120957	0.000192989	2.85673E-05	7.44611E-05	2.75279E-05	8.56231E-05	8.29255E-05	9.17814E-05	0.000165603
BacV5_Otu_000191	0	0	0.001299203	0	0.002485801	0.001331966	0.000460356	0.000756423	0.000806989	0.002024324	0.003580528	0.000966368	0.000897731	0.000456391	0.000886751	0.001584646	0.001702337	0.001372095	0.001086504	0	0	0	0	1.32684E-05	0	0	0	0	0	0	3.18013E-05	0.000102834	0	0	0	0	0	0	0	0	0	0	0	0	0
BacV5_Otu_000194	0	0.000101293	0.008872222	0	0.000393442	0.000148198	0.000204663	5.40739E-05	0.000358847	0.000312049	0.000739585	8.79406E-05	0.000414568	0	0.000230072	0.00019273	3.62895E-05	0.000893021	0.000141872	0.000246803	5.03501E-05	0.000130798	0	0	0	8.45123E-05	0	2.26213E-05	1.88255E-05	0	3.18013E-05	2.57108E-05	0	3.69785E-05	0.000187095	0	0	0	0	0	0	2.85429E-05	0	0	0
BacV5_Otu_000195	0	0	0	4.7722E-05	0.00052451	0.00147971	0.000102343	0.000216255	0.000717398	0.000156053	0.000528403	0.000175863	0.000207333	0.000266287	0.000131485	0.000623229	0.00014514	0.000320099	0.000330963	0.00020194	0	0.00050118	0.000483997	0.000331588	0.000227821	0.000591241	0.000455699	0.000293985	0.000413972	0.001322502	0.000572067	0.000359813	0.000141645	0.000110926	0	4.66858E-05	6.04825E-05	0.000137858	0.000257038	3.72322E-05	0.000110101	0.00011416	8.29255E-05	0.000183543	0.000248381
BacV5_Otu_000196	0.000104035	0.001213962	0.000144548	0	0.000131187	0	0.000613699	0.000162201	0.000179461	0.001246854	0.000422774	0.001317242	0.003168287	0.000684407	0.000722675	4.53559E-05	0.000326496	0.000253431	0.000236428	0	0	0.000392277	1.86253E-05	0	0	0	0	2.26213E-05	0	0	0	0	0	3.69785E-05	0	0	0	2.75751E-05	2.85673E-05	3.72322E-05	8.25786E-05	2.85429E-05	0	0	0.00022079
BacV5_Otu_000197	0	0	0.0004335	0	0.000786528	0.000444443	0.000102343	0.000702436	0.000269163	0.000156053	0	0.000219818	0	3.80509E-05	3.28749E-05	0.000543959	0.000181417	0.000146741	0.000236428	0.000112201	0.000377483	0.000174389	0.000837347	0.00053042	0.000440345	0.000253487	0.000428906	0.00013571	0	0.000833156	0.000572067	0.00061664	0.000202336	0	4.67813E-05	0.000303368	0.000181422	8.27201E-05	0.000456852	0.000223345	2.75279E-05	5.70839E-05	0.000193468	0	0.000110409
