"SUID","AverageShortestPathLength","BetweennessCentrality","Class","ClosenessCentrality","ClusteringCoefficient","Core","Degree","Eccentricity","Family","Genus","IsSingleNode","Kingdom","Locus","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","Ocurrence.y1","Ocurrence.y2","Ocurrence.y3","Order","PartnerOfMultiEdgedNodePairs","Phylum","Radiality","Relative.abundance.y1","Relative.abundance.y2","Relative.abundance.y3","selected","SelfLoops","shared name","size","Species","Stress","Taxonomy","TopologicalCoefficient","TotalOcurrence","TotalRelativeabundance"
"50677","2.42271293","5.466E-4","c--Microbotryomycetes","0.41276042","0.58823529","no","18","5","f--Sporidiobolaceae","g--Sporobolomyces","false","k--Fungi","Ftrad","Ftrad-Otu-00042","86.27777778","18","0","0.78125","0.628571429","0.944444444","o--Sporidiobolales","0","p--Basidiomycota","0.76288118","0.001853286","0.001319224","0.002991686","false","0","Ftrad-Otu-00042","12065","s--Sporobolomyces-ruberrimus","2836","""k--Fungi(100);p--Basidiomycota(100);c--Microbotryomycetes(100);o--Sporidiobolales(100);f--Sporidiobolaceae(100);g--Sporobolomyces(100);s--Sporobolomyces-ruberrimus(92);""","0.44936343","0.786407767","0.002069696"
"56310","2.95583596","0.0","c--Alphaproteobacteria","0.33831377","0.0","no","1","6","f--Caulobacteraceae","g--Asticcacaulis","false","k--Bacteria","BacV5","BacV5-Otu-000457","80.0","1","0","0.3125","0.414285714","0.305555556","o--Caulobacterales","0","p--Proteobacteria","0.67402734","7.4E-5","2.03713E-4","1.45154E-4","false","0","BacV5-Otu-000457","468","s--biprosthecium","0","""k--Bacteria(100);p--Proteobacteria(100);c--Alphaproteobacteria(100);o--Caulobacterales(100);f--Caulobacteraceae(100);g--Asticcacaulis(98);s--biprosthecium(98);""","0.0","0.344660194","1.42959E-4"
"50680","3.91798107","0.0","c--Betaproteobacteria","0.25523349","1.0","no","2","6","f--Oxalobacteraceae","g--Massilia","false","k--Bacteria","BacV5","BacV5-Otu-000155","4.5","2","0","0.5625","0.585714286","0.625","o--Burkholderiales","0","p--Proteobacteria","0.51366982","7.26979E-4","3.70109E-4","8.85523E-4","false","0","BacV5-Otu-000155","1979","g--Massilia-unclassified","0","""k--Bacteria(100);p--Proteobacteria(100);c--Betaproteobacteria(100);o--Burkholderiales(100);f--Oxalobacteraceae(100);g--Massilia(100);g--Massilia-unclassified(76);""","0.75","0.59223301","6.61126E-4"
"51193","2.52050473","7.2341E-4","c--Betaproteobacteria","0.39674593","0.60714286","no","8","5","f--Oxalobacteraceae","f--Oxalobacteraceae-unclassified","false","k--Bacteria","BacV5","BacV5-Otu-000682","75.5","8","0","0.234375","0.414285714","0.194444444","o--Burkholderiales","0","p--Proteobacteria","0.74658254","3.01E-5","9.13E-5","1.23484E-4","false","0","BacV5-Otu-000682","268","f--Oxalobacteraceae-unclassified","2830","""k--Bacteria(100);p--Proteobacteria(100);c--Betaproteobacteria(100);o--Burkholderiales(100);f--Oxalobacteraceae(100);f--Oxalobacteraceae-unclassified(88);f--Oxalobacteraceae-unclassified(88);""","0.43142857","0.281553398","8.35E-5"
"50690","3.16403785","0.0","c--Dothideomycetes","0.31605184","1.0","no","2","5","f--Dissoconiaceae","g--Dissoconium","false","k--Fungi","Ftrad","Ftrad-Otu-00107","31.5","2","0","0.609375","0.457142857","0.819444444","o--Capnodiales","0","p--Ascomycota","0.63932702","5.20722E-4","1.59003E-4","6.11974E-4","false","0","Ftrad-Otu-00107","2590","s--Dissoconium-aciculare","0","""k--Fungi(100);p--Ascomycota(100);c--Dothideomycetes(100);o--Capnodiales(100);f--Dissoconiaceae(100);g--Dissoconium(100);s--Dissoconium-aciculare(89);""","0.7","0.631067961","4.29702E-4"
"50694","1.92744479","0.01369666","p--Basidiomycota-unclassified","0.5188216","0.59452804","no","86","4","p--Basidiomycota-unclassified","p--Basidiomycota-unclassified","false","k--Fungi","Ftrad","Ftrad-Otu-00131","81.53488372","86","0","0.359375","0.6","0.875","p--Basidiomycota-unclassified","0","p--Basidiomycota","0.84542587","1.5338E-4","1.91369E-4","5.19701E-4","false","0","Ftrad-Otu-00131","1949","p--Basidiomycota-unclassified","38714","""k--Fungi(100);p--Basidiomycota(100);p--Basidiomycota-unclassified(100);p--Basidiomycota-unclassified(100);p--Basidiomycota-unclassified(100);p--Basidiomycota-unclassified(100);p--Basidiomycota-unclassified(100);""","0.3148065","0.621359223","2.94324E-4"
"50695","2.35962145","0.0242157","c--Actinobacteria","0.42379679","0.3201581","no","23","4","f--Microbacteriaceae","g--Curtobacterium","false","k--Bacteria","BacV5","BacV5-Otu-000211","48.34782609","23","0","0.5","0.771428571","0.680555556","o--Actinomycetales","0","p--Actinobacteria","0.77339642","1.29917E-4","6.59905E-4","3.46959E-4","false","0","BacV5-Otu-000211","1175","g--Curtobacterium-unclassified","77638","""k--Bacteria(100);p--Actinobacteria(100);c--Actinobacteria(100);o--Actinomycetales(100);f--Microbacteriaceae(100);g--Curtobacterium(100);g--Curtobacterium-unclassified(100);""","0.24983104","0.655339806","3.8587E-4"
"50697","2.05678233","0.00777735","c--Alphaproteobacteria","0.48619632","0.64117199","no","73","4","f--Aurantimonadaceae","f--Aurantimonadaceae-unclassified","false","k--Bacteria","BacV5","BacV5-Otu-000053","88.36986301","73","0","0.9375","0.928571429","0.75","o--Rhizobiales","0","p--Proteobacteria","0.82386961","0.003355175","0.005463862","0.001958183","false","0","BacV5-Otu-000053","9926","f--Aurantimonadaceae-unclassified","22074","""k--Bacteria(100);p--Proteobacteria(100);c--Alphaproteobacteria(100);o--Rhizobiales(100);f--Aurantimonadaceae(100);f--Aurantimonadaceae-unclassified(100);f--Aurantimonadaceae-unclassified(100);""","0.38249422","0.868932039","0.00358345"
"50699","2.25236593","0.0032908","c--Actinobacteria","0.44397759","0.53333333","no","21","4","f--Geodermatophilaceae","f--Geodermatophilaceae-unclassified","false","k--Bacteria","BacV5","BacV5-Otu-000138","60.33333333","21","0","0.875","0.814285714","0.986111111","o--Actinomycetales","0","p--Actinobacteria","0.79127234","4.79248E-4","7.94961E-4","9.88085E-4","false","0","BacV5-Otu-000138","2230","f--Geodermatophilaceae-unclassified","9950","""k--Bacteria(100);p--Actinobacteria(100);c--Actinobacteria(100);o--Actinomycetales(100);f--Geodermatophilaceae(100);f--Geodermatophilaceae-unclassified(61);f--Geodermatophilaceae-unclassified(61);""","0.27033953","0.893203883","7.64375E-4"
"52753","3.6466877","0.0","c--Gammaproteobacteria","0.27422145","0.0","no","1","6","c--Gammaproteobacteria-unclassified","c--Gammaproteobacteria-unclassified","false","k--Bacteria","BacV5","BacV5-Otu-000107","7.0","1","0","0.8125","0.542857143","0.833333333","c--Gammaproteobacteria-unclassified","0","p--Proteobacteria","0.55888538","7.9266E-4","4.90088E-4","0.001736478","false","0","BacV5-Otu-000107","3347","c--Gammaproteobacteria-unclassified","0","""k--Bacteria(100);p--Proteobacteria(100);c--Gammaproteobacteria(91);c--Gammaproteobacteria-unclassified(91);c--Gammaproteobacteria-unclassified(91);c--Gammaproteobacteria-unclassified(91);c--Gammaproteobacteria-unclassified(91);""","0.0","0.72815534","0.001019722"
