"SUID","AverageShortestPathLength","BetweennessCentrality","Class","ClosenessCentrality","ClusteringCoefficient","Core","Degree","Eccentricity","Family","Genus","IsSingleNode","Kingdom","Locus","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","Ocurrence.y1","Ocurrence.y2","Ocurrence.y3","Order","PartnerOfMultiEdgedNodePairs","Phylum","Radiality","Relative.abundance.y1","Relative.abundance.y2","Relative.abundance.y3","selected","SelfLoops","shared name","size","Species","Stress","Taxonomy","TopologicalCoefficient","TotalOcurrence","TotalRelativeabundance"
"10769","3.32327586","0.0","k--Fungi-unclassified","0.30090791","0.0","no","1","6","k--Fungi-unclassified","k--Fungi-unclassified","false","k--Fungi","Ftrad","Ftrad-Otu-00029","29.0","1","0","0.828125","0.757142857","0.680555556","k--Fungi-unclassified","0","k--Fungi-unclassified","0.74185824","0.006254847","0.0042281","0.001493757","false","0","Ftrad-Otu-00029","24221","k--Fungi-unclassified","0","""k--Fungi(100);k--Fungi-unclassified(100);k--Fungi-unclassified(100);k--Fungi-unclassified(100);k--Fungi-unclassified(100);k--Fungi-unclassified(100);k--Fungi-unclassified(100);""","0.0","0.752427184","0.003902076"
"10771","2.59913793","0.00708343","c--Alphaproteobacteria","0.38474295","0.35897436","no","13","5","f--Sphingomonadaceae","g--Sphingomonas","false","k--Bacteria","BacV5","BacV5-Otu-000206","23.76923077","13","0","0.453125","0.714285714","0.347222222","o--Sphingomonadales","0","p--Proteobacteria","0.82231801","2.47732E-4","0.001000536","2.31848E-4","false","0","BacV5-Otu-000206","1219","g--Sphingomonas-unclassified","4780","""k--Bacteria(100);p--Proteobacteria(100);c--Alphaproteobacteria(100);o--Sphingomonadales(100);f--Sphingomonadaceae(100);g--Sphingomonas(100);g--Sphingomonas-unclassified(100);""","0.21538462","0.504854369","4.97987E-4"
"21524","2.79310345","2.6272E-4","c--Eurotiomycetes","0.35802469","0.72727273","no","11","6","f--Herpotrichiellaceae","g--Exophiala","false","k--Fungi","Ftrad","Ftrad-Otu-00089","30.27272727","11","0","0.4375","0.685714286","0.541666667","o--Chaetothyriales","0","p--Ascomycota","0.80076628","5.01375E-4","0.001094324","0.001129303","false","0","Ftrad-Otu-00089","3442","s--Exophiala-opportunistica","162","""k--Fungi(100);p--Ascomycota(100);c--Eurotiomycetes(100);o--Chaetothyriales(100);f--Herpotrichiellaceae(100);g--Exophiala(100);s--Exophiala-opportunistica(100);""","0.34400826","0.558252427","9.22332E-4"
"10774","2.1637931","0.01160149","c--Thermoleophilia","0.46215139","0.5","no","53","6","f--Solirubrobacteraceae","f--Solirubrobacteraceae-unclassified","false","k--Bacteria","BacV5","BacV5-Otu-000059","43.77358491","53","0","1.0","0.914285714","1.0","o--Solirubrobacterales","0","p--Actinobacteria","0.87068966","0.002010806","0.001176001","0.00420339","false","0","BacV5-Otu-000059","7353","f--Solirubrobacteraceae-unclassified","19864","""k--Bacteria(100);p--Actinobacteria(100);c--Thermoleophilia(100);o--Solirubrobacterales(100);f--Solirubrobacteraceae(62);f--Solirubrobacteraceae-unclassified(62);f--Solirubrobacteraceae-unclassified(62);""","0.27358491","0.970873786","0.002493474"
"14358","3.18103448","0.0","c--Agaricostilbomycetes","0.31436314","0.0","no","1","7","f--Kondoaceae","g--Bensingtonia","false","k--Fungi","Ftrad","Ftrad-Otu-00072","40.0","1","0","0.34375","0.7","0.611111111","o--Agaricostilbales","0","p--Basidiomycota","0.75766284","1.92233E-4","0.001509027","7.69028E-4","false","0","Ftrad-Otu-00072","4585","s--Bensingtonia-sp","0","""k--Fungi(100);p--Basidiomycota(100);c--Agaricostilbomycetes(100);o--Agaricostilbales(100);f--Kondoaceae(100);g--Bensingtonia(100);s--Bensingtonia-sp(100);""","0.0","0.558252427","8.41286E-4"
"10776","3.79310345","0.00938325","c--Dothideomycetes","0.26363636","0.0","no","3","8","f--Aureobasidiaceae","g--Aureobasidium","false","k--Fungi","Ftrad","Ftrad-Otu-00130","3.0","3","0","0.625","0.514285714","0.75","o--Dothideales","0","p--Ascomycota","0.68965517","4.8252E-4","2.32753E-4","4.07658E-4","false","0","Ftrad-Otu-00130","1954","s--Aureobasidium-melanogenum","9152","""k--Fungi(100);p--Ascomycota(100);c--Dothideomycetes(100);o--Dothideales(100);f--Aureobasidiaceae(98);g--Aureobasidium(98);s--Aureobasidium-melanogenum(87);""","0.33333333","0.631067961","3.71482E-4"
"15897","3.24568966","0.00360926","c--Oomycetes(100)","0.30810093","0.33333333","no","3","7","f--Pythiaceae(100)","g--Pythium(96)","false","k--Stramenopila(100)","Otrad","Otrad-Otu-00042","14.33333333","3","0","0.375","0.257142857","0.402777778","o--Pythiales(100)","0","p--Oomycota(100)","0.75047893","7.12485E-4","6.20568E-4","0.006844529","false","0","Otrad-Otu-00042","3556","s--Pythium-sp(95)","2364","""k--Stramenopila(100);p--Oomycota(100);c--Oomycetes(100);o--Pythiales(100);f--Pythiaceae(100);g--Pythium(96);s--Pythium-sp(95);""","0.37837838","0.344660194","0.00282449"
"10777","2.29741379","0.0050741","c--Bacilli","0.43527205","0.50806452","no","32","5","f--Bacillaceae","g--Bacillus","false","k--Bacteria","BacV5","BacV5-Otu-000101","38.875","32","0","0.90625","0.785714286","0.986111111","o--Bacillales","0","p--Firmicutes","0.85584291","6.65134E-4","4.83112E-4","0.002205199","false","0","BacV5-Otu-000101","3561","g--Bacillus-unclassified","7466","""k--Bacteria(100);p--Firmicutes(100);c--Bacilli(100);o--Bacillales(100);f--Bacillaceae(100);g--Bacillus(100);g--Bacillus-unclassified(100);""","0.25745033","0.893203883","0.001141557"
"10781","2.0862069","0.01649414","c--Microbotryomycetes","0.47933884","0.53016591","no","52","6","f--Leucosporidiaceae","g--Leucosporidium","false","k--Fungi","Ftrad","Ftrad-Otu-00059","43.69230769","52","0","0.390625","0.185714286","0.625","o--Leucosporidiales","0","p--Basidiomycota","0.87931034","3.47915E-4","7.87E-5","0.002405437","false","0","Ftrad-Otu-00059","5899","g--Leucosporidium-unclassified","20490","""k--Fungi(100);p--Basidiomycota(100);c--Microbotryomycetes(100);o--Leucosporidiales(100);f--Leucosporidiaceae(100);g--Leucosporidium(100);g--Leucosporidium-unclassified(100);""","0.25255669","0.402912621","9.75581E-4"
"13341","3.59913793","3.636E-5","c--Actinobacteria","0.27784431","0.83333333","no","4","7","f--Nocardiaceae","f--Nocardiaceae-unclassified","false","k--Bacteria","BacV5","BacV5-Otu-000050","7.25","4","0","0.90625","0.9","0.902777778","o--Actinomycetales","0","p--Actinobacteria","0.7112069","0.00382969","0.00220158","0.004867964","false","0","BacV5-Otu-000050","10291","f--Nocardiaceae-unclassified","10","""k--Bacteria(100);p--Actinobacteria(100);c--Actinobacteria(100);o--Actinomycetales(100);f--Nocardiaceae(100);f--Nocardiaceae-unclassified(91);f--Nocardiaceae-unclassified(91);""","0.55769231","0.902912621","0.003639341"
"21535","3.64655172","0.0","k--Bacteria-unclassified","0.27423168","0.0","no","1","7","k--Bacteria-unclassified","k--Bacteria-unclassified","false","k--Bacteria","BacV5","BacV5-Otu-000266","16.0","1","0","0.578125","0.7","0.458333333","k--Bacteria-unclassified","0","k--Bacteria-unclassified","0.7059387","4.79173E-4","8.1774E-4","2.46952E-4","false","0","BacV5-Otu-000266","882","k--Bacteria-unclassified","0","""k--Bacteria(100);k--Bacteria-unclassified(91);k--Bacteria-unclassified(91);k--Bacteria-unclassified(91);k--Bacteria-unclassified(91);k--Bacteria-unclassified(91);k--Bacteria-unclassified(91);""","0.0","0.577669903","5.13056E-4"
"10787","2.51724138","0.00524151","c--Microbotryomycetes","0.39726027","0.56043956","no","14","6","f--Sporidiobolaceae","g--Rhodotorula","false","k--Fungi","Ftrad","Ftrad-Otu-00035","38.14285714","14","0","0.828125","0.457142857","0.444444444","o--Sporidiobolales","0","p--Basidiomycota","0.83141762","0.012166398","9.77938E-4","5.70183E-4","false","0","Ftrad-Otu-00035","17426","s--Rhodotorula-babjevae","3712","""k--Fungi(100);p--Basidiomycota(100);c--Microbotryomycetes(100);o--Sporidiobolales(100);f--Sporidiobolaceae(100);g--Rhodotorula(100);s--Rhodotorula-babjevae(97);""","0.31206089","0.567961165","0.004311448"
"10789","2.7112069","0.00279228","c--Betaproteobacteria","0.36883943","0.46666667","no","10","7","f--Oxalobacteraceae","f--Oxalobacteraceae-unclassified","false","k--Bacteria","BacV5","BacV5-Otu-000058","33.0","10","0","0.921875","0.871428571","0.986111111","o--Burkholderiales","0","p--Proteobacteria","0.8098659","0.005296922","0.002259849","0.001854661","false","0","BacV5-Otu-000058","8535","f--Oxalobacteraceae-unclassified","2428","""k--Bacteria(100);p--Proteobacteria(100);c--Betaproteobacteria(100);o--Burkholderiales(100);f--Oxalobacteraceae(100);f--Oxalobacteraceae-unclassified(80);f--Oxalobacteraceae-unclassified(80);""","0.33333333","0.927184466","0.003061787"
"10790","2.84051724","9.1125E-4","c--Betaproteobacteria","0.35204856","0.46428571","yes","8","5","f--Oxalobacteraceae","f--Oxalobacteraceae-unclassified","false","k--Bacteria","BacV5","BacV5-Otu-000011","25.0","8","0","1.0","1.0","1.0","o--Burkholderiales","0","p--Proteobacteria","0.79549808","0.019407747","0.016083747","0.025379846","false","0","BacV5-Otu-000011","60309","f--Oxalobacteraceae-unclassified","570","""k--Bacteria(100);p--Proteobacteria(100);c--Betaproteobacteria(100);o--Burkholderiales(100);f--Oxalobacteraceae(100);f--Oxalobacteraceae-unclassified(79);f--Oxalobacteraceae-unclassified(79);""","0.33783784","1.0","0.020365568"
"10792","1.88362069","0.04286427","c--Gammaproteobacteria","0.53089245","0.3982684","no","78","6","f--Enterobacteriaceae","f--Enterobacteriaceae-unclassified","false","k--Bacteria","BacV5","BacV5-Otu-000084","41.34615385","78","0","0.265625","0.2","0.972222222","o--Enterobacteriales","0","p--Proteobacteria","0.90181992","1.42179E-4","9.86E-5","0.003924142","false","0","BacV5-Otu-000084","5036","f--Enterobacteriaceae-unclassified","46200","""k--Bacteria(100);p--Proteobacteria(100);c--Gammaproteobacteria(100);o--Enterobacteriales(100);f--Enterobacteriaceae(100);f--Enterobacteriaceae-unclassified(69);f--Enterobacteriaceae-unclassified(69);""","0.21647201","0.490291262","0.001449236"
"10793","2.17241379","0.02442656","c--Tremellomycetes","0.46031746","0.55179704","yes","44","6","f--Mrakiaceae","g--Itersonilia","false","k--Fungi","Ftrad","Ftrad-Otu-00005","44.06818182","44","0","0.953125","0.985714286","1.0","o--Cystofilobasidiales","0","p--Basidiomycota","0.8697318","0.017110564","0.021439825","0.054692192","false","0","Ftrad-Otu-00005","197688","s--Itersonilia-perplexans","27630","""k--Fungi(100);p--Basidiomycota(100);c--Tremellomycetes(100);o--Cystofilobasidiales(100);f--Mrakiaceae(100);g--Itersonilia(99);s--Itersonilia-perplexans(94);""","0.27202581","0.980582524","0.031716998"
"22058","2.53017241","0.00789718","c--Microbotryomycetes","0.39522998","0.60606061","no","12","6","f--Ustilentylomataceae","g--Ustilentyloma","false","k--Fungi","Ftrad","Ftrad-Otu-00144","45.0","12","0","0.421875","0.585714286","0.291666667","o--Microbotryales","0","p--Basidiomycota","0.82998084","5.01094E-4","6.51367E-4","1.81306E-4","false","0","Ftrad-Otu-00144","1613","s--Ustilentyloma-graminis","5012","""k--Fungi(100);p--Basidiomycota(100);c--Microbotryomycetes(100);o--Microbotryales(100);f--Ustilentylomataceae(100);g--Ustilentyloma(100);s--Ustilentyloma-graminis(100);""","0.36223118","0.432038835","4.40387E-4"
"11308","2.54310345","0.00300998","c--Alphaproteobacteria","0.39322034","0.54210526","no","20","6","f--Aurantimonadaceae","f--Aurantimonadaceae-unclassified","false","k--Bacteria","BacV5","BacV5-Otu-000134","30.65","20","0","0.6875","0.757142857","0.458333333","o--Rhizobiales","0","p--Proteobacteria","0.82854406","6.18147E-4","0.001422551","6.48876E-4","false","0","BacV5-Otu-000134","2371","f--Aurantimonadaceae-unclassified","2608","""k--Bacteria(100);p--Proteobacteria(100);c--Alphaproteobacteria(100);o--Rhizobiales(100);f--Aurantimonadaceae(100);f--Aurantimonadaceae-unclassified(99);f--Aurantimonadaceae-unclassified(99);""","0.25122951","0.631067961","9.02229E-4"
"10801","2.76724138","0.00257769","c--Tremellomycetes","0.36137072","0.53333333","no","10","7","f--Cystofilobasidiaceae","g--Cystofilobasidium","false","k--Fungi","Ftrad","Ftrad-Otu-00028","25.8","10","0","0.859375","0.657142857","0.638888889","o--Cystofilobasidiales","0","p--Basidiomycota","0.80363985","0.031675928","0.007061905","0.002090123","false","0","Ftrad-Otu-00028","26518","s--Cystofilobasidium-macerans","1196","""k--Fungi(100);p--Basidiomycota(100);c--Tremellomycetes(100);o--Cystofilobasidiales(100);f--Cystofilobasidiaceae(100);g--Cystofilobasidium(100);s--Cystofilobasidium-macerans(100);""","0.2954023","0.713592233","0.01297127"
