NodeName,Name,SharedName,Core,TotalRelativeabundance,TotalOcurrence,Relative.abundance.y1,Relative.abundance.y2,Relative.abundance.y3,Ocurrence.y1,Ocurrence.y2,Ocurrence.y3,Locus,size,Taxonomy,Kingdom,Phylum,Class,Order,Family,Genus,Species,Month
feb_Ftrad_Otu_00144,Ftrad_Otu_00144,Ftrad_Otu_00144,no,0.000440387,0.432038835,0.000501094,0.000651367,0.000181306,0.421875,0.585714286,0.291666667,Ftrad,1613,k__Fungi(100);p__Basidiomycota(100);c__Microbotryomycetes(100);o__Microbotryales(100);f__Ustilentylomataceae(100);g__Ustilentyloma(100);s__Ustilentyloma_graminis(100);,k__Fungi,p__Basidiomycota,c__Microbotryomycetes,o__Microbotryales,f__Ustilentylomataceae,g__Ustilentyloma,s__Ustilentyloma_graminis,feb
feb_Ftrad_Otu_00154,Ftrad_Otu_00154,Ftrad_Otu_00154,no,0.000249826,0.262135922,3.4e-05,2e-06,0.000682642,0.03125,0.057142857,0.666666667,Ftrad,1463,k__Fungi(100);k__Fungi_unclassified(100);k__Fungi_unclassified(100);k__Fungi_unclassified(100);k__Fungi_unclassified(100);k__Fungi_unclassified(100);k__Fungi_unclassified(100);,k__Fungi,k__Fungi_unclassified,k__Fungi_unclassified,k__Fungi_unclassified,k__Fungi_unclassified,k__Fungi_unclassified,k__Fungi_unclassified,feb
feb_Ftrad_Otu_00157,Ftrad_Otu_00157,Ftrad_Otu_00157,no,0.000222722,0.252427184,0.00019732,0.00030702,0.000163347,0.1875,0.4,0.166666667,Ftrad,1447,k__Fungi(100);k__Fungi_unclassified(97);k__Fungi_unclassified(97);k__Fungi_unclassified(97);k__Fungi_unclassified(97);k__Fungi_unclassified(97);k__Fungi_unclassified(97);,k__Fungi,k__Fungi_unclassified,k__Fungi_unclassified,k__Fungi_unclassified,k__Fungi_unclassified,k__Fungi_unclassified,k__Fungi_unclassified,feb
feb_Ftrad_Otu_00165,Ftrad_Otu_00165,Ftrad_Otu_00165,no,0.000356462,0.529126214,0.000413536,0.000518235,0.000148452,0.515625,0.6,0.472222222,Ftrad,1345,k__Fungi(100);p__Ascomycota(100);c__Eurotiomycetes(100);o__Chaetothyriales(100);f__Herpotrichiellaceae(100);g__Exophiala(100);s__Exophiala_equina(100);,k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Chaetothyriales,f__Herpotrichiellaceae,g__Exophiala,s__Exophiala_equina,feb
feb_Ftrad_Otu_00187,Ftrad_Otu_00187,Ftrad_Otu_00187,no,0.000193044,0.237864078,0.000123161,4.63e-05,0.000397809,0.171875,0.157142857,0.375,Ftrad,1118,k__Fungi(100);p__Ascomycota(100);c__Dothideomycetes(100);o__Capnodiales(100);f__Teratosphaeriaceae(100);g__Devriesia(100);s__Devriesia_pseudoamericana(100);,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Capnodiales,f__Teratosphaeriaceae,g__Devriesia,s__Devriesia_pseudoamericana,feb
feb_Ftrad_Otu_00189,Ftrad_Otu_00189,Ftrad_Otu_00189,no,0.000188773,0.694174757,0.000120511,0.000171923,0.000265833,0.578125,0.528571429,0.958333333,Ftrad,1110,k__Fungi(100);p__Basidiomycota(100);c__Exobasidiomycetes(100);o__Entylomatales(100);o__Entylomatales_unclassified(100);o__Entylomatales_unclassified(100);o__Entylomatales_unclassified(100);,k__Fungi,p__Basidiomycota,c__Exobasidiomycetes,o__Entylomatales,o__Entylomatales_unclassified,o__Entylomatales_unclassified,o__Entylomatales_unclassified,feb
feb_Ftrad_Otu_00216,Ftrad_Otu_00216,Ftrad_Otu_00216,no,0.000179342,0.378640777,0.00030583,9.56e-05,0.000148285,0.4375,0.314285714,0.388888889,Ftrad,839,k__Fungi(100);p__Ascomycota(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);,k__Fungi,p__Ascomycota,p__Ascomycota_unclassified,p__Ascomycota_unclassified,p__Ascomycota_unclassified,p__Ascomycota_unclassified,p__Ascomycota_unclassified,feb
feb_Ftrad_Otu_00219,Ftrad_Otu_00219,Ftrad_Otu_00219,no,0.000200044,0.509708738,5.65e-05,0.000260934,0.000268413,0.328125,0.528571429,0.652777778,Ftrad,818,k__Fungi(100);p__Basidiomycota(100);c__Tremellomycetes(100);o__Tremellales(100);f__Bulleraceae(74);g__Bullera(74);s__Bullera_crocea(74);,k__Fungi,p__Basidiomycota,c__Tremellomycetes,o__Tremellales,f__Bulleraceae,g__Bullera,s__Bullera_crocea,feb
feb_Ftrad_Otu_00232,Ftrad_Otu_00232,Ftrad_Otu_00232,no,0.000120087,0.412621359,2.73e-05,0.000267263,5.95e-05,0.203125,0.6,0.416666667,Ftrad,757,k__Fungi(100);p__Basidiomycota(100);c__Tremellomycetes(100);o__Cystofilobasidiales(100);f__Mrakiaceae(100);f__Mrakiaceae_unclassified(100);f__Mrakiaceae_unclassified(100);,k__Fungi,p__Basidiomycota,c__Tremellomycetes,o__Cystofilobasidiales,f__Mrakiaceae,f__Mrakiaceae_unclassified,f__Mrakiaceae_unclassified,feb
feb_Ftrad_Otu_00234,Ftrad_Otu_00234,Ftrad_Otu_00234,no,0.000150827,0.514563107,8.12e-05,0.00019372,0.000170993,0.296875,0.614285714,0.611111111,Ftrad,748,k__Fungi(100);p__Basidiomycota(100);c__Tremellomycetes(100);o__Tremellales(100);f__Bulleraceae(85);g__Bullera(85);s__Bullera_crocea(85);,k__Fungi,p__Basidiomycota,c__Tremellomycetes,o__Tremellales,f__Bulleraceae,g__Bullera,s__Bullera_crocea,feb
feb_Ftrad_Otu_00252,Ftrad_Otu_00252,Ftrad_Otu_00252,no,0.000184123,0.266990291,2.7e-05,0.00047377,4.22e-05,0.125,0.485714286,0.180555556,Ftrad,652,k__Fungi(100);p__Ascomycota(100);c__Dothideomycetes(100);o__Capnodiales(100);f__Extremaceae(99);f__Extremaceae_unclassified(99);f__Extremaceae_unclassified(99);,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Capnodiales,f__Extremaceae,f__Extremaceae_unclassified,f__Extremaceae_unclassified,feb
feb_Ftrad_Otu_00287,Ftrad_Otu_00287,Ftrad_Otu_00287,no,0.000135912,0.27184466,0.000286081,6.5e-05,7.14e-05,0.421875,0.285714286,0.125,Ftrad,532,k__Fungi(100);p__Ascomycota(100);c__Orbiliomycetes(100);o__Orbiliales(100);f__Orbiliaceae(100);g__Dactylaria(100);s__Dactylaria_dimorphospora(100);,k__Fungi,p__Ascomycota,c__Orbiliomycetes,o__Orbiliales,f__Orbiliaceae,g__Dactylaria,s__Dactylaria_dimorphospora,feb
feb_Ftrad_Otu_00289,Ftrad_Otu_00289,Ftrad_Otu_00289,no,0.000113722,0.315533981,3.75e-05,0.000251172,4.79e-05,0.1875,0.457142857,0.291666667,Ftrad,527,k__Fungi(100);p__Basidiomycota(100);c__Cystobasidiomycetes(100);o__unclassified_Cystobasidiomycetes(100);f__unclassified_Cystobasidiomycetes(100);g__unclassified_Cystobasidiomycetes(100);s__Cystobasidiomycetes_sp(100);,k__Fungi,p__Basidiomycota,c__Cystobasidiomycetes,o__unclassified_Cystobasidiomycetes,f__unclassified_Cystobasidiomycetes,g__unclassified_Cystobasidiomycetes,s__Cystobasidiomycetes_sp,feb
feb_Ftrad_Otu_00357,Ftrad_Otu_00357,Ftrad_Otu_00357,no,0.000130875,0.242718447,0.00034036,7.24e-05,1.54e-06,0.515625,0.214285714,0.027777778,Ftrad,353,k__Fungi(100);p__Basidiomycota(100);c__Exobasidiomycetes(100);o__Entylomatales(100);f__Entylomataceae(100);g__Entyloma(100);g__Entyloma_unclassified(100);,k__Fungi,p__Basidiomycota,c__Exobasidiomycetes,o__Entylomatales,f__Entylomataceae,g__Entyloma,g__Entyloma_unclassified,feb
feb_Ftrad_Otu_00368,Ftrad_Otu_00368,Ftrad_Otu_00368,no,6.64e-05,0.140776699,6.37e-05,8.5e-06,0.000125177,0.125,0.042857143,0.25,Ftrad,340,k__Fungi(100);p__Ascomycota(100);c__Sordariomycetes(100);o__Hypocreales(100);f__Hypocreales_fam_Incertae_sedis(100);g__Acremonium(100);s__Acremonium_sclerotigenum(100);,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Hypocreales_fam_Incertae_sedis,g__Acremonium,s__Acremonium_sclerotigenum,feb
feb_Ftrad_Otu_00380,Ftrad_Otu_00380,Ftrad_Otu_00380,no,7.42e-05,0.213592233,9.85e-05,4.71e-05,7.88e-05,0.265625,0.157142857,0.222222222,Ftrad,326,k__Fungi(100);p__Basidiomycota(100);c__Agaricostilbomycetes(100);o__Agaricostilbales(100);f__Kondoaceae(100);f__Kondoaceae_unclassified(100);f__Kondoaceae_unclassified(100);,k__Fungi,p__Basidiomycota,c__Agaricostilbomycetes,o__Agaricostilbales,f__Kondoaceae,f__Kondoaceae_unclassified,f__Kondoaceae_unclassified,feb
feb_Ftrad_Otu_00384,Ftrad_Otu_00384,Ftrad_Otu_00384,no,5.97e-05,0.402912621,1.12e-05,7.42e-05,8.87e-05,0.15625,0.4,0.625,Ftrad,324,k__Fungi(100);p__Basidiomycota(100);c__Tremellomycetes(100);o__Tremellales(100);o__Tremellales_unclassified(55);o__Tremellales_unclassified(55);o__Tremellales_unclassified(55);,k__Fungi,p__Basidiomycota,c__Tremellomycetes,o__Tremellales,o__Tremellales_unclassified,o__Tremellales_unclassified,o__Tremellales_unclassified,feb
feb_Otrad_Otu_00001,Otrad_Otu_00001,Otrad_Otu_00001,no,0.562284007,1,0.661312855,0.549967746,0.486232506,1,1,1,Otrad,2447714,k__Stramenopila(100);p__Oomycota(100);c__Oomycetes(100);o__Peronosporales(100);f__Peronosporaceae(100);g__Hyaloperonospora(100);s__Hyaloperonospora_arabidopsidis(100);,k__Stramenopila(100),p__Oomycota(100),c__Oomycetes(100),o__Peronosporales(100),f__Peronosporaceae(100),g__Hyaloperonospora(100),s__Hyaloperonospora_arabidopsidis(100),feb
feb_Otrad_Otu_00002,Otrad_Otu_00002,Otrad_Otu_00002,no,0.158737487,0.917475728,0.153983235,0.231472595,0.0922488,0.96875,0.857142857,0.930555556,Otrad,675538,k__Stramenopila(97);p__Oomycota(97);c__Oomycetes(97);o__Albuginales(97);f__Albuginaceae(97);g__Albugo(97);g__Albugo_unclassified(93);,k__Stramenopila(97),p__Oomycota(97),c__Oomycetes(97),o__Albuginales(97),f__Albuginaceae(97),g__Albugo(97),g__Albugo_unclassified(93),feb
feb_Otrad_Otu_00003,Otrad_Otu_00003,Otrad_Otu_00003,no,0.067629455,0.781553398,0.042407743,0.035071928,0.121701907,0.71875,0.757142857,0.861111111,Otrad,119151,k__Stramenopila(99);p__Oomycota(99);c__Oomycetes(99);o__Pythiales(99);f__Pythiaceae(99);g__Pythium(98);s__Pythium_sp(98);,k__Stramenopila(99),p__Oomycota(99),c__Oomycetes(99),o__Pythiales(99),f__Pythiaceae(99),g__Pythium(98),s__Pythium_sp(98),feb
feb_Otrad_Otu_00004,Otrad_Otu_00004,Otrad_Otu_00004,no,0.021673032,0.334951456,0.011142227,0.00606332,0.046209857,0.15625,0.3,0.527777778,Otrad,41622,k__Stramenopila(100);p__Oomycota(100);c__Oomycetes(100);o__Pythiales(100);f__Pythiaceae(100);g__Diasporangium(90);s__Diasporangium_sp(90);,k__Stramenopila(100),p__Oomycota(100),c__Oomycetes(100),o__Pythiales(100),f__Pythiaceae(100),g__Diasporangium(90),s__Diasporangium_sp(90),feb
feb_Otrad_Otu_00008,Otrad_Otu_00008,Otrad_Otu_00008,no,0.019864204,0.368932039,0.017573624,0.025519752,0.016401825,0.3125,0.514285714,0.277777778,Otrad,31975,k__Stramenopila(100);p__Oomycota(100);c__Oomycetes(100);o__Pythiales(100);f__Pythiaceae(100);g__Pythium(100);s__Pythium_sp(100);,k__Stramenopila(100),p__Oomycota(100),c__Oomycetes(100),o__Pythiales(100),f__Pythiaceae(100),g__Pythium(100),s__Pythium_sp(100),feb
feb_Otrad_Otu_00011,Otrad_Otu_00011,Otrad_Otu_00011,no,0.018560239,0.504854369,0.016619593,0.001356879,0.037010745,0.515625,0.442857143,0.555555556,Otrad,29155,k__Stramenopila(100);p__Oomycota(100);c__Oomycetes(100);o__Pythiales(100);f__Pythiaceae(100);g__Pythium(99);s__Pythium_sp(99);,k__Stramenopila(100),p__Oomycota(100),c__Oomycetes(100),o__Pythiales(100),f__Pythiaceae(100),g__Pythium(99),s__Pythium_sp(99),feb
feb_Otrad_Otu_00024,Otrad_Otu_00024,Otrad_Otu_00024,no,0.002890514,0.631067961,0.003152232,0.00233964,0.003193448,0.671875,0.785714286,0.444444444,Otrad,10975,k__Stramenopila(100);p__Oomycota(100);c__Oomycetes(100);o__Peronosporales(100);f__Peronosporaceae(100);g__Hyaloperonospora(100);g__Hyaloperonospora_unclassified(100);,k__Stramenopila(100),p__Oomycota(100),c__Oomycetes(100),o__Peronosporales(100),f__Peronosporaceae(100),g__Hyaloperonospora(100),g__Hyaloperonospora_unclassified(100),feb
feb_Otrad_Otu_00030,Otrad_Otu_00030,Otrad_Otu_00030,no,0.004955889,0.354368932,0.009950183,0.001154221,0.004212582,0.484375,0.342857143,0.25,Otrad,6734,k__Stramenopila(99);p__Oomycota(99);c__Oomycetes(99);o__Pythiales(99);f__Pythiaceae(99);g__Pythium(99);s__Pythium_sp(99);,k__Stramenopila(99),p__Oomycota(99),c__Oomycetes(99),o__Pythiales(99),f__Pythiaceae(99),g__Pythium(99),s__Pythium_sp(99),feb
feb_Otrad_Otu_00042,Otrad_Otu_00042,Otrad_Otu_00042,no,0.00282449,0.344660194,0.000712485,0.000620568,0.006844529,0.375,0.257142857,0.402777778,Otrad,3556,k__Stramenopila(100);p__Oomycota(100);c__Oomycetes(100);o__Pythiales(100);f__Pythiaceae(100);g__Pythium(96);s__Pythium_sp(95);,k__Stramenopila(100),p__Oomycota(100),c__Oomycetes(100),o__Pythiales(100),f__Pythiaceae(100),g__Pythium(96),s__Pythium_sp(95),feb
feb_Otrad_Otu_00055,Otrad_Otu_00055,Otrad_Otu_00055,no,0.001031107,0.412621359,0.00062055,0.000646431,0.001770038,0.375,0.314285714,0.541666667,Otrad,2056,k__Stramenopila(81);p__Oomycota(81);c__Oomycetes(81);o__Pythiales(81);f__Pythiaceae(81);g__Pythium(77);s__Pythium_sp(75);,k__Stramenopila(81),p__Oomycota(81),c__Oomycetes(81),o__Pythiales(81),f__Pythiaceae(81),g__Pythium(77),s__Pythium_sp(75),feb
mar_BacV5_Otu_000002,BacV5_Otu_000002,BacV5_Otu_000002,yes,0.099482087,0.995145631,0.165845624,0.092259538,0.0475142,1,0.985714286,1,BacV5,247576,k__Bacteria(100);p__Proteobacteria(100);c__Alphaproteobacteria(100);o__Rhizobiales(100);f__Methylobacteriaceae(100);g__Methylobacterium(100);s__adhaesivum(100);,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Methylobacteriaceae,g__Methylobacterium,s__adhaesivum,mar
mar_BacV5_Otu_000003,BacV5_Otu_000003,BacV5_Otu_000003,yes,0.103233575,1,0.092515726,0.139247369,0.077747139,1,1,1,BacV5,246897,k__Bacteria(100);p__Proteobacteria(100);c__Alphaproteobacteria(100);o__Sphingomonadales(100);f__Sphingomonadaceae(100);g__Sphingomonas(100);g__Sphingomonas_unclassified(74);,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingomonas,g__Sphingomonas_unclassified,mar
mar_BacV5_Otu_000004,BacV5_Otu_000004,BacV5_Otu_000004,yes,0.066307139,0.995145631,0.043224127,0.038823534,0.113545544,1,0.985714286,1,BacV5,207303,k__Bacteria(100);p__Proteobacteria(100);c__Betaproteobacteria(100);o__Burkholderiales(100);f__Oxalobacteraceae(100);f__Oxalobacteraceae_unclassified(72);f__Oxalobacteraceae_unclassified(72);,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Oxalobacteraceae,f__Oxalobacteraceae_unclassified,f__Oxalobacteraceae_unclassified,mar
mar_BacV5_Otu_000005,BacV5_Otu_000005,BacV5_Otu_000005,yes,0.053915291,0.995145631,0.054096378,0.046318833,0.061139769,0.984375,1,1,BacV5,145740,k__Bacteria(100);p__Actinobacteria(100);c__Actinobacteria(100);o__Actinomycetales(100);f__Microbacteriaceae(100);g__Rathayibacter(70);s__caricis(70);,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Microbacteriaceae,g__Rathayibacter,s__caricis,mar
mar_BacV5_Otu_000006,BacV5_Otu_000006,BacV5_Otu_000006,no,0.044174682,0.72815534,0.038864447,0.005438825,0.086554751,0.65625,0.528571429,0.986111111,BacV5,128467,k__Bacteria(100);p__Firmicutes(100);c__Bacilli(100);o__Bacillales(100);f__Bacillaceae(100);g__Bacillus(99);g__Bacillus_unclassified(88);,k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Bacillaceae,g__Bacillus,g__Bacillus_unclassified,mar
mar_BacV5_Otu_000007,BacV5_Otu_000007,BacV5_Otu_000007,yes,0.039307984,0.995145631,0.060009118,0.04022802,0.020012497,1,0.985714286,1,BacV5,96118,k__Bacteria(100);p__Proteobacteria(100);c__Alphaproteobacteria(100);o__Sphingomonadales(100);f__Sphingomonadaceae(100);g__Sphingomonas(100);g__Sphingomonas_unclassified(77);,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingomonas,g__Sphingomonas_unclassified,mar
mar_BacV5_Otu_000008,BacV5_Otu_000008,BacV5_Otu_000008,yes,0.026232262,0.995145631,0.009011163,0.026459856,0.041318633,0.984375,1,1,BacV5,96102,k__Bacteria(100);p__Proteobacteria(100);c__Gammaproteobacteria(100);o__Pseudomonadales(100);f__Pseudomonadaceae(100);g__Pseudomonas(100);g__Pseudomonas_unclassified(76);,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,g__Pseudomonas_unclassified,mar
mar_BacV5_Otu_000009,BacV5_Otu_000009,BacV5_Otu_000009,no,0.02897925,0.810679612,0.00922617,0.068883227,0.007742011,0.703125,0.842857143,0.875,BacV5,95683,k__Bacteria(100);p__Proteobacteria(100);c__Gammaproteobacteria(100);o__Pseudomonadales(100);f__Pseudomonadaceae(100);g__Pseudomonas(100);s__viridiflava(88);,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,s__viridiflava,mar
