"SUID","0.001_ 11_corsparcc.txt_present","0.001_ 12_corsparcc.txt(1)_present","Dn-Score (degree corrected)","DyNet Rewiring (Dn-score)","Edge Count","name","selected","shared name"
"143899","true","true","0.4895833333333333","23.5","48","BacV5_Otu_000090","false","BacV5_Otu_000090"
"143900","true","false","0.5000000000000001","10.000000000000002","20","BacV5_Otu_000099","false","BacV5_Otu_000099"
"143901","true","false","0.49999999999999994","1.4999999999999998","3","BacV5_Otu_000265","false","BacV5_Otu_000265"
"143902","true","false","0.5","10.5","21","BacV5_Otu_000430","false","BacV5_Otu_000430"
"143903","true","false","0.5","8.5","17","BacV5_Otu_000593","false","BacV5_Otu_000593"
"143904","true","true","0.45930232558139533","39.5","86","BacV5_Otu_000138","false","BacV5_Otu_000138"
"143905","true","false","0.49999999999999994","11.999999999999998","24","Ftrad_Otu_00255","false","Ftrad_Otu_00255"
"143906","true","true","0.49999999999999994","1.4999999999999998","3","BacV5_Otu_000052","false","BacV5_Otu_000052"
"143907","true","true","0.5","55.0","110","BacV5_Otu_000190","false","BacV5_Otu_000190"
"143908","true","true","0.4557522123893805","51.5","113","BacV5_Otu_000065","false","BacV5_Otu_000065"
"143909","true","true","0.46875000000000006","7.500000000000001","16","BacV5_Otu_000238","false","BacV5_Otu_000238"
"143910","true","true","0.490566037735849","51.99999999999999","106","BacV5_Otu_000249","false","BacV5_Otu_000249"
"143911","true","true","0.47058823529411775","16.000000000000004","34","BacV5_Otu_000155","false","BacV5_Otu_000155"
"143912","true","false","0.49999999999999994","2.9999999999999996","6","Ftrad_Otu_00464","false","Ftrad_Otu_00464"
"143913","true","true","0.4657534246575342","34.0","73","BacV5_Otu_000113","false","BacV5_Otu_000113"
"143914","true","true","0.43103448275862066","12.5","29","BacV5_Otu_000119","false","BacV5_Otu_000119"
"143915","true","true","0.4435483870967742","27.5","62","BacV5_Otu_000123","false","BacV5_Otu_000123"
"143916","true","true","0.45794392523364486","49.0","107","BacV5_Otu_000150","false","BacV5_Otu_000150"
"143917","true","true","0.49107142857142855","27.5","56","BacV5_Otu_000164","false","BacV5_Otu_000164"
"143918","true","true","0.46774193548387105","29.000000000000004","62","BacV5_Otu_000168","false","BacV5_Otu_000168"
"143919","true","true","0.5","11.0","22","BacV5_Otu_000068","false","BacV5_Otu_000068"
"143920","true","true","0.5000000000000001","7.500000000000001","15","BacV5_Otu_000100","false","BacV5_Otu_000100"
"143921","true","true","0.4750000000000001","9.500000000000002","20","BacV5_Otu_000207","false","BacV5_Otu_000207"
"143922","true","false","0.49999999999999994","15.499999999999998","31","BacV5_Otu_000360","false","BacV5_Otu_000360"
"143923","true","false","0.5","7.0","14","Ftrad_Otu_00439","false","Ftrad_Otu_00439"
"143924","true","true","0.4736842105263157","8.999999999999998","19","BacV5_Otu_000106","false","BacV5_Otu_000106"
"143925","true","true","0.4805194805194805","37.0","77","Ftrad_Otu_00128","false","Ftrad_Otu_00128"
"143926","true","true","0.5","83.5","167","BacV5_Otu_000084","false","BacV5_Otu_000084"
"143927","true","false","0.5","4.5","9","BacV5_Otu_000234","false","BacV5_Otu_000234"
"143928","true","false","0.5","8.0","16","BacV5_Otu_000435","false","BacV5_Otu_000435"
"143929","true","false","0.5000000000000001","7.500000000000001","15","BacV5_Otu_000601","false","BacV5_Otu_000601"
"143930","true","true","0.4967948717948718","77.5","156","BacV5_Otu_000136","false","BacV5_Otu_000136"
"143931","true","false","0.5","0.5","1","BacV5_Otu_000549","false","BacV5_Otu_000549"
"143932","true","true","0.4743589743589743","18.499999999999996","39","BacV5_Otu_000093","false","BacV5_Otu_000093"
"143933","true","true","0.4749999999999999","18.999999999999996","40","BacV5_Otu_000216","false","BacV5_Otu_000216"
"143934","true","true","0.5000000000000001","38.00000000000001","76","BacV5_Otu_000095","false","BacV5_Otu_000095"
"143935","true","true","0.5000000000000001","9.500000000000002","19","BacV5_Otu_000177","false","BacV5_Otu_000177"
"143936","true","true","0.5","5.5","11","Ftrad_Otu_00176","false","Ftrad_Otu_00176"
"143937","true","true","0.49999999999999994","2.9999999999999996","6","Ftrad_Otu_00265","false","Ftrad_Otu_00265"
"143938","true","true","0.5","50.5","101","BacV5_Otu_000219","false","BacV5_Otu_000219"
"143939","true","true","0.49999999999999994","21.499999999999996","43","BacV5_Otu_000142","false","BacV5_Otu_000142"
"143940","true","true","0.4957983193277311","59.0","119","Ftrad_Otu_00061","false","Ftrad_Otu_00061"
"143941","true","false","0.5000000000000001","1.0000000000000002","2","Ftrad_Otu_00367","false","Ftrad_Otu_00367"
"143942","true","true","0.49999999999999994","11.499999999999998","23","Otrad_Otu_00005","false","Otrad_Otu_00005"
"143943","true","true","0.47058823529411775","16.000000000000004","34","BacV5_Otu_000131","false","BacV5_Otu_000131"
"143944","true","true","0.46666666666666673","14.000000000000002","30","BacV5_Otu_000267","false","BacV5_Otu_000267"
"143945","true","false","0.5","4.5","9","BacV5_Otu_000446","false","BacV5_Otu_000446"
"143946","true","false","0.5000000000000001","7.500000000000001","15","BacV5_Otu_000664","false","BacV5_Otu_000664"
"143947","true","false","0.5000000000000001","9.500000000000002","19","BacV5_Otu_000930","false","BacV5_Otu_000930"
"143948","true","true","0.5000000000000001","2.5000000000000004","5","Ftrad_Otu_00057","false","Ftrad_Otu_00057"
"143949","true","false","0.5000000000000001","2.5000000000000004","5","Ftrad_Otu_00158","false","Ftrad_Otu_00158"
"143950","true","false","0.49999999999999994","2.9999999999999996","6","BacV5_Otu_000568","false","BacV5_Otu_000568"
"143951","true","true","0.5","35.0","70","Ftrad_Otu_00035","false","Ftrad_Otu_00035"
"143952","true","true","0.49999999999999994","6.499999999999999","13","Ftrad_Otu_00109","false","Ftrad_Otu_00109"
"143953","true","true","0.49999999999999994","29.499999999999996","59","Ftrad_Otu_00135","false","Ftrad_Otu_00135"
"143954","true","false","0.5","5.5","11","BacV5_Otu_000220","false","BacV5_Otu_000220"
"143955","true","true","0.49999999999999994","14.499999999999998","29","Ftrad_Otu_00017","false","Ftrad_Otu_00017"
"143956","true","true","0.5000000000000001","20.000000000000004","40","Ftrad_Otu_00130","false","Ftrad_Otu_00130"
"143957","true","false","0.5000000000000001","2.5000000000000004","5","BacV5_Otu_000594","false","BacV5_Otu_000594"
"143958","true","true","0.49999999999999994","23.999999999999996","48","Ftrad_Otu_00044","false","Ftrad_Otu_00044"
"143959","true","false","0.5","0.5","1","Ftrad_Otu_00568","false","Ftrad_Otu_00568"
"143960","true","true","0.49999999999999994","2.9999999999999996","6","Ftrad_Otu_00023","false","Ftrad_Otu_00023"
"143961","true","false","0.5000000000000001","1.0000000000000002","2","Ftrad_Otu_00214","false","Ftrad_Otu_00214"
"143962","true","true","0.49999999999999994","11.499999999999998","23","Ftrad_Otu_00056","false","Ftrad_Otu_00056"
"143963","true","false","0.5","2.0","4","BacV5_Otu_000457","false","BacV5_Otu_000457"
"143964","true","true","0.5000000000000001","14.000000000000002","28","Ftrad_Otu_00021","false","Ftrad_Otu_00021"
"143965","true","true","0.49152542372881364","29.000000000000004","59","Ftrad_Otu_00165","false","Ftrad_Otu_00165"
"143966","true","false","0.5000000000000001","3.5000000000000004","7","BacV5_Otu_000681","false","BacV5_Otu_000681"
"143967","true","false","0.5000000000000001","4.000000000000001","8","Ftrad_Otu_00146","false","Ftrad_Otu_00146"
"143968","true","false","0.5","2.0","4","BacV5_Otu_000649","false","BacV5_Otu_000649"
"143969","true","false","0.5000000000000001","3.5000000000000004","7","Ftrad_Otu_00410","false","Ftrad_Otu_00410"
"143970","true","true","0.5","5.5","11","Ftrad_Otu_00112","false","Ftrad_Otu_00112"
"143971","true","true","0.5000000000000001","5.000000000000001","10","Ftrad_Otu_00163","false","Ftrad_Otu_00163"
"143972","true","true","0.4866666666666666","36.49999999999999","75","Ftrad_Otu_00015","false","Ftrad_Otu_00015"
"143973","true","true","0.5","4.5","9","Ftrad_Otu_00092","false","Ftrad_Otu_00092"
"143974","true","true","0.5000000000000001","2.5000000000000004","5","Ftrad_Otu_00014","false","Ftrad_Otu_00014"
"143975","true","false","0.5000000000000001","1.0000000000000002","2","Ftrad_Otu_00267","false","Ftrad_Otu_00267"
"143976","true","true","0.49999999999999994","23.999999999999996","48","Ftrad_Otu_00262","false","Ftrad_Otu_00262"
"143977","true","true","0.49999999999999994","2.9999999999999996","6","Ftrad_Otu_00280","false","Ftrad_Otu_00280"
"143978","true","true","0.49999999999999994","1.4999999999999998","3","Ftrad_Otu_00033","false","Ftrad_Otu_00033"
"143979","true","true","0.47058823529411764","8.0","17","Ftrad_Otu_00060","false","Ftrad_Otu_00060"
"143980","true","true","0.5000000000000001","47.00000000000001","94","Ftrad_Otu_00164","false","Ftrad_Otu_00164"
"143981","true","true","0.49999999999999994","11.499999999999998","23","Ftrad_Otu_00038","false","Ftrad_Otu_00038"
"143982","true","true","0.5000000000000001","3.5000000000000004","7","Ftrad_Otu_00045","false","Ftrad_Otu_00045"
"143983","true","false","0.5","0.5","1","Ftrad_Otu_00282","false","Ftrad_Otu_00282"
"143984","true","false","0.5000000000000001","1.0000000000000002","2","Ftrad_Otu_00473","false","Ftrad_Otu_00473"
"143985","true","true","0.5","16.5","33","Ftrad_Otu_00058","false","Ftrad_Otu_00058"
"143986","true","false","0.5000000000000001","1.0000000000000002","2","Ftrad_Otu_00325","false","Ftrad_Otu_00325"
"143987","true","true","0.49999999999999994","15.499999999999998","31","Ftrad_Otu_00111","false","Ftrad_Otu_00111"
"143988","true","true","0.5","55.0","110","Ftrad_Otu_00089","false","Ftrad_Otu_00089"
"143989","true","true","0.5","13.5","27","Ftrad_Otu_00185","false","Ftrad_Otu_00185"
"143990","true","true","0.49999999999999994","2.9999999999999996","6","Ftrad_Otu_00166","false","Ftrad_Otu_00166"
"143991","true","true","0.5000000000000001","9.500000000000002","19","Ftrad_Otu_00114","false","Ftrad_Otu_00114"
"143992","true","true","0.5","5.5","11","Otrad_Otu_00011","false","Otrad_Otu_00011"
"143993","true","false","0.5","0.5","1","Ftrad_Otu_00526","false","Ftrad_Otu_00526"
"152808","false","true","0.5","34.5","69","BacV5_Otu_000157","false","BacV5_Otu_000157"
"152809","false","true","0.49999999999999994","59.49999999999999","119","BacV5_Otu_000179","false","BacV5_Otu_000179"
"152810","false","true","0.49999999999999994","45.99999999999999","92","BacV5_Otu_000191","false","BacV5_Otu_000191"
"152811","false","true","0.5000000000000001","1.0000000000000002","2","BacV5_Otu_000328","false","BacV5_Otu_000328"
"152812","false","true","0.49999999999999994","47.99999999999999","96","BacV5_Otu_000385","false","BacV5_Otu_000385"
"152813","false","true","0.5","21.0","42","Ftrad_Otu_00028","false","Ftrad_Otu_00028"
"152814","false","true","0.5","42.0","84","Ftrad_Otu_00098","false","Ftrad_Otu_00098"
"152815","false","true","0.5","45.0","90","Ftrad_Otu_00106","false","Ftrad_Otu_00106"
"152816","false","true","0.5000000000000001","39.00000000000001","78","Ftrad_Otu_00123","false","Ftrad_Otu_00123"
"152817","false","true","0.5","60.5","121","Ftrad_Otu_00124","false","Ftrad_Otu_00124"
"152818","false","true","0.5","50.5","101","Ftrad_Otu_00143","false","Ftrad_Otu_00143"
"152819","false","true","0.49999999999999994","50.99999999999999","102","Ftrad_Otu_00148","false","Ftrad_Otu_00148"
"152820","false","true","0.5000000000000001","53.00000000000001","106","Ftrad_Otu_00179","false","Ftrad_Otu_00179"
"152821","false","true","0.5","45.0","90","Ftrad_Otu_00232","false","Ftrad_Otu_00232"
"152822","false","true","0.5000000000000001","40.00000000000001","80","Ftrad_Otu_00253","false","Ftrad_Otu_00253"
"152823","false","true","0.5","37.0","74","Ftrad_Otu_00296","false","Ftrad_Otu_00296"
"152824","false","true","0.4999999999999999","8.999999999999998","18","BacV5_Otu_000017","false","BacV5_Otu_000017"
"152825","false","true","0.5","23.5","47","BacV5_Otu_000129","false","BacV5_Otu_000129"
"152826","false","true","0.49999999999999994","21.499999999999996","43","BacV5_Otu_000194","false","BacV5_Otu_000194"
"152827","false","true","0.5","41.5","83","BacV5_Otu_000206","false","BacV5_Otu_000206"
"152828","false","true","0.5","10.5","21","BacV5_Otu_000237","false","BacV5_Otu_000237"
"152829","false","true","0.5","33.5","67","BacV5_Otu_000266","false","BacV5_Otu_000266"
"152830","false","true","0.5","28.5","57","BacV5_Otu_000343","false","BacV5_Otu_000343"
"152831","false","true","0.5","49.0","98","BacV5_Otu_000394","false","BacV5_Otu_000394"
"152832","false","true","0.5","49.0","98","BacV5_Otu_000415","false","BacV5_Otu_000415"
"152833","false","true","0.49999999999999994","51.99999999999999","104","BacV5_Otu_000416","false","BacV5_Otu_000416"
"152834","false","true","0.4999999999999999","36.49999999999999","73","BacV5_Otu_000471","false","BacV5_Otu_000471"
"152835","false","true","0.5000000000000001","38.00000000000001","76","BacV5_Otu_000542","false","BacV5_Otu_000542"
"152836","false","true","0.5","21.0","42","Ftrad_Otu_00054","false","Ftrad_Otu_00054"
"152837","false","true","0.5","42.0","84","Ftrad_Otu_00070","false","Ftrad_Otu_00070"
"152838","false","true","0.5000000000000001","47.00000000000001","94","Ftrad_Otu_00073","false","Ftrad_Otu_00073"
"152839","false","true","0.5","45.0","90","Ftrad_Otu_00169","false","Ftrad_Otu_00169"
"152840","false","true","0.49999999999999994","44.49999999999999","89","Ftrad_Otu_00183","false","Ftrad_Otu_00183"
"152841","false","true","0.5","32.0","64","Ftrad_Otu_00192","false","Ftrad_Otu_00192"
"152842","false","true","0.49999999999999994","29.499999999999996","59","Ftrad_Otu_00215","false","Ftrad_Otu_00215"
"152843","false","true","0.5","34.5","69","Ftrad_Otu_00252","false","Ftrad_Otu_00252"
"152844","false","true","0.5","51.5","103","Ftrad_Otu_00278","false","Ftrad_Otu_00278"
"152845","false","true","0.4999999999999999","8.999999999999998","18","Ftrad_Otu_00298","false","Ftrad_Otu_00298"
"152846","false","true","0.49999999999999994","25.999999999999996","52","Otrad_Otu_00030","false","Otrad_Otu_00030"
"152847","false","true","0.5","75.0","150","BacV5_Otu_000080","false","BacV5_Otu_000080"
"152848","false","true","0.5","23.5","47","BacV5_Otu_000110","false","BacV5_Otu_000110"
"152849","false","true","0.5","16.5","33","BacV5_Otu_000120","false","BacV5_Otu_000120"
"152850","false","true","0.5","84.5","169","BacV5_Otu_000152","false","BacV5_Otu_000152"
"152851","false","true","0.5000000000000001","47.00000000000001","94","BacV5_Otu_000156","false","BacV5_Otu_000156"
"152852","false","true","0.5","11.0","22","BacV5_Otu_000158","false","BacV5_Otu_000158"
"152853","false","true","0.5","16.5","33","BacV5_Otu_000172","false","BacV5_Otu_000172"
"152854","false","true","0.5","43.0","86","BacV5_Otu_000174","false","BacV5_Otu_000174"
"152855","false","true","0.5","34.0","68","BacV5_Otu_000187","false","BacV5_Otu_000187"
"152856","false","true","0.5","79.5","159","BacV5_Otu_000201","false","BacV5_Otu_000201"
"152857","false","true","0.49999999999999994","11.999999999999998","24","BacV5_Otu_000203","false","BacV5_Otu_000203"
"152858","false","true","0.5000000000000001","61.50000000000001","123","BacV5_Otu_000209","false","BacV5_Otu_000209"
"152859","false","true","0.5","75.5","151","BacV5_Otu_000223","false","BacV5_Otu_000223"
"152860","false","true","0.4999999999999999","81.49999999999999","163","BacV5_Otu_000226","false","BacV5_Otu_000226"
"152861","false","true","0.49999999999999994","50.99999999999999","102","BacV5_Otu_000248","false","BacV5_Otu_000248"
"152862","false","true","0.5","75.5","151","BacV5_Otu_000255","false","BacV5_Otu_000255"
"152863","false","true","0.49999999999999994","44.49999999999999","89","BacV5_Otu_000258","false","BacV5_Otu_000258"
"152864","false","true","0.49999999999999994","47.49999999999999","95","BacV5_Otu_000261","false","BacV5_Otu_000261"
"152865","false","true","0.5","39.5","79","BacV5_Otu_000268","false","BacV5_Otu_000268"
"152866","false","true","0.5","60.0","120","BacV5_Otu_000270","false","BacV5_Otu_000270"
"152867","false","true","0.5000000000000001","47.00000000000001","94","BacV5_Otu_000297","false","BacV5_Otu_000297"
"152868","false","true","0.5","27.5","55","BacV5_Otu_000320","false","BacV5_Otu_000320"
"152869","false","true","0.5","65.0","130","BacV5_Otu_000334","false","BacV5_Otu_000334"
"152870","false","true","0.5","78.0","156","BacV5_Otu_000344","false","BacV5_Otu_000344"
"152871","false","true","0.4999999999999999","35.99999999999999","72","BacV5_Otu_000346","false","BacV5_Otu_000346"
"152872","false","true","0.5","20.5","41","BacV5_Otu_000391","false","BacV5_Otu_000391"
"152873","false","true","0.49999999999999994","25.999999999999996","52","BacV5_Otu_000403","false","BacV5_Otu_000403"
"152874","false","true","0.5","65.5","131","BacV5_Otu_000414","false","BacV5_Otu_000414"
"152875","false","true","0.5","57.0","114","BacV5_Otu_000429","false","BacV5_Otu_000429"
"152876","false","true","0.49999999999999994","57.49999999999999","115","BacV5_Otu_000431","false","BacV5_Otu_000431"
"152877","false","true","0.49999999999999994","30.499999999999996","61","BacV5_Otu_000444","false","BacV5_Otu_000444"
"152878","false","true","0.49999999999999994","48.49999999999999","97","BacV5_Otu_000462","false","BacV5_Otu_000462"
"152879","false","true","0.5","50.5","101","BacV5_Otu_000677","false","BacV5_Otu_000677"
"152880","false","true","0.5000000000000001","41.00000000000001","82","Ftrad_Otu_00009","false","Ftrad_Otu_00009"
"152881","false","true","0.5","67.0","134","Ftrad_Otu_00010","false","Ftrad_Otu_00010"
"152882","false","true","0.5","45.5","91","Ftrad_Otu_00016","false","Ftrad_Otu_00016"
"152883","false","true","0.49999999999999994","12.999999999999998","26","Ftrad_Otu_00027","false","Ftrad_Otu_00027"
"152884","false","true","0.5","39.5","79","Ftrad_Otu_00034","false","Ftrad_Otu_00034"
"152885","false","true","0.49999999999999994","63.49999999999999","127","Ftrad_Otu_00055","false","Ftrad_Otu_00055"
"152886","false","true","0.5","81.0","162","Ftrad_Otu_00066","false","Ftrad_Otu_00066"
"152887","false","true","0.5000000000000001","33.00000000000001","66","Ftrad_Otu_00069","false","Ftrad_Otu_00069"
"152888","false","true","0.5","55.0","110","Ftrad_Otu_00082","false","Ftrad_Otu_00082"
"152889","false","true","0.4999999999999999","35.99999999999999","72","Ftrad_Otu_00084","false","Ftrad_Otu_00084"
"152890","false","true","0.5","79.0","158","Ftrad_Otu_00091","false","Ftrad_Otu_00091"
"152891","false","true","0.5000000000000001","38.50000000000001","77","Ftrad_Otu_00101","false","Ftrad_Otu_00101"
"152892","false","true","0.5000000000000001","56.00000000000001","112","Ftrad_Otu_00110","false","Ftrad_Otu_00110"
"152893","false","true","0.5","54.0","108","Ftrad_Otu_00113","false","Ftrad_Otu_00113"
"152894","false","true","0.49999999999999994","50.99999999999999","102","Ftrad_Otu_00122","false","Ftrad_Otu_00122"
"152895","false","true","0.5","23.0","46","Ftrad_Otu_00147","false","Ftrad_Otu_00147"
"152896","false","true","0.5","77.5","155","Ftrad_Otu_00153","false","Ftrad_Otu_00153"
"152897","false","true","0.5","60.5","121","Ftrad_Otu_00154","false","Ftrad_Otu_00154"
"152898","false","true","0.5","46.5","93","Ftrad_Otu_00161","false","Ftrad_Otu_00161"
"152899","false","true","0.49999999999999994","30.499999999999996","61","Ftrad_Otu_00162","false","Ftrad_Otu_00162"
"152900","false","true","0.4999999999999999","35.99999999999999","72","Ftrad_Otu_00167","false","Ftrad_Otu_00167"
"152901","false","true","0.49999999999999994","48.49999999999999","97","Ftrad_Otu_00177","false","Ftrad_Otu_00177"
"152902","false","true","0.5","34.5","69","Ftrad_Otu_00190","false","Ftrad_Otu_00190"
"152903","false","true","0.5","34.0","68","Ftrad_Otu_00205","false","Ftrad_Otu_00205"
"152904","false","true","0.5000000000000001","37.50000000000001","75","Ftrad_Otu_00218","false","Ftrad_Otu_00218"
"152905","false","true","0.5","27.0","54","Ftrad_Otu_00256","false","Ftrad_Otu_00256"
"152906","false","true","0.5","63.0","126","Ftrad_Otu_00290","false","Ftrad_Otu_00290"
"152907","false","true","0.5000000000000001","22.500000000000004","45","Ftrad_Otu_00304","false","Ftrad_Otu_00304"
"152908","false","true","0.4999999999999999","18.999999999999996","38","Ftrad_Otu_00320","false","Ftrad_Otu_00320"
"152909","false","true","0.49999999999999994","57.99999999999999","116","Ftrad_Otu_00335","false","Ftrad_Otu_00335"
"152910","false","true","0.5","20.5","41","Ftrad_Otu_00372","false","Ftrad_Otu_00372"
"152911","false","true","0.4999999999999999","36.49999999999999","73","Ftrad_Otu_00381","false","Ftrad_Otu_00381"
"152912","false","true","0.5","28.5","57","Ftrad_Otu_00390","false","Ftrad_Otu_00390"
"152913","false","true","0.49999999999999994","29.499999999999996","59","Ftrad_Otu_00407","false","Ftrad_Otu_00407"
"152914","false","true","0.49999999999999994","2.9999999999999996","6","BacV5_Otu_000235","false","BacV5_Otu_000235"
"152915","false","true","0.4999999999999999","8.999999999999998","18","BacV5_Otu_000259","false","BacV5_Otu_000259"
"152916","false","true","0.5","28.5","57","BacV5_Otu_000217","false","BacV5_Otu_000217"
"152917","false","true","0.5","23.0","46","BacV5_Otu_000224","false","BacV5_Otu_000224"
"152918","false","true","0.5000000000000001","25.500000000000004","51","BacV5_Otu_000303","false","BacV5_Otu_000303"
"152919","false","true","0.5","5.5","11","BacV5_Otu_000314","false","BacV5_Otu_000314"
"152920","false","true","0.5","24.5","49","BacV5_Otu_000318","false","BacV5_Otu_000318"
"152921","false","true","0.5000000000000001","38.50000000000001","77","BacV5_Otu_000324","false","BacV5_Otu_000324"
"152922","false","true","0.49999999999999994","11.499999999999998","23","BacV5_Otu_000326","false","BacV5_Otu_000326"
"152923","false","true","0.49999999999999994","15.499999999999998","31","BacV5_Otu_000336","false","BacV5_Otu_000336"
"152924","false","true","0.5","18.0","36","Ftrad_Otu_00026","false","Ftrad_Otu_00026"
"152925","false","true","0.5000000000000001","38.00000000000001","76","Ftrad_Otu_00072","false","Ftrad_Otu_00072"
"152926","false","true","0.49999999999999994","12.999999999999998","26","Ftrad_Otu_00121","false","Ftrad_Otu_00121"
"152927","false","true","0.49999999999999994","30.499999999999996","61","Ftrad_Otu_00137","false","Ftrad_Otu_00137"
"152928","false","true","0.5","41.5","83","Ftrad_Otu_00139","false","Ftrad_Otu_00139"
"152929","false","true","0.5","17.5","35","Ftrad_Otu_00141","false","Ftrad_Otu_00141"
"152930","false","true","0.5","31.0","62","Ftrad_Otu_00204","false","Ftrad_Otu_00204"
"152931","false","true","0.49999999999999994","44.49999999999999","89","Ftrad_Otu_00213","false","Ftrad_Otu_00213"
"152932","false","true","0.5000000000000001","38.50000000000001","77","Ftrad_Otu_00221","false","Ftrad_Otu_00221"
"152933","false","true","0.49999999999999994","50.99999999999999","102","Ftrad_Otu_00254","false","Ftrad_Otu_00254"
"152934","false","true","0.5","19.5","39","Ftrad_Otu_00310","false","Ftrad_Otu_00310"
"152935","false","true","0.5000000000000001","25.500000000000004","51","Ftrad_Otu_00330","false","Ftrad_Otu_00330"
"152936","false","true","0.4999999999999999","18.499999999999996","37","Ftrad_Otu_00370","false","Ftrad_Otu_00370"
"152937","false","true","0.5000000000000001","25.000000000000004","50","Ftrad_Otu_00387","false","Ftrad_Otu_00387"
"152938","false","true","0.5","49.0","98","Ftrad_Otu_00394","false","Ftrad_Otu_00394"
"152939","false","true","0.5000000000000001","61.00000000000001","122","Ftrad_Otu_00512","false","Ftrad_Otu_00512"
"152940","false","true","0.49999999999999994","23.999999999999996","48","Otrad_Otu_00043","false","Otrad_Otu_00043"
"152941","false","true","0.5","13.5","27","Ftrad_Otu_00093","false","Ftrad_Otu_00093"
"152942","false","true","0.5","4.5","9","Ftrad_Otu_00174","false","Ftrad_Otu_00174"
"152943","false","true","0.5000000000000001","14.000000000000002","28","Otrad_Otu_00001","false","Otrad_Otu_00001"
"152944","false","true","0.5000000000000001","4.000000000000001","8","BacV5_Otu_000302","false","BacV5_Otu_000302"
"152945","false","true","0.5","23.5","47","BacV5_Otu_000231","false","BacV5_Otu_000231"
"152946","false","true","0.5","17.0","34","Ftrad_Otu_00048","false","Ftrad_Otu_00048"
"152947","false","true","0.5","4.5","9","BacV5_Otu_000222","false","BacV5_Otu_000222"
"152948","false","true","0.5","11.0","22","BacV5_Otu_000418","false","BacV5_Otu_000418"
"152949","false","true","0.5000000000000001","41.00000000000001","82","Ftrad_Otu_00020","false","Ftrad_Otu_00020"
"152950","false","true","0.5","21.0","42","Ftrad_Otu_00117","false","Ftrad_Otu_00117"
"152951","false","true","0.5000000000000001","9.500000000000002","19","Ftrad_Otu_00317","false","Ftrad_Otu_00317"
"152952","false","true","0.5000000000000001","9.500000000000002","19","Ftrad_Otu_00428","false","Ftrad_Otu_00428"
"152953","false","true","0.5","12.5","25","BacV5_Otu_000076","false","BacV5_Otu_000076"
"152954","false","true","0.5","17.0","34","BacV5_Otu_000101","false","BacV5_Otu_000101"
"152955","false","true","0.5000000000000001","2.5000000000000004","5","BacV5_Otu_000124","false","BacV5_Otu_000124"
"152956","false","true","0.5","20.5","41","BacV5_Otu_000480","false","BacV5_Otu_000480"
"152957","false","true","0.5000000000000001","5.000000000000001","10","Ftrad_Otu_00025","false","Ftrad_Otu_00025"
"152958","false","true","0.4999999999999999","8.999999999999998","18","Ftrad_Otu_00071","false","Ftrad_Otu_00071"
"152959","false","true","0.5","28.5","57","Ftrad_Otu_00086","false","Ftrad_Otu_00086"
"152960","false","true","0.4999999999999999","18.999999999999996","38","Ftrad_Otu_00133","false","Ftrad_Otu_00133"
"152961","false","true","0.5","15.0","30","Otrad_Otu_00055","false","Otrad_Otu_00055"
"152962","false","true","0.5","7.0","14","BacV5_Otu_000247","false","BacV5_Otu_000247"
"152963","false","true","0.49999999999999994","29.499999999999996","59","BacV5_Otu_000342","false","BacV5_Otu_000342"
"152964","false","true","0.5","23.0","46","Ftrad_Otu_00145","false","Ftrad_Otu_00145"
"152965","false","true","0.5","17.0","34","Ftrad_Otu_00352","false","Ftrad_Otu_00352"
"152966","false","true","0.49999999999999994","6.499999999999999","13","Ftrad_Otu_00222","false","Ftrad_Otu_00222"
"152967","false","true","0.5000000000000001","7.500000000000001","15","BacV5_Otu_000214","false","BacV5_Otu_000214"
"152968","false","true","0.4999999999999999","18.499999999999996","37","Ftrad_Otu_00049","false","Ftrad_Otu_00049"
"152969","false","true","0.49999999999999994","6.499999999999999","13","Ftrad_Otu_00207","false","Ftrad_Otu_00207"
"152970","false","true","0.5","0.5","1","BacV5_Otu_000176","false","BacV5_Otu_000176"
"152971","false","true","0.5000000000000001","4.000000000000001","8","Ftrad_Otu_00108","false","Ftrad_Otu_00108"
"152972","false","true","0.5000000000000001","2.5000000000000004","5","BacV5_Otu_000331","false","BacV5_Otu_000331"
"152973","false","true","0.5","19.5","39","Ftrad_Otu_00079","false","Ftrad_Otu_00079"
"152974","false","true","0.5","24.5","49","Ftrad_Otu_00175","false","Ftrad_Otu_00175"
"152975","false","true","0.5000000000000001","9.500000000000002","19","Ftrad_Otu_00393","false","Ftrad_Otu_00393"
"152976","false","true","0.5","4.5","9","Ftrad_Otu_00524","false","Ftrad_Otu_00524"
"152977","false","true","0.5","0.5","1","Ftrad_Otu_00198","false","Ftrad_Otu_00198"
"152978","false","true","0.49999999999999994","2.9999999999999996","6","Ftrad_Otu_00456","false","Ftrad_Otu_00456"
"152979","false","true","0.5","4.5","9","BacV5_Otu_000178","false","BacV5_Otu_000178"
"152980","false","true","0.5000000000000001","5.000000000000001","10","BacV5_Otu_000417","false","BacV5_Otu_000417"
"152981","false","true","0.5000000000000001","5.000000000000001","10","Ftrad_Otu_00220","false","Ftrad_Otu_00220"
"152982","false","true","0.5","7.0","14","BacV5_Otu_000285","false","BacV5_Otu_000285"
"152983","false","true","0.5","5.5","11","Otrad_Otu_00033","false","Otrad_Otu_00033"
"152984","false","true","0.5000000000000001","5.000000000000001","10","Ftrad_Otu_00212","false","Ftrad_Otu_00212"
